,time,icao24,geoaltitude,datetime
0,1645294359,a14af7,967.7400000000001,2022-02-19 12:12:39
1,1645294360,a14af7,960.1200000000001,2022-02-19 12:12:40
2,1645294361,a14af7,960.1200000000001,2022-02-19 12:12:41
3,1645294362,a14af7,990.6,2022-02-19 12:12:42
4,1645294363,a14af7,998.22,2022-02-19 12:12:43
5,1645294364,a14af7,990.6,2022-02-19 12:12:44
6,1645294365,a14af7,998.22,2022-02-19 12:12:45
7,1645294366,a14af7,998.22,2022-02-19 12:12:46
8,1645294367,a14af7,990.6,2022-02-19 12:12:47
9,1645294368,a14af7,998.22,2022-02-19 12:12:48
10,1645294369,a14af7,990.6,2022-02-19 12:12:49
11,1645294370,a14af7,998.22,2022-02-19 12:12:50
12,1645294371,a14af7,998.22,2022-02-19 12:12:51
13,1645294372,a14af7,998.22,2022-02-19 12:12:52
14,1645294373,a14af7,998.22,2022-02-19 12:12:53
15,1645294374,a14af7,1028.7,2022-02-19 12:12:54
16,1645294375,a14af7,1028.7,2022-02-19 12:12:55
17,1645294376,a14af7,1028.7,2022-02-19 12:12:56
18,1645294377,a14af7,1028.7,2022-02-19 12:12:57
19,1645294378,a14af7,1028.7,2022-02-19 12:12:58
20,1645294379,a14af7,1028.7,2022-02-19 12:12:59
21,1645294380,a14af7,1028.7,2022-02-19 12:13:00
22,1645294381,a14af7,1028.7,2022-02-19 12:13:01
23,1645294382,a14af7,1028.7,2022-02-19 12:13:02
24,1645294383,a14af7,1028.7,2022-02-19 12:13:03
25,1645294384,a14af7,1028.7,2022-02-19 12:13:04
26,1645294385,a14af7,1028.7,2022-02-19 12:13:05
27,1645294386,a14af7,1021.08,2022-02-19 12:13:06
28,1645294387,a14af7,1028.7,2022-02-19 12:13:07
29,1645294388,a14af7,1021.08,2022-02-19 12:13:08
30,1645294389,a14af7,1028.7,2022-02-19 12:13:09
31,1645294390,a14af7,1028.7,2022-02-19 12:13:10
32,1645294391,a14af7,1059.18,2022-02-19 12:13:11
33,1645294392,a14af7,1059.18,2022-02-19 12:13:12
34,1645294393,a14af7,1059.18,2022-02-19 12:13:13
35,1645294394,a14af7,1059.18,2022-02-19 12:13:14
36,1645294395,a14af7,1059.18,2022-02-19 12:13:15
37,1645294396,a14af7,1059.18,2022-02-19 12:13:16
38,1645294397,a14af7,1059.18,2022-02-19 12:13:17
39,1645294398,a14af7,1059.18,2022-02-19 12:13:18
40,1645294399,a14af7,1059.18,2022-02-19 12:13:19
41,1645294400,a14af7,1051.56,2022-02-19 12:13:20
42,1645294401,a14af7,1051.56,2022-02-19 12:13:21
43,1645294402,a14af7,1059.18,2022-02-19 12:13:22
44,1645294403,a14af7,1059.18,2022-02-19 12:13:23
45,1645294404,a14af7,1059.18,2022-02-19 12:13:24
46,1645294405,a14af7,1059.18,2022-02-19 12:13:25
47,1645294406,a14af7,1059.18,2022-02-19 12:13:26
48,1645294407,a14af7,1059.18,2022-02-19 12:13:27
49,1645294408,a14af7,1059.18,2022-02-19 12:13:28
50,1645294409,a14af7,1059.18,2022-02-19 12:13:29
51,1645294410,a14af7,1059.18,2022-02-19 12:13:30
52,1645294411,a14af7,1059.18,2022-02-19 12:13:31
53,1645294412,a14af7,1059.18,2022-02-19 12:13:32
54,1645294413,a14af7,1059.18,2022-02-19 12:13:33
55,1645294414,a14af7,1089.66,2022-02-19 12:13:34
56,1645294415,a14af7,1089.66,2022-02-19 12:13:35
57,1645294416,a14af7,1089.66,2022-02-19 12:13:36
58,1645294417,a14af7,1089.66,2022-02-19 12:13:37
59,1645294418,a14af7,1089.66,2022-02-19 12:13:38
60,1645294419,a14af7,1089.66,2022-02-19 12:13:39
61,1645294420,a14af7,1089.66,2022-02-19 12:13:40
62,1645294421,a14af7,1089.66,2022-02-19 12:13:41
63,1645294422,a14af7,1089.66,2022-02-19 12:13:42
64,1645294423,a14af7,1089.66,2022-02-19 12:13:43
65,1645294424,a14af7,1089.66,2022-02-19 12:13:44
66,1645294425,a14af7,1089.66,2022-02-19 12:13:45
67,1645294426,a14af7,1089.66,2022-02-19 12:13:46
68,1645294427,a14af7,1089.66,2022-02-19 12:13:47
69,1645294428,a14af7,1120.1399999999999,2022-02-19 12:13:48
70,1645294429,a14af7,1120.1399999999999,2022-02-19 12:13:49
71,1645294430,a14af7,1120.1399999999999,2022-02-19 12:13:50
72,1645294431,a14af7,1120.1399999999999,2022-02-19 12:13:51
73,1645294432,a14af7,1120.1399999999999,2022-02-19 12:13:52
74,1645294433,a14af7,1120.1399999999999,2022-02-19 12:13:53
75,1645294434,a14af7,1120.1399999999999,2022-02-19 12:13:54
76,1645294435,a14af7,1120.1399999999999,2022-02-19 12:13:55
77,1645294436,a14af7,1120.1399999999999,2022-02-19 12:13:56
78,1645294437,a14af7,1120.1399999999999,2022-02-19 12:13:57
79,1645294438,a14af7,1120.1399999999999,2022-02-19 12:13:58
80,1645294439,a14af7,1120.1399999999999,2022-02-19 12:13:59
81,1645294440,a14af7,1120.1399999999999,2022-02-19 12:14:00
82,1645294441,a14af7,1120.1399999999999,2022-02-19 12:14:01
83,1645294442,a14af7,1120.1399999999999,2022-02-19 12:14:02
84,1645294443,a14af7,1120.1399999999999,2022-02-19 12:14:03
85,1645294444,a14af7,1120.1399999999999,2022-02-19 12:14:04
86,1645294445,a14af7,1120.1399999999999,2022-02-19 12:14:05
87,1645294446,a14af7,1120.1399999999999,2022-02-19 12:14:06
88,1645294447,a14af7,1150.62,2022-02-19 12:14:07
89,1645294448,a14af7,1150.62,2022-02-19 12:14:08
