,t_plus_0,t_plus_1,t_plus_2
85,891.1589999999995,937.5140000000006,1042.2255000000007
86,937.5140000000006,1042.2255000000007,1038.669500000002
87,1042.2255000000007,1038.669500000002,1044.765500000001
88,1038.669500000002,1044.765500000001,1033.5260000000003
89,1044.765500000001,1033.5260000000003,1031.4940000000001
90,1033.5260000000003,1031.4940000000001,1039.4315000000013
91,1031.4940000000001,1039.4315000000013,1030.4145000000005
92,1039.4315000000013,1030.4145000000005,1020.508500000002
93,1030.4145000000005,1020.508500000002,1013.4600000000025
94,1020.508500000002,1013.4600000000025,1013.4600000000006
95,1013.4600000000025,1013.4600000000006,2239.6173913043485
96,1013.4600000000006,2239.6173913043485,2259.5237288135613
97,2239.6173913043485,2259.5237288135613,2267.3945000000035
98,2259.5237288135613,2267.3945000000035,2270.760000000004
99,2267.3945000000035,2270.760000000004,2270.760000000003
100,2270.760000000004,2270.760000000003,1061.950909090909
101,2270.760000000003,1061.950909090909,1084.0085000000024
102,1061.950909090909,1084.0085000000024,1034.0975000000003
103,1084.0085000000024,1034.0975000000003,1009.8405000000004
104,1034.0975000000003,1009.8405000000004,961.1995000000006
105,1009.8405000000004,961.1995000000006,910.7170000000006
106,961.1995000000006,910.7170000000006,874.7124999999985
107,910.7170000000006,874.7124999999985,849.3760000000008
108,874.7124999999985,849.3760000000008,724.9159999999999
109,849.3760000000008,724.9159999999999,874.4338775510204
110,724.9159999999999,874.4338775510204,1442.1802500000051
111,874.4338775510204,1442.1802500000051,2614.812605042017
112,1442.1802500000051,2614.812605042017,2550.159999999998
113,2614.812605042017,2550.159999999998,2574.8614999999995
114,2550.159999999998,2574.8614999999995,2429.764000000004
115,2574.8614999999995,2429.764000000004,2314.7019999999984
116,2429.764000000004,2314.7019999999984,2199.5764999999997
117,2314.7019999999984,2199.5764999999997,2174.303500000004
118,2199.5764999999997,2174.303500000004,2181.669499999998
119,2174.303500000004,2181.669499999998,2062.9880000000016
120,2181.669499999998,2062.9880000000016,1988.820000000005
121,2062.9880000000016,1988.820000000005,1988.820000000005
122,1988.820000000005,1988.820000000005,1988.820000000001
123,1988.820000000005,1988.820000000001,2234.134838709678
124,1988.820000000001,2234.134838709678,2235.5175000000027
125,2234.134838709678,2235.5175000000027,2266.8864999999983
126,2235.5175000000027,2266.8864999999983,2182.0505
127,2266.8864999999983,2182.0505,2069.3102521008404
128,2182.0505,2069.3102521008404,2063.3689999999965
129,2069.3102521008404,2063.3689999999965,2068.1950000000024
130,2063.3689999999965,2068.1950000000024,2068.7030000000027
131,2068.1950000000024,2068.7030000000027,2097.024
132,2068.7030000000027,2097.024,2176.271999999999
133,2097.024,2176.271999999999,2081.9109999999982
134,2176.271999999999,2081.9109999999982,1939.7979999999998
135,2081.9109999999982,1939.7979999999998,1907.0320000000006
136,1939.7979999999998,1907.0320000000006,1807.083000000002
137,1907.0320000000006,1807.083000000002,1805.9400000000019
138,1807.083000000002,1805.9400000000019,1805.9400000000014
139,1805.9400000000019,1805.9400000000014,235.50562500000004
140,1805.9400000000014,235.50562500000004,692.2769999999998
141,235.50562500000004,692.2769999999998,1165.9870000000003
142,692.2769999999998,1165.9870000000003,1693.2275000000004
143,1165.9870000000003,1693.2275000000004,2195.1315000000004
144,1693.2275000000004,2195.1315000000004,2624.9629999999993
145,2195.1315000000004,2624.9629999999993,2831.401500000004
146,2624.9629999999993,2831.401500000004,2850.5149999999994
147,2831.401500000004,2850.5149999999994,2859.2145000000005
148,2850.5149999999994,2859.2145000000005,2842.133000000004
149,2859.2145000000005,2842.133000000004,2851.9755000000014
150,2842.133000000004,2851.9755000000014,2861.881499999999
151,2851.9755000000014,2861.881499999999,2695.6384999999977
152,2861.881499999999,2695.6384999999977,2583.179999999995
153,2695.6384999999977,2583.179999999995,2583.179999999995
154,2583.179999999995,2583.179999999995,2583.1799999999976
155,2583.179999999995,2583.1799999999976,2659.01129032258
156,2583.1799999999976,2659.01129032258,2465.451000000001
157,2659.01129032258,2465.451000000001,2183.354117647058
158,2465.451000000001,2183.354117647058,1976.183499999999
159,2183.354117647058,1976.183499999999,1977.262999999999
160,1976.183499999999,1977.262999999999,1952.4979999999996
161,1977.262999999999,1952.4979999999996,1685.036
162,1952.4979999999996,1685.036,1520.5074999999974
163,1685.036,1520.5074999999974,1523.3014999999998
164,1520.5074999999974,1523.3014999999998,1178.6869999999992
165,1523.3014999999998,1178.6869999999992,862.5205000000008
166,1178.6869999999992,862.5205000000008,285.6864999999997
167,862.5205000000008,285.6864999999997,144.7800000000002
168,285.6864999999997,144.7800000000002,144.7800000000002
169,144.7800000000002,144.7800000000002,144.78000000000006
170,144.7800000000002,144.78000000000006,2110.086857142859
171,144.78000000000006,2110.086857142859,3196.1455
172,2110.086857142859,3196.1455,4276.471
173,3196.1455,4276.471,5171.73882352941
174,4276.471,5171.73882352941,5776.785499999987
175,5171.73882352941,5776.785499999987,5806.6304999999875
176,5776.785499999987,5806.6304999999875,5806.439999999988
177,5806.6304999999875,5806.439999999988,5800.724999999991
178,5806.439999999988,5800.724999999991,5798.8199999999915
179,5800.724999999991,5798.8199999999915,5793.739999999994
180,5798.8199999999915,5793.739999999994,5791.199999999995
181,5793.739999999994,5791.199999999995,5790.437999999996
182,5791.199999999995,5790.437999999996,5783.706999999994
183,5790.437999999996,5783.706999999994,5783.0084999999945
184,5783.706999999994,5783.0084999999945,5773.039
185,5783.0084999999945,5773.039,5449.5700000000015
186,5773.039,5449.5700000000015,4636.1984999999995
187,5449.5700000000015,4636.1984999999995,3676.7135
188,4636.1984999999995,3676.7135,2790.380499999995
189,3676.7135,2790.380499999995,2448.4965
190,2790.380499999995,2448.4965,1333.4365
191,2448.4965,1333.4365,811.2759999999997
192,1333.4365,811.2759999999997,516.8900000000002
193,811.2759999999997,516.8900000000002,323.4890526315789
194,907.167457627118,1353.9470000000001,1916.6840000000004
195,1353.9470000000001,1916.6840000000004,2392.489499999998
196,1916.6840000000004,2392.489499999998,2529.141500000001
197,2392.489499999998,2529.141500000001,2529.840000000001
198,2529.141500000001,2529.840000000001,2395.508636363637
199,2529.840000000001,2395.508636363637,1783.207531380759
200,2395.508636363637,1783.207531380759,1769.0465000000077
201,1783.207531380759,1769.0465000000077,1783.2070000000035
202,1769.0465000000077,1783.2070000000035,1792.6367500000013
203,1783.2070000000035,1792.6367500000013,1785.5882500000055
204,1792.6367500000013,1785.5882500000055,1779.5875000000062
205,1785.5882500000055,1779.5875000000062,1712.7783263598305
206,1779.5875000000062,1712.7783263598305,1488.037317073171
207,1712.7783263598305,1488.037317073171,1046.839833333333
208,1488.037317073171,1046.839833333333,1002.6438333333338
209,1046.839833333333,1002.6438333333338,922.99808955224
210,1002.6438333333338,922.99808955224,935.898127659572
211,922.99808955224,935.898127659572,1012.4439999999975
212,935.898127659572,1012.4439999999975,995.0132500000004
213,1012.4439999999975,995.0132500000004,1001.4585000000013
214,995.0132500000004,1001.4585000000013,1176.9622580645207
215,1001.4585000000013,1176.9622580645207,1603.5655000000038
216,1176.9622580645207,1603.5655000000038,1600.3270000000025
217,1603.5655000000038,1600.3270000000025,1600.2000000000023
218,1600.3270000000025,1600.2000000000023,1600.2000000000023
219,1600.2000000000023,1600.2000000000023,1600.2000000000023
220,1600.2000000000023,1600.2000000000023,1600.199999999998
221,1600.2000000000023,1600.199999999998,1607.82
222,1600.199999999998,1607.82,1607.8200000000045
223,1607.82,1607.8200000000045,1607.8200000000045
224,1607.8200000000045,1607.8200000000045,1607.820000000004
225,1607.8200000000045,1607.820000000004,1600.1999999999987
226,1607.820000000004,1600.1999999999987,1601.8510000000024
227,1600.1999999999987,1601.8510000000024,1600.2000000000023
228,1601.8510000000024,1600.2000000000023,1600.0095000000017
229,1600.2000000000023,1600.0095000000017,1599.1205000000023
230,1600.0095000000017,1599.1205000000023,1600.2000000000023
231,1599.1205000000023,1600.2000000000023,1599.183999999999
232,1600.2000000000023,1599.183999999999,1598.8030000000024
233,1599.183999999999,1598.8030000000024,1600.2000000000023
234,1598.8030000000024,1600.2000000000023,1600.2000000000003
235,1600.2000000000023,1600.2000000000003,964.6920000000002
236,1600.2000000000003,964.6920000000002,1433.7766386554622
237,964.6920000000002,1433.7766386554622,1997.2655000000002
238,1433.7766386554622,1997.2655000000002,2226.3735000000015
239,1997.2655000000002,2226.3735000000015,2232.5965000000024
240,2226.3735000000015,2232.5965000000024,2232.5330000000026
241,2232.5965000000024,2232.5330000000026,2235.6445000000017
242,2232.5330000000026,2235.6445000000017,2236.406500000002
243,2235.6445000000017,2236.406500000002,2237.041500000001
244,2236.406500000002,2237.041500000001,2235.073000000002
245,2237.041500000001,2235.073000000002,2233.612500000002
246,2235.073000000002,2233.612500000002,2234.882500000001
247,2233.612500000002,2234.882500000001,2234.247500000002
248,2234.882500000001,2234.247500000002,2235.2000000000016
249,2234.247500000002,2235.2000000000016,2233.485500000002
250,2235.2000000000016,2233.485500000002,2204.974000000001
251,2233.485500000002,2204.974000000001,1894.7765
252,2204.974000000001,1894.7765,1456.6265
253,1894.7765,1456.6265,1108.2655000000002
254,1456.6265,1108.2655000000002,1066.800000000002
255,1108.2655000000002,1066.800000000002,1066.800000000002
256,1066.800000000002,1066.800000000002,1066.7999999999995
257,719.2735714285717,1820.7355,2855.975999999999
258,1820.7355,2855.975999999999,3815.9689999999996
259,2855.975999999999,3815.9689999999996,4658.613999999999
260,3815.9689999999996,4658.613999999999,4859.7185000000045
261,4658.613999999999,4859.7185000000045,4861.560000000004
262,4859.7185000000045,4861.560000000004,4867.719500000001
263,4861.560000000004,4867.719500000001,4869.179999999999
264,4867.719500000001,4869.179999999999,4508.036496350362
265,4869.179999999999,4508.036496350362,3415.919000000003
266,4508.036496350362,3415.919000000003,3417.824000000003
267,3415.919000000003,3417.824000000003,3417.189000000004
268,3417.824000000003,3417.189000000004,3419.4115000000024
269,3417.189000000004,3419.4115000000024,3419.3797500000023
270,3419.4115000000024,3419.3797500000023,3420.300500000002
271,3419.3797500000023,3420.300500000002,3421.697500000001
272,3420.300500000002,3421.697500000001,3422.1737500000013
273,3421.697500000001,3422.1737500000013,3466.846
274,3422.1737500000013,3466.846,3424.047000000001
275,3466.846,3424.047000000001,3227.736749999999
276,3424.047000000001,3227.736749999999,3116.2307499999984
277,3227.736749999999,3116.2307499999984,2729.5157499999955
278,3116.2307499999984,2729.5157499999955,2643.790749999996
279,2729.5157499999955,2643.790749999996,2641.6952499999943
280,2643.790749999996,2641.6952499999943,2304.1384049079666
281,2641.6952499999943,2304.1384049079666,1927.859999999994
282,2304.1384049079666,1927.859999999994,1925.0636697247671
283,1927.859999999994,1925.0636697247671,1927.8600000000004
284,1925.0636697247671,1927.8600000000004,1925.192999999996
285,1927.8600000000004,1925.192999999996,1924.1769999999963
286,1925.192999999996,1924.1769999999963,1925.827999999996
287,1924.1769999999963,1925.827999999996,1927.3519999999944
288,1925.827999999996,1927.3519999999944,1846.6434999999992
289,1927.3519999999944,1846.6434999999992,1695.7040000000022
290,1846.6434999999992,1695.7040000000022,1492.313499999999
291,1695.7040000000022,1492.313499999999,1322.3240000000008
292,1492.313499999999,1322.3240000000008,1155.7000000000005
293,1322.3240000000008,1155.7000000000005,971.7404999999994
294,1155.7000000000005,971.7404999999994,793.1784999999993
295,971.7404999999994,793.1784999999993,630.6819999999994
296,793.1784999999993,630.6819999999994,468.43950000000063
297,630.6819999999994,468.43950000000063,427.2279999999994
298,468.43950000000063,427.2279999999994,441.9599999999993
299,427.2279999999994,441.9599999999993,441.9599999999993
300,441.9599999999993,441.9599999999993,441.96
301,441.9599999999993,441.96,338.32800000000054
302,441.96,338.32800000000054,454.3425000000005
303,338.32800000000054,454.3425000000005,647.1285000000003
304,454.3425000000005,647.1285000000003,665.8610000000006
305,647.1285000000003,665.8610000000006,680.3389999999998
306,665.8610000000006,680.3389999999998,672.4650000000001
307,680.3389999999998,672.4650000000001,655.3199999999989
308,672.4650000000001,655.3199999999989,635.889
309,655.3199999999989,635.889,620.0140000000004
310,635.889,620.0140000000004,625.729000000001
311,620.0140000000004,625.729000000001,643.9535
312,625.729000000001,643.9535,601.4719999999998
313,643.9535,601.4719999999998,402.9074999999999
314,601.4719999999998,402.9074999999999,381.0
315,402.9074999999999,381.0,381.0
316,381.0,381.0,508.1154545454546
317,381.0,508.1154545454546,591.7565000000003
318,508.1154545454546,591.7565000000003,606.298
319,591.7565000000003,606.298,585.5335000000002
320,606.298,585.5335000000002,603.5674999999998
321,585.5335000000002,603.5674999999998,602.9960000000005
322,603.5674999999998,602.9960000000005,601.9800000000009
323,602.9960000000005,601.9800000000009,592.7724999999995
324,601.9800000000009,592.7724999999995,612.1400000000006
325,592.7724999999995,612.1400000000006,587.7560000000008
326,612.1400000000006,587.7560000000008,516.6360000000004
327,587.7560000000008,516.6360000000004,454.02500000000117
328,516.6360000000004,454.02500000000117,449.5800000000012
329,454.02500000000117,449.5800000000012,391.79500000000104
330,449.5800000000012,391.79500000000104,289.56
331,391.79500000000104,289.56,276.0979999999998
332,289.56,276.0979999999998,277.6219999999994
333,276.0979999999998,277.6219999999994,289.0520000000004
334,277.6219999999994,289.0520000000004,312.41999999999905
335,289.0520000000004,312.41999999999905,312.41999999999905
336,312.41999999999905,312.41999999999905,312.41999999999905
337,312.41999999999905,312.41999999999905,312.42
338,312.41999999999905,312.42,342.9
339,312.42,342.9,331.4700000000005
340,431.7999999999998,414.52799999999974,424.6245000000007
341,414.52799999999974,424.6245000000007,426.72000000000065
342,424.6245000000007,426.72000000000065,312.4200000000007
343,426.72000000000065,312.4200000000007,236.2200000000003
344,312.4200000000007,236.2200000000003,236.2200000000003
345,236.2200000000003,236.2200000000003,236.22
346,236.2200000000003,236.22,1179.7631578947369
347,236.22,1179.7631578947369,1242.8854999999992
348,1179.7631578947369,1242.8854999999992,1260.6020000000005
349,1242.8854999999992,1260.6020000000005,1262.4435000000017
350,1260.6020000000005,1262.4435000000017,1215.517
351,1262.4435000000017,1215.517,997.4580000000004
352,1215.517,997.4580000000004,975.6775000000005
353,997.4580000000004,975.6775000000005,976.3760000000008
354,975.6775000000005,976.3760000000008,975.8045
355,976.3760000000008,975.8045,974.8520000000005
356,975.8045,974.8520000000005,1055.1159999999993
357,974.8520000000005,1055.1159999999993,635.6984999999997
358,1055.1159999999993,635.6984999999997,330.5809999999999
359,635.6984999999997,330.5809999999999,143.6370000000005
360,330.5809999999999,143.6370000000005,129.5400000000004
361,143.6370000000005,129.5400000000004,129.5400000000003
362,129.5400000000004,129.5400000000003,461.8831249999999
363,129.5400000000003,461.8831249999999,901.3824999999997
364,461.8831249999999,901.3824999999997,950.7854999999993
365,901.3824999999997,950.7854999999993,982.662499999999
366,950.7854999999993,982.662499999999,982.5354999999993
367,982.662499999999,982.5354999999993,982.1544999999991
368,982.5354999999993,982.1544999999991,982.7259999999991
369,982.1544999999991,982.7259999999991,839.914500000002
370,982.7259999999991,839.914500000002,685.8000000000015
371,839.914500000002,685.8000000000015,900.125915492957
372,685.8000000000015,900.125915492957,1133.3480000000002
373,900.125915492957,1133.3480000000002,1430.210499999999
374,1133.3480000000002,1430.210499999999,1669.542000000002
375,1430.210499999999,1669.542000000002,1683.0674999999962
376,1669.542000000002,1683.0674999999962,1669.224499999997
377,1683.0674999999962,1669.224499999997,1652.9685000000038
378,1669.224499999997,1652.9685000000038,1657.6039999999962
379,1652.9685000000038,1657.6039999999962,1681.2259999999976
380,1657.6039999999962,1681.2259999999976,1665.986000000003
381,1681.2259999999976,1665.986000000003,1648.7775000000017
382,1665.986000000003,1648.7775000000017,1645.6025000000018
383,1648.7775000000017,1645.6025000000018,1667.51
384,1645.6025000000018,1667.51,1651.8255000000017
385,1667.51,1651.8255000000017,1652.5240000000008
386,1651.8255000000017,1652.5240000000008,1637.791999999998
387,1652.5240000000008,1637.791999999998,1669.1610000000005
388,1637.791999999998,1669.1610000000005,1655.3815000000018
389,1669.1610000000005,1655.3815000000018,1634.2359999999985
390,1655.3815000000018,1634.2359999999985,1623.8219999999978
391,1634.2359999999985,1623.8219999999978,1630.2354999999986
392,1623.8219999999978,1630.2354999999986,1649.349000000001
393,1630.2354999999986,1649.349000000001,1550.2537815126047
394,1649.349000000001,1550.2537815126047,1215.7075000000011
395,1550.2537815126047,1215.7075000000011,820.6739999999995
396,1215.7075000000011,820.6739999999995,514.5405000000012
397,820.6739999999995,514.5405000000012,495.30000000000103
398,514.5405000000012,495.30000000000103,495.30000000000064
399,998.7775609756094,1278.7630000000013,1367.6629999999996
400,1278.7630000000013,1367.6629999999996,1387.0939999999975
401,1367.6629999999996,1387.0939999999975,1386.9669999999971
402,1387.0939999999975,1386.9669999999971,1366.0754999999974
403,1386.9669999999971,1366.0754999999974,1350.899000000001
404,1366.0754999999974,1350.899000000001,1353.5659999999978
405,1350.899000000001,1353.5659999999978,1356.4869999999976
406,1353.5659999999978,1356.4869999999976,1356.4234999999978
407,1356.4869999999976,1356.4234999999978,1281.8744999999976
408,1356.4234999999978,1281.8744999999976,988.1870000000004
409,1281.8744999999976,988.1870000000004,527.0389565217387
410,988.1870000000004,527.0389565217387,260.34999999999974
411,527.0389565217387,260.34999999999974,43.37050000000003
412,260.34999999999974,43.37050000000003,-7.620000000000003
413,43.37050000000003,-7.620000000000003,-7.620000000000003
414,-7.620000000000003,-7.620000000000003,131.44500000000008
415,-7.620000000000003,131.44500000000008,432.30799999999994
416,131.44500000000008,432.30799999999994,849.2490000000008
417,432.30799999999994,849.2490000000008,1231.518999999999
418,849.2490000000008,1231.518999999999,1558.036
419,1231.518999999999,1558.036,1668.525999999999
420,1558.036,1668.525999999999,1663.0014999999994
421,1668.525999999999,1663.0014999999994,1655.5720000000013
422,1663.0014999999994,1655.5720000000013,1638.2364999999977
423,1655.5720000000013,1638.2364999999977,1604.1370000000013
424,1638.2364999999977,1604.1370000000013,1597.2154999999993
425,1604.1370000000013,1597.2154999999993,1658.6200000000047
426,1597.2154999999993,1658.6200000000047,1688.3379999999997
427,1658.6200000000047,1688.3379999999997,1647.8884999999975
428,1688.3379999999997,1647.8884999999975,1630.6164999999955
429,1647.8884999999975,1630.6164999999955,1630.0449999999955
430,1630.6164999999955,1630.0449999999955,1630.5529999999956
431,1630.0449999999955,1630.5529999999956,1637.2204999999974
432,1630.5529999999956,1637.2204999999974,1682.2420000000034
433,1637.2204999999974,1682.2420000000034,1508.5695000000003
434,1682.2420000000034,1508.5695000000003,1057.7195
435,1508.5695000000003,1057.7195,952.373
436,1057.7195,952.373,952.5000000000001
437,952.373,952.5000000000001,952.5000000000002
438,952.5000000000001,952.5000000000002,1498.820869565218
439,952.5000000000002,1498.820869565218,3326.2570000000005
440,1498.820869565218,3326.2570000000005,4716.399000000001
441,3326.2570000000005,4716.399000000001,5686.932999999998
442,4716.399000000001,5686.932999999998,7062.914499999983
443,5686.932999999998,7062.914499999983,7711.694000000003
444,7062.914499999983,7711.694000000003,8817.038499999986
445,7711.694000000003,8817.038499999986,9029.69999999998
446,8817.038499999986,9029.69999999998,9041.574499999977
447,9029.69999999998,9041.574499999977,9051.290000000025
448,9041.574499999977,9051.290000000025,8982.900500000002
449,9051.290000000025,8982.900500000002,8529.637499999979
450,8982.900500000002,8529.637499999979,8115.1095
451,8529.637499999979,8115.1095,7496.175000000001
452,8115.1095,7496.175000000001,6878.701000000005
453,7496.175000000001,6878.701000000005,6590.91900000001
454,6878.701000000005,6590.91900000001,6456.235499999997
455,6590.91900000001,6456.235499999997,5869.304999999999
456,6456.235499999997,5869.304999999999,5248.338499999997
457,5869.304999999999,5248.338499999997,4621.720500000002
458,5248.338499999997,4621.720500000002,4031.1705
459,4621.720500000002,4031.1705,3164.7765000000018
460,4031.1705,3164.7765000000018,2419.159500000001
461,3164.7765000000018,2419.159500000001,1439.984615384615
462,2419.159500000001,1439.984615384615,725.1064999999995
463,1439.984615384615,725.1064999999995,515.0484999999987
464,725.1064999999995,515.0484999999987,502.91999999999877
465,515.0484999999987,502.91999999999877,502.91999999999894
466,502.91999999999877,502.91999999999894,3782.853749999998
467,502.91999999999894,3782.853749999998,5072.5070000000005
468,3782.853749999998,5072.5070000000005,6633.654500000001
469,5072.5070000000005,6633.654500000001,7890.192500000001
470,6633.654500000001,7890.192500000001,8991.219000000001
471,7890.192500000001,8991.219000000001,9493.694500000007
472,8991.219000000001,9493.694500000007,9511.792000000014
473,9493.694500000007,9511.792000000014,9955.148999999998
474,9511.792000000014,9955.148999999998,9881.362000000001
475,9955.148999999998,9881.362000000001,9117.584000000006
476,9881.362000000001,9117.584000000006,8893.556000000013
477,9117.584000000006,8893.556000000013,8900.160000000009
478,8893.556000000013,8900.160000000009,8904.605000000014
479,8900.160000000009,8904.605000000014,8910.383500000016
480,8904.605000000014,8910.383500000016,8915.400000000014
481,8910.383500000016,8915.400000000014,8918.448000000013
482,8915.400000000014,8918.448000000013,8864.409500000009
483,8918.448000000013,8864.409500000009,8479.916999999976
484,8864.409500000009,8479.916999999976,8282.939999999975
485,8479.916999999976,8282.939999999975,8282.939999999975
486,8282.939999999975,8282.939999999975,8282.94
487,8282.939999999975,8282.94,1978.2905454545441
488,8282.94,1978.2905454545441,1973.5799999999952
489,1978.2905454545441,1973.5799999999952,1973.5799999999952
490,1973.5799999999952,1973.5799999999952,1973.5800000000013
491,1973.5799999999952,1973.5800000000013,2196.12482142857
492,1973.5800000000013,2196.12482142857,2128.837499999997
493,2196.12482142857,2128.837499999997,2043.6839999999995
494,2128.837499999997,2043.6839999999995,1628.1400000000003
495,2043.6839999999995,1628.1400000000003,1392.0469999999973
496,1628.1400000000003,1392.0469999999973,1386.8399999999972
497,1392.0469999999973,1386.8399999999972,1386.8399999999974
498,1386.8399999999972,1386.8399999999974,1593.0716129032244
499,1386.8399999999974,1593.0716129032244,1723.580499999999
500,1593.0716129032244,1723.580499999999,1838.3250000000012
501,1723.580499999999,1838.3250000000012,1923.034
502,1838.3250000000012,1923.034,1934.9085000000016
503,1923.034,1934.9085000000016,1916.718151260507
504,1934.9085000000016,1916.718151260507,1882.1400000000058
505,1916.718151260507,1882.1400000000058,1882.1400000000058
506,1882.1400000000058,1882.1400000000058,320.04000000000036
507,1882.1400000000058,320.04000000000036,388.22923076923144
508,320.04000000000036,388.22923076923144,386.1683478260864
509,388.22923076923144,386.1683478260864,373.3799999999995
510,386.1683478260864,373.3799999999995,373.3799999999995
511,373.3799999999995,373.3799999999995,373.3799999999997
512,373.3799999999995,373.3799999999997,392.0066666666667
513,373.3799999999997,392.0066666666667,592.5185
514,392.0066666666667,592.5185,913.5745000000004
515,592.5185,913.5745000000004,1039.0504999999991
516,913.5745000000004,1039.0504999999991,1069.9376470588234
517,1039.0504999999991,1069.9376470588234,1064.767999999999
518,1069.9376470588234,1064.767999999999,1048.5755000000001
519,1064.767999999999,1048.5755000000001,1039.6220000000008
520,1048.5755000000001,1039.6220000000008,1038.9870000000017
521,1039.6220000000008,1038.9870000000017,1039.3045000000013
522,1038.9870000000017,1039.3045000000013,1020.0005000000006
523,1039.3045000000013,1020.0005000000006,957.5800000000002
524,1020.0005000000006,957.5800000000002,849.6935000000007
525,957.5800000000002,849.6935000000007,757.5550000000002
526,849.6935000000007,757.5550000000002,669.9250000000001
527,757.5550000000002,669.9250000000001,504.1265000000001
