,t_plus_0,t_plus_1,t_plus_2
68,845.5024999999993,834.1995,846.8360000000013
69,834.1995,846.8360000000013,846.6455000000018
70,846.8360000000013,846.6455000000018,743.9025
71,846.6455000000018,743.9025,731.52
72,743.9025,731.52,731.519999999999
73,731.52,731.519999999999,305.8098795180723
74,731.519999999999,305.8098795180723,407.9240000000002
75,305.8098795180723,407.9240000000002,410.27350000000024
76,407.9240000000002,410.27350000000024,403.03450000000043
77,410.27350000000024,403.03450000000043,404.43150000000026
78,403.03450000000043,404.43150000000026,417.2584999999999
79,404.43150000000026,417.2584999999999,257.30199999999996
80,417.2584999999999,257.30199999999996,92.83700000000012
81,257.30199999999996,92.83700000000012,7.620000000000004
82,92.83700000000012,7.620000000000004,7.620000000000004
83,7.620000000000004,7.620000000000004,7.620000000000003
84,7.620000000000004,7.620000000000003,1214.1653571428567
85,7.620000000000003,1214.1653571428567,1320.863499999999
86,1214.1653571428567,1320.863499999999,1361.1860000000008
87,1320.863499999999,1361.1860000000008,1368.425
88,1361.1860000000008,1368.425,1354.454999999999
89,1368.425,1354.454999999999,1356.0424999999996
90,1354.454999999999,1356.0424999999996,1335.4684999999993
91,1356.0424999999996,1335.4684999999993,1341.5644999999977
92,1335.4684999999993,1341.5644999999977,1341.1199999999978
93,1341.5644999999977,1341.1199999999978,1341.1199999999994
94,1341.1199999999978,1341.1199999999994,257.4925
95,1341.1199999999994,257.4925,514.5578181818186
96,257.4925,514.5578181818186,409.0670000000004
97,514.5578181818186,409.0670000000004,410.9720000000005
98,409.0670000000004,410.9720000000005,399.85950000000076
99,410.9720000000005,399.85950000000076,411.9880000000002
100,399.85950000000076,411.9880000000002,383.54000000000013
101,411.9880000000002,383.54000000000013,326.0090000000003
102,383.54000000000013,326.0090000000003,278.99445378151273
103,326.0090000000003,278.99445378151273,166.7647297297296
104,278.99445378151273,166.7647297297296,394.5255000000007
105,166.7647297297296,394.5255000000007,582.3142424242426
106,394.5255000000007,582.3142424242426,789.1779999999992
107,582.3142424242426,789.1779999999992,786.3205000000004
108,789.1779999999992,786.3205000000004,735.0760000000006
109,786.3205000000004,735.0760000000006,610.7429999999996
110,735.0760000000006,610.7429999999996,585.2160000000001
111,610.7429999999996,585.2160000000001,532.2570000000002
112,585.2160000000001,532.2570000000002,633.2855
113,532.2570000000002,633.2855,506.7300000000012
114,633.2855,506.7300000000012,495.30000000000103
115,506.7300000000012,495.30000000000103,538.9244999999996
116,495.30000000000103,538.9244999999996,617.7915000000002
117,538.9244999999996,617.7915000000002,508.12700000000075
118,617.7915000000002,508.12700000000075,638.6829999999995
119,508.12700000000075,638.6829999999995,576.5165000000002
120,638.6829999999995,576.5165000000002,533.400000000001
121,576.5165000000002,533.400000000001,533.400000000001
122,533.400000000001,533.400000000001,533.4
123,533.400000000001,533.4,116.26645161290325
124,533.4,116.26645161290325,122.49150000000006
125,116.26645161290325,122.49150000000006,230.44149999999982
126,122.49150000000006,230.44149999999982,371.47499999999974
127,230.44149999999982,371.47499999999974,374.39599999999996
128,371.47499999999974,374.39599999999996,376.4279999999998
129,374.39599999999996,376.4279999999998,351.7264999999998
130,376.4279999999998,351.7264999999998,248.00218487394986
131,351.7264999999998,248.00218487394986,136.46150000000006
132,248.00218487394986,136.46150000000006,84.39149999999987
133,136.46150000000006,84.39149999999987,112.64899999999994
134,84.39149999999987,112.64899999999994,297.37050000000056
135,112.64899999999994,297.37050000000056,324.0404999999999
136,297.37050000000056,324.0404999999999,306.45099999999974
137,324.0404999999999,306.45099999999974,222.3135000000007
138,306.45099999999974,222.3135000000007,205.8035000000004
