,window,mean_geoaltitude
214,"Row(start=datetime.datetime(2022, 2, 21, 10, 48), end=datetime.datetime(2022, 2, 21, 10, 50))",1779.5875000000062
215,"Row(start=datetime.datetime(2022, 2, 21, 10, 50), end=datetime.datetime(2022, 2, 21, 10, 52))",1712.7783263598305
216,"Row(start=datetime.datetime(2022, 2, 21, 10, 52), end=datetime.datetime(2022, 2, 21, 10, 54))",1488.037317073171
217,"Row(start=datetime.datetime(2022, 2, 21, 10, 54), end=datetime.datetime(2022, 2, 21, 10, 56))",1046.839833333333
218,"Row(start=datetime.datetime(2022, 2, 21, 10, 56), end=datetime.datetime(2022, 2, 21, 10, 58))",1002.6438333333338
219,"Row(start=datetime.datetime(2022, 2, 21, 10, 58), end=datetime.datetime(2022, 2, 21, 11, 0))",922.99808955224
220,"Row(start=datetime.datetime(2022, 2, 21, 11, 0), end=datetime.datetime(2022, 2, 21, 11, 2))",935.898127659572
221,"Row(start=datetime.datetime(2022, 2, 21, 11, 2), end=datetime.datetime(2022, 2, 21, 11, 4))",1012.4439999999975
222,"Row(start=datetime.datetime(2022, 2, 21, 11, 4), end=datetime.datetime(2022, 2, 21, 11, 6))",995.0132500000004
223,"Row(start=datetime.datetime(2022, 2, 21, 11, 6), end=datetime.datetime(2022, 2, 21, 11, 8))",1001.4585000000013
224,"Row(start=datetime.datetime(2022, 2, 21, 11, 8), end=datetime.datetime(2022, 2, 21, 11, 10))",1176.9622580645207
225,"Row(start=datetime.datetime(2022, 2, 21, 11, 10), end=datetime.datetime(2022, 2, 21, 11, 12))",1603.5655000000038
226,"Row(start=datetime.datetime(2022, 2, 21, 11, 12), end=datetime.datetime(2022, 2, 21, 11, 14))",1600.3270000000025
227,"Row(start=datetime.datetime(2022, 2, 21, 11, 14), end=datetime.datetime(2022, 2, 21, 11, 16))",1600.2000000000023
228,"Row(start=datetime.datetime(2022, 2, 21, 11, 16), end=datetime.datetime(2022, 2, 21, 11, 18))",1600.2000000000023
229,"Row(start=datetime.datetime(2022, 2, 21, 11, 18), end=datetime.datetime(2022, 2, 21, 11, 20))",1600.2000000000023
230,"Row(start=datetime.datetime(2022, 2, 21, 11, 20), end=datetime.datetime(2022, 2, 21, 11, 22))",1600.199999999998
231,"Row(start=datetime.datetime(2022, 2, 21, 11, 26), end=datetime.datetime(2022, 2, 21, 11, 28))",1607.82
232,"Row(start=datetime.datetime(2022, 2, 21, 11, 28), end=datetime.datetime(2022, 2, 21, 11, 30))",1607.8200000000045
233,"Row(start=datetime.datetime(2022, 2, 21, 11, 30), end=datetime.datetime(2022, 2, 21, 11, 32))",1607.8200000000045
234,"Row(start=datetime.datetime(2022, 2, 21, 11, 32), end=datetime.datetime(2022, 2, 21, 11, 34))",1607.820000000004
235,"Row(start=datetime.datetime(2022, 2, 21, 11, 36), end=datetime.datetime(2022, 2, 21, 11, 38))",1600.1999999999987
236,"Row(start=datetime.datetime(2022, 2, 21, 11, 38), end=datetime.datetime(2022, 2, 21, 11, 40))",1601.8510000000024
237,"Row(start=datetime.datetime(2022, 2, 21, 11, 40), end=datetime.datetime(2022, 2, 21, 11, 42))",1600.2000000000023
238,"Row(start=datetime.datetime(2022, 2, 21, 11, 42), end=datetime.datetime(2022, 2, 21, 11, 44))",1600.0095000000017
239,"Row(start=datetime.datetime(2022, 2, 21, 11, 44), end=datetime.datetime(2022, 2, 21, 11, 46))",1599.1205000000023
240,"Row(start=datetime.datetime(2022, 2, 21, 11, 46), end=datetime.datetime(2022, 2, 21, 11, 48))",1600.2000000000023
241,"Row(start=datetime.datetime(2022, 2, 21, 11, 48), end=datetime.datetime(2022, 2, 21, 11, 50))",1599.183999999999
242,"Row(start=datetime.datetime(2022, 2, 21, 11, 50), end=datetime.datetime(2022, 2, 21, 11, 52))",1598.8030000000024
243,"Row(start=datetime.datetime(2022, 2, 21, 11, 52), end=datetime.datetime(2022, 2, 21, 11, 54))",1600.2000000000023
244,"Row(start=datetime.datetime(2022, 2, 21, 11, 54), end=datetime.datetime(2022, 2, 21, 11, 56))",1600.2000000000003
245,"Row(start=datetime.datetime(2022, 2, 21, 12, 58), end=datetime.datetime(2022, 2, 21, 13, 0))",964.6920000000002
246,"Row(start=datetime.datetime(2022, 2, 21, 13, 0), end=datetime.datetime(2022, 2, 21, 13, 2))",1433.7766386554622
247,"Row(start=datetime.datetime(2022, 2, 21, 13, 2), end=datetime.datetime(2022, 2, 21, 13, 4))",1997.2655000000002
248,"Row(start=datetime.datetime(2022, 2, 21, 13, 4), end=datetime.datetime(2022, 2, 21, 13, 6))",2226.3735000000015
249,"Row(start=datetime.datetime(2022, 2, 21, 13, 6), end=datetime.datetime(2022, 2, 21, 13, 8))",2232.5965000000024
250,"Row(start=datetime.datetime(2022, 2, 21, 13, 8), end=datetime.datetime(2022, 2, 21, 13, 10))",2232.5330000000026
251,"Row(start=datetime.datetime(2022, 2, 21, 13, 10), end=datetime.datetime(2022, 2, 21, 13, 12))",2235.6445000000017
252,"Row(start=datetime.datetime(2022, 2, 21, 13, 12), end=datetime.datetime(2022, 2, 21, 13, 14))",2236.406500000002
253,"Row(start=datetime.datetime(2022, 2, 21, 13, 14), end=datetime.datetime(2022, 2, 21, 13, 16))",2237.041500000001
254,"Row(start=datetime.datetime(2022, 2, 21, 13, 16), end=datetime.datetime(2022, 2, 21, 13, 18))",2235.073000000002
255,"Row(start=datetime.datetime(2022, 2, 21, 13, 18), end=datetime.datetime(2022, 2, 21, 13, 20))",2233.612500000002
256,"Row(start=datetime.datetime(2022, 2, 21, 13, 20), end=datetime.datetime(2022, 2, 21, 13, 22))",2234.882500000001
257,"Row(start=datetime.datetime(2022, 2, 21, 13, 22), end=datetime.datetime(2022, 2, 21, 13, 24))",2234.247500000002
258,"Row(start=datetime.datetime(2022, 2, 21, 13, 24), end=datetime.datetime(2022, 2, 21, 13, 26))",2235.2000000000016
259,"Row(start=datetime.datetime(2022, 2, 21, 13, 26), end=datetime.datetime(2022, 2, 21, 13, 28))",2233.485500000002
260,"Row(start=datetime.datetime(2022, 2, 21, 13, 28), end=datetime.datetime(2022, 2, 21, 13, 30))",2204.974000000001
261,"Row(start=datetime.datetime(2022, 2, 21, 13, 30), end=datetime.datetime(2022, 2, 21, 13, 32))",1894.7765
262,"Row(start=datetime.datetime(2022, 2, 21, 13, 32), end=datetime.datetime(2022, 2, 21, 13, 34))",1456.6265
263,"Row(start=datetime.datetime(2022, 2, 21, 13, 34), end=datetime.datetime(2022, 2, 21, 13, 36))",1108.2655000000002
264,"Row(start=datetime.datetime(2022, 2, 21, 13, 36), end=datetime.datetime(2022, 2, 21, 13, 38))",1066.800000000002
265,"Row(start=datetime.datetime(2022, 2, 21, 13, 38), end=datetime.datetime(2022, 2, 21, 13, 40))",1066.800000000002
266,"Row(start=datetime.datetime(2022, 2, 21, 13, 40), end=datetime.datetime(2022, 2, 21, 13, 42))",1066.7999999999995
267,"Row(start=datetime.datetime(2022, 2, 21, 15, 54), end=datetime.datetime(2022, 2, 21, 15, 56))",
268,"Row(start=datetime.datetime(2022, 2, 21, 15, 56), end=datetime.datetime(2022, 2, 21, 15, 58))",
269,"Row(start=datetime.datetime(2022, 2, 21, 15, 58), end=datetime.datetime(2022, 2, 21, 16, 0))",
270,"Row(start=datetime.datetime(2022, 2, 21, 16, 0), end=datetime.datetime(2022, 2, 21, 16, 2))",
271,"Row(start=datetime.datetime(2022, 2, 21, 16, 2), end=datetime.datetime(2022, 2, 21, 16, 4))",
272,"Row(start=datetime.datetime(2022, 2, 21, 16, 4), end=datetime.datetime(2022, 2, 21, 16, 6))",719.2735714285717
273,"Row(start=datetime.datetime(2022, 2, 21, 16, 6), end=datetime.datetime(2022, 2, 21, 16, 8))",1820.7355
274,"Row(start=datetime.datetime(2022, 2, 21, 16, 8), end=datetime.datetime(2022, 2, 21, 16, 10))",2855.975999999999
275,"Row(start=datetime.datetime(2022, 2, 21, 16, 10), end=datetime.datetime(2022, 2, 21, 16, 12))",3815.9689999999996
276,"Row(start=datetime.datetime(2022, 2, 21, 16, 12), end=datetime.datetime(2022, 2, 21, 16, 14))",4658.613999999999
277,"Row(start=datetime.datetime(2022, 2, 21, 16, 14), end=datetime.datetime(2022, 2, 21, 16, 16))",4859.7185000000045
278,"Row(start=datetime.datetime(2022, 2, 21, 16, 16), end=datetime.datetime(2022, 2, 21, 16, 18))",4861.560000000004
279,"Row(start=datetime.datetime(2022, 2, 21, 16, 18), end=datetime.datetime(2022, 2, 21, 16, 20))",4867.719500000001
280,"Row(start=datetime.datetime(2022, 2, 21, 16, 20), end=datetime.datetime(2022, 2, 21, 16, 22))",4869.179999999999
281,"Row(start=datetime.datetime(2022, 2, 21, 16, 22), end=datetime.datetime(2022, 2, 21, 16, 24))",4508.036496350362
282,"Row(start=datetime.datetime(2022, 2, 21, 16, 24), end=datetime.datetime(2022, 2, 21, 16, 26))",3415.919000000003
283,"Row(start=datetime.datetime(2022, 2, 21, 16, 26), end=datetime.datetime(2022, 2, 21, 16, 28))",3417.824000000003
284,"Row(start=datetime.datetime(2022, 2, 21, 16, 28), end=datetime.datetime(2022, 2, 21, 16, 30))",3417.189000000004
285,"Row(start=datetime.datetime(2022, 2, 21, 16, 30), end=datetime.datetime(2022, 2, 21, 16, 32))",3419.4115000000024
286,"Row(start=datetime.datetime(2022, 2, 21, 16, 32), end=datetime.datetime(2022, 2, 21, 16, 34))",3419.3797500000023
287,"Row(start=datetime.datetime(2022, 2, 21, 16, 34), end=datetime.datetime(2022, 2, 21, 16, 36))",3420.300500000002
288,"Row(start=datetime.datetime(2022, 2, 21, 16, 36), end=datetime.datetime(2022, 2, 21, 16, 38))",3421.697500000001
289,"Row(start=datetime.datetime(2022, 2, 21, 16, 38), end=datetime.datetime(2022, 2, 21, 16, 40))",3422.1737500000013
290,"Row(start=datetime.datetime(2022, 2, 21, 16, 40), end=datetime.datetime(2022, 2, 21, 16, 42))",3466.846
291,"Row(start=datetime.datetime(2022, 2, 21, 16, 42), end=datetime.datetime(2022, 2, 21, 16, 44))",3424.047000000001
292,"Row(start=datetime.datetime(2022, 2, 21, 16, 44), end=datetime.datetime(2022, 2, 21, 16, 46))",3227.736749999999
293,"Row(start=datetime.datetime(2022, 2, 21, 16, 46), end=datetime.datetime(2022, 2, 21, 16, 48))",3116.2307499999984
294,"Row(start=datetime.datetime(2022, 2, 21, 16, 48), end=datetime.datetime(2022, 2, 21, 16, 50))",2729.5157499999955
295,"Row(start=datetime.datetime(2022, 2, 21, 16, 50), end=datetime.datetime(2022, 2, 21, 16, 52))",2643.790749999996
296,"Row(start=datetime.datetime(2022, 2, 21, 16, 52), end=datetime.datetime(2022, 2, 21, 16, 54))",2641.6952499999943
297,"Row(start=datetime.datetime(2022, 2, 21, 16, 54), end=datetime.datetime(2022, 2, 21, 16, 56))",2304.1384049079666
298,"Row(start=datetime.datetime(2022, 2, 21, 16, 56), end=datetime.datetime(2022, 2, 21, 16, 58))",1927.859999999994
299,"Row(start=datetime.datetime(2022, 2, 21, 16, 58), end=datetime.datetime(2022, 2, 21, 17, 0))",1925.0636697247671
300,"Row(start=datetime.datetime(2022, 2, 21, 17, 4), end=datetime.datetime(2022, 2, 21, 17, 6))",1927.8600000000004
301,"Row(start=datetime.datetime(2022, 2, 21, 17, 6), end=datetime.datetime(2022, 2, 21, 17, 8))",1925.192999999996
302,"Row(start=datetime.datetime(2022, 2, 21, 17, 8), end=datetime.datetime(2022, 2, 21, 17, 10))",1924.1769999999963
303,"Row(start=datetime.datetime(2022, 2, 21, 17, 10), end=datetime.datetime(2022, 2, 21, 17, 12))",1925.827999999996
304,"Row(start=datetime.datetime(2022, 2, 21, 17, 12), end=datetime.datetime(2022, 2, 21, 17, 14))",1927.3519999999944
305,"Row(start=datetime.datetime(2022, 2, 21, 17, 14), end=datetime.datetime(2022, 2, 21, 17, 16))",1846.6434999999992
306,"Row(start=datetime.datetime(2022, 2, 21, 17, 16), end=datetime.datetime(2022, 2, 21, 17, 18))",1695.7040000000022
307,"Row(start=datetime.datetime(2022, 2, 21, 17, 18), end=datetime.datetime(2022, 2, 21, 17, 20))",1492.313499999999
308,"Row(start=datetime.datetime(2022, 2, 21, 17, 20), end=datetime.datetime(2022, 2, 21, 17, 22))",1322.3240000000008
309,"Row(start=datetime.datetime(2022, 2, 21, 17, 22), end=datetime.datetime(2022, 2, 21, 17, 24))",1155.7000000000005
310,"Row(start=datetime.datetime(2022, 2, 21, 17, 24), end=datetime.datetime(2022, 2, 21, 17, 26))",971.7404999999994
311,"Row(start=datetime.datetime(2022, 2, 21, 17, 26), end=datetime.datetime(2022, 2, 21, 17, 28))",793.1784999999993
312,"Row(start=datetime.datetime(2022, 2, 21, 17, 28), end=datetime.datetime(2022, 2, 21, 17, 30))",630.6819999999994
313,"Row(start=datetime.datetime(2022, 2, 21, 17, 30), end=datetime.datetime(2022, 2, 21, 17, 32))",468.43950000000063
314,"Row(start=datetime.datetime(2022, 2, 21, 17, 32), end=datetime.datetime(2022, 2, 21, 17, 34))",427.2279999999994
315,"Row(start=datetime.datetime(2022, 2, 21, 17, 34), end=datetime.datetime(2022, 2, 21, 17, 36))",441.9599999999993
316,"Row(start=datetime.datetime(2022, 2, 21, 17, 36), end=datetime.datetime(2022, 2, 21, 17, 38))",441.9599999999993
317,"Row(start=datetime.datetime(2022, 2, 21, 17, 38), end=datetime.datetime(2022, 2, 21, 17, 40))",441.96
318,"Row(start=datetime.datetime(2022, 2, 22, 9, 28), end=datetime.datetime(2022, 2, 22, 9, 30))",338.32800000000054
319,"Row(start=datetime.datetime(2022, 2, 22, 9, 30), end=datetime.datetime(2022, 2, 22, 9, 32))",454.3425000000005
320,"Row(start=datetime.datetime(2022, 2, 22, 9, 32), end=datetime.datetime(2022, 2, 22, 9, 34))",647.1285000000003
321,"Row(start=datetime.datetime(2022, 2, 22, 9, 34), end=datetime.datetime(2022, 2, 22, 9, 36))",665.8610000000006
322,"Row(start=datetime.datetime(2022, 2, 22, 9, 36), end=datetime.datetime(2022, 2, 22, 9, 38))",680.3389999999998
323,"Row(start=datetime.datetime(2022, 2, 22, 9, 38), end=datetime.datetime(2022, 2, 22, 9, 40))",672.4650000000001
324,"Row(start=datetime.datetime(2022, 2, 22, 9, 40), end=datetime.datetime(2022, 2, 22, 9, 42))",655.3199999999989
325,"Row(start=datetime.datetime(2022, 2, 22, 9, 42), end=datetime.datetime(2022, 2, 22, 9, 44))",635.889
326,"Row(start=datetime.datetime(2022, 2, 22, 9, 44), end=datetime.datetime(2022, 2, 22, 9, 46))",620.0140000000004
327,"Row(start=datetime.datetime(2022, 2, 22, 9, 46), end=datetime.datetime(2022, 2, 22, 9, 48))",625.729000000001
328,"Row(start=datetime.datetime(2022, 2, 22, 9, 48), end=datetime.datetime(2022, 2, 22, 9, 50))",643.9535
329,"Row(start=datetime.datetime(2022, 2, 22, 9, 50), end=datetime.datetime(2022, 2, 22, 9, 52))",601.4719999999998
330,"Row(start=datetime.datetime(2022, 2, 22, 9, 52), end=datetime.datetime(2022, 2, 22, 9, 54))",402.9074999999999
331,"Row(start=datetime.datetime(2022, 2, 22, 9, 54), end=datetime.datetime(2022, 2, 22, 9, 56))",381.0
332,"Row(start=datetime.datetime(2022, 2, 22, 9, 56), end=datetime.datetime(2022, 2, 22, 9, 58))",381.0
333,"Row(start=datetime.datetime(2022, 2, 22, 15, 32), end=datetime.datetime(2022, 2, 22, 15, 34))",508.1154545454546
334,"Row(start=datetime.datetime(2022, 2, 22, 15, 34), end=datetime.datetime(2022, 2, 22, 15, 36))",591.7565000000003
335,"Row(start=datetime.datetime(2022, 2, 22, 15, 36), end=datetime.datetime(2022, 2, 22, 15, 38))",606.298
336,"Row(start=datetime.datetime(2022, 2, 22, 15, 38), end=datetime.datetime(2022, 2, 22, 15, 40))",585.5335000000002
337,"Row(start=datetime.datetime(2022, 2, 22, 15, 40), end=datetime.datetime(2022, 2, 22, 15, 42))",603.5674999999998
338,"Row(start=datetime.datetime(2022, 2, 22, 15, 42), end=datetime.datetime(2022, 2, 22, 15, 44))",602.9960000000005
339,"Row(start=datetime.datetime(2022, 2, 22, 15, 44), end=datetime.datetime(2022, 2, 22, 15, 46))",601.9800000000009
340,"Row(start=datetime.datetime(2022, 2, 22, 15, 46), end=datetime.datetime(2022, 2, 22, 15, 48))",592.7724999999995
341,"Row(start=datetime.datetime(2022, 2, 22, 15, 48), end=datetime.datetime(2022, 2, 22, 15, 50))",612.1400000000006
342,"Row(start=datetime.datetime(2022, 2, 22, 15, 50), end=datetime.datetime(2022, 2, 22, 15, 52))",587.7560000000008
343,"Row(start=datetime.datetime(2022, 2, 22, 15, 52), end=datetime.datetime(2022, 2, 22, 15, 54))",516.6360000000004
344,"Row(start=datetime.datetime(2022, 2, 22, 15, 54), end=datetime.datetime(2022, 2, 22, 15, 56))",454.02500000000117
345,"Row(start=datetime.datetime(2022, 2, 22, 15, 56), end=datetime.datetime(2022, 2, 22, 15, 58))",449.5800000000012
346,"Row(start=datetime.datetime(2022, 2, 22, 15, 58), end=datetime.datetime(2022, 2, 22, 16, 0))",391.79500000000104
347,"Row(start=datetime.datetime(2022, 2, 23, 9, 40), end=datetime.datetime(2022, 2, 23, 9, 42))",289.56
348,"Row(start=datetime.datetime(2022, 2, 23, 9, 42), end=datetime.datetime(2022, 2, 23, 9, 44))",276.0979999999998
349,"Row(start=datetime.datetime(2022, 2, 23, 9, 44), end=datetime.datetime(2022, 2, 23, 9, 46))",277.6219999999994
350,"Row(start=datetime.datetime(2022, 2, 23, 9, 46), end=datetime.datetime(2022, 2, 23, 9, 48))",289.0520000000004
351,"Row(start=datetime.datetime(2022, 2, 23, 9, 48), end=datetime.datetime(2022, 2, 23, 9, 50))",312.41999999999905
352,"Row(start=datetime.datetime(2022, 2, 23, 9, 50), end=datetime.datetime(2022, 2, 23, 9, 52))",312.41999999999905
353,"Row(start=datetime.datetime(2022, 2, 23, 9, 52), end=datetime.datetime(2022, 2, 23, 9, 54))",312.41999999999905
354,"Row(start=datetime.datetime(2022, 2, 23, 9, 54), end=datetime.datetime(2022, 2, 23, 9, 56))",312.42
355,"Row(start=datetime.datetime(2022, 2, 23, 9, 56), end=datetime.datetime(2022, 2, 23, 9, 58))",342.9
356,"Row(start=datetime.datetime(2022, 2, 23, 9, 58), end=datetime.datetime(2022, 2, 23, 10, 0))",331.4700000000005
357,"Row(start=datetime.datetime(2022, 2, 23, 12, 16), end=datetime.datetime(2022, 2, 23, 12, 18))",
358,"Row(start=datetime.datetime(2022, 2, 23, 12, 18), end=datetime.datetime(2022, 2, 23, 12, 20))",
359,"Row(start=datetime.datetime(2022, 2, 23, 12, 20), end=datetime.datetime(2022, 2, 23, 12, 22))",
360,"Row(start=datetime.datetime(2022, 2, 23, 12, 22), end=datetime.datetime(2022, 2, 23, 12, 24))",431.7999999999998
361,"Row(start=datetime.datetime(2022, 2, 23, 12, 24), end=datetime.datetime(2022, 2, 23, 12, 26))",414.52799999999974
362,"Row(start=datetime.datetime(2022, 2, 23, 12, 26), end=datetime.datetime(2022, 2, 23, 12, 28))",424.6245000000007
363,"Row(start=datetime.datetime(2022, 2, 23, 12, 28), end=datetime.datetime(2022, 2, 23, 12, 30))",426.72000000000065
364,"Row(start=datetime.datetime(2022, 2, 23, 12, 30), end=datetime.datetime(2022, 2, 23, 12, 32))",312.4200000000007
365,"Row(start=datetime.datetime(2022, 2, 23, 12, 32), end=datetime.datetime(2022, 2, 23, 12, 34))",236.2200000000003
366,"Row(start=datetime.datetime(2022, 2, 23, 12, 34), end=datetime.datetime(2022, 2, 23, 12, 36))",236.2200000000003
367,"Row(start=datetime.datetime(2022, 2, 23, 12, 36), end=datetime.datetime(2022, 2, 23, 12, 38))",236.22
368,"Row(start=datetime.datetime(2022, 2, 24, 9, 6), end=datetime.datetime(2022, 2, 24, 9, 8))",1179.7631578947369
369,"Row(start=datetime.datetime(2022, 2, 24, 9, 8), end=datetime.datetime(2022, 2, 24, 9, 10))",1242.8854999999992
370,"Row(start=datetime.datetime(2022, 2, 24, 9, 10), end=datetime.datetime(2022, 2, 24, 9, 12))",1260.6020000000005
371,"Row(start=datetime.datetime(2022, 2, 24, 9, 12), end=datetime.datetime(2022, 2, 24, 9, 14))",1262.4435000000017
372,"Row(start=datetime.datetime(2022, 2, 24, 9, 14), end=datetime.datetime(2022, 2, 24, 9, 16))",1215.517
373,"Row(start=datetime.datetime(2022, 2, 24, 9, 16), end=datetime.datetime(2022, 2, 24, 9, 18))",997.4580000000004
374,"Row(start=datetime.datetime(2022, 2, 24, 9, 18), end=datetime.datetime(2022, 2, 24, 9, 20))",975.6775000000005
375,"Row(start=datetime.datetime(2022, 2, 24, 9, 20), end=datetime.datetime(2022, 2, 24, 9, 22))",976.3760000000008
376,"Row(start=datetime.datetime(2022, 2, 24, 9, 22), end=datetime.datetime(2022, 2, 24, 9, 24))",975.8045
377,"Row(start=datetime.datetime(2022, 2, 24, 9, 24), end=datetime.datetime(2022, 2, 24, 9, 26))",974.8520000000005
378,"Row(start=datetime.datetime(2022, 2, 24, 9, 26), end=datetime.datetime(2022, 2, 24, 9, 28))",1055.1159999999993
379,"Row(start=datetime.datetime(2022, 2, 24, 9, 28), end=datetime.datetime(2022, 2, 24, 9, 30))",635.6984999999997
380,"Row(start=datetime.datetime(2022, 2, 24, 9, 30), end=datetime.datetime(2022, 2, 24, 9, 32))",330.5809999999999
381,"Row(start=datetime.datetime(2022, 2, 24, 9, 32), end=datetime.datetime(2022, 2, 24, 9, 34))",143.6370000000005
382,"Row(start=datetime.datetime(2022, 2, 24, 9, 34), end=datetime.datetime(2022, 2, 24, 9, 36))",129.5400000000004
383,"Row(start=datetime.datetime(2022, 2, 24, 9, 36), end=datetime.datetime(2022, 2, 24, 9, 38))",129.5400000000003
384,"Row(start=datetime.datetime(2022, 2, 24, 9, 42), end=datetime.datetime(2022, 2, 24, 9, 44))",461.8831249999999
385,"Row(start=datetime.datetime(2022, 2, 24, 9, 44), end=datetime.datetime(2022, 2, 24, 9, 46))",901.3824999999997
386,"Row(start=datetime.datetime(2022, 2, 24, 9, 46), end=datetime.datetime(2022, 2, 24, 9, 48))",950.7854999999993
387,"Row(start=datetime.datetime(2022, 2, 24, 9, 48), end=datetime.datetime(2022, 2, 24, 9, 50))",982.662499999999
388,"Row(start=datetime.datetime(2022, 2, 24, 9, 50), end=datetime.datetime(2022, 2, 24, 9, 52))",982.5354999999993
389,"Row(start=datetime.datetime(2022, 2, 24, 9, 52), end=datetime.datetime(2022, 2, 24, 9, 54))",982.1544999999991
390,"Row(start=datetime.datetime(2022, 2, 24, 9, 54), end=datetime.datetime(2022, 2, 24, 9, 56))",982.7259999999991
391,"Row(start=datetime.datetime(2022, 2, 24, 9, 56), end=datetime.datetime(2022, 2, 24, 9, 58))",839.914500000002
392,"Row(start=datetime.datetime(2022, 2, 24, 9, 58), end=datetime.datetime(2022, 2, 24, 10, 0))",685.8000000000015
393,"Row(start=datetime.datetime(2022, 2, 24, 11, 16), end=datetime.datetime(2022, 2, 24, 11, 18))",900.125915492957
394,"Row(start=datetime.datetime(2022, 2, 24, 11, 18), end=datetime.datetime(2022, 2, 24, 11, 20))",1133.3480000000002
395,"Row(start=datetime.datetime(2022, 2, 24, 11, 20), end=datetime.datetime(2022, 2, 24, 11, 22))",1430.210499999999
396,"Row(start=datetime.datetime(2022, 2, 24, 11, 22), end=datetime.datetime(2022, 2, 24, 11, 24))",1669.542000000002
397,"Row(start=datetime.datetime(2022, 2, 24, 11, 24), end=datetime.datetime(2022, 2, 24, 11, 26))",1683.0674999999962
398,"Row(start=datetime.datetime(2022, 2, 24, 11, 26), end=datetime.datetime(2022, 2, 24, 11, 28))",1669.224499999997
399,"Row(start=datetime.datetime(2022, 2, 24, 11, 28), end=datetime.datetime(2022, 2, 24, 11, 30))",1652.9685000000038
400,"Row(start=datetime.datetime(2022, 2, 24, 11, 30), end=datetime.datetime(2022, 2, 24, 11, 32))",1657.6039999999962
401,"Row(start=datetime.datetime(2022, 2, 24, 11, 32), end=datetime.datetime(2022, 2, 24, 11, 34))",1681.2259999999976
402,"Row(start=datetime.datetime(2022, 2, 24, 11, 34), end=datetime.datetime(2022, 2, 24, 11, 36))",1665.986000000003
403,"Row(start=datetime.datetime(2022, 2, 24, 11, 36), end=datetime.datetime(2022, 2, 24, 11, 38))",1648.7775000000017
404,"Row(start=datetime.datetime(2022, 2, 24, 11, 38), end=datetime.datetime(2022, 2, 24, 11, 40))",1645.6025000000018
405,"Row(start=datetime.datetime(2022, 2, 24, 11, 40), end=datetime.datetime(2022, 2, 24, 11, 42))",1667.51
406,"Row(start=datetime.datetime(2022, 2, 24, 11, 42), end=datetime.datetime(2022, 2, 24, 11, 44))",1651.8255000000017
407,"Row(start=datetime.datetime(2022, 2, 24, 11, 44), end=datetime.datetime(2022, 2, 24, 11, 46))",1652.5240000000008
408,"Row(start=datetime.datetime(2022, 2, 24, 11, 46), end=datetime.datetime(2022, 2, 24, 11, 48))",1637.791999999998
409,"Row(start=datetime.datetime(2022, 2, 24, 11, 48), end=datetime.datetime(2022, 2, 24, 11, 50))",1669.1610000000005
410,"Row(start=datetime.datetime(2022, 2, 24, 11, 50), end=datetime.datetime(2022, 2, 24, 11, 52))",1655.3815000000018
411,"Row(start=datetime.datetime(2022, 2, 24, 11, 52), end=datetime.datetime(2022, 2, 24, 11, 54))",1634.2359999999985
412,"Row(start=datetime.datetime(2022, 2, 24, 11, 54), end=datetime.datetime(2022, 2, 24, 11, 56))",1623.8219999999978
413,"Row(start=datetime.datetime(2022, 2, 24, 11, 56), end=datetime.datetime(2022, 2, 24, 11, 58))",1630.2354999999986
414,"Row(start=datetime.datetime(2022, 2, 24, 11, 58), end=datetime.datetime(2022, 2, 24, 12, 0))",1649.349000000001
415,"Row(start=datetime.datetime(2022, 2, 24, 12, 0), end=datetime.datetime(2022, 2, 24, 12, 2))",1550.2537815126047
416,"Row(start=datetime.datetime(2022, 2, 24, 12, 2), end=datetime.datetime(2022, 2, 24, 12, 4))",1215.7075000000011
417,"Row(start=datetime.datetime(2022, 2, 24, 12, 4), end=datetime.datetime(2022, 2, 24, 12, 6))",820.6739999999995
418,"Row(start=datetime.datetime(2022, 2, 24, 12, 6), end=datetime.datetime(2022, 2, 24, 12, 8))",514.5405000000012
419,"Row(start=datetime.datetime(2022, 2, 24, 12, 8), end=datetime.datetime(2022, 2, 24, 12, 10))",495.30000000000103
420,"Row(start=datetime.datetime(2022, 2, 24, 12, 10), end=datetime.datetime(2022, 2, 24, 12, 12))",495.30000000000064
421,"Row(start=datetime.datetime(2022, 2, 24, 12, 24), end=datetime.datetime(2022, 2, 24, 12, 26))",
422,"Row(start=datetime.datetime(2022, 2, 24, 12, 26), end=datetime.datetime(2022, 2, 24, 12, 28))",998.7775609756094
423,"Row(start=datetime.datetime(2022, 2, 24, 12, 28), end=datetime.datetime(2022, 2, 24, 12, 30))",1278.7630000000013
424,"Row(start=datetime.datetime(2022, 2, 24, 12, 30), end=datetime.datetime(2022, 2, 24, 12, 32))",1367.6629999999996
425,"Row(start=datetime.datetime(2022, 2, 24, 12, 32), end=datetime.datetime(2022, 2, 24, 12, 34))",1387.0939999999975
426,"Row(start=datetime.datetime(2022, 2, 24, 12, 34), end=datetime.datetime(2022, 2, 24, 12, 36))",1386.9669999999971
427,"Row(start=datetime.datetime(2022, 2, 24, 12, 36), end=datetime.datetime(2022, 2, 24, 12, 38))",1366.0754999999974
428,"Row(start=datetime.datetime(2022, 2, 24, 12, 38), end=datetime.datetime(2022, 2, 24, 12, 40))",1350.899000000001
429,"Row(start=datetime.datetime(2022, 2, 24, 12, 40), end=datetime.datetime(2022, 2, 24, 12, 42))",1353.5659999999978
