,time,Latitude,Longitude,signature_label,icao24,trip_number
0,1645294303,39.65180969238281,-84.83296269955844,0,adc0fb,0
1,1645294304,39.65180969238281,-84.83344036599863,0,adc0fb,0
2,1645294305,39.65180969238281,-84.83361949091369,0,adc0fb,0
3,1645294306,39.651799606064614,-84.83416748046875,0,adc0fb,0
4,1645294307,39.6517530538268,-84.83465576171875,0,adc0fb,0
5,1645294308,39.6517530538268,-84.83465576171875,0,adc0fb,0
6,1645294309,39.6517530538268,-84.83465576171875,0,adc0fb,0
7,1645294310,39.65162658691406,-84.83624665633494,0,adc0fb,0
8,1645294311,39.65162658691406,-84.83624665633494,0,adc0fb,0
9,1645294312,39.65162658691406,-84.83624665633494,0,adc0fb,0
10,1645294313,39.651566844875525,-84.837646484375,0,adc0fb,0
11,1645294314,39.651566844875525,-84.837646484375,0,adc0fb,0
12,1645294315,39.651566844875525,-84.837646484375,0,adc0fb,0
13,1645294316,39.651566844875525,-84.837646484375,0,adc0fb,0
14,1645294317,39.651566844875525,-84.837646484375,0,adc0fb,0
15,1645294318,39.651566844875525,-84.837646484375,0,adc0fb,0
16,1645294319,39.651566844875525,-84.837646484375,0,adc0fb,0
17,1645294320,39.651566844875525,-84.837646484375,0,adc0fb,0
18,1645294321,39.651566844875525,-84.837646484375,0,adc0fb,0
19,1645294322,39.651566844875525,-84.837646484375,0,adc0fb,0
20,1645294323,39.651566844875525,-84.837646484375,0,adc0fb,0
21,1645294324,39.651566844875525,-84.837646484375,0,adc0fb,0
22,1645294325,39.651566844875525,-84.837646484375,0,adc0fb,0
23,1645294326,39.651566844875525,-84.837646484375,0,adc0fb,0
24,1645294327,39.61136943497975,-84.64326236352886,1,adc0fb,0
25,1645294328,39.651566844875525,-84.837646484375,0,adc0fb,0
26,1645294329,39.651566844875525,-84.837646484375,0,adc0fb,0
27,1645294330,39.651566844875525,-84.837646484375,0,adc0fb,0
28,1645294331,39.651566844875525,-84.837646484375,0,adc0fb,0
29,1645294332,39.651566844875525,-84.837646484375,0,adc0fb,0
30,1645294333,39.651566844875525,-84.837646484375,0,adc0fb,0
31,1645294334,39.651566844875525,-84.837646484375,0,adc0fb,0
32,1645294335,39.651566844875525,-84.837646484375,0,adc0fb,0
33,1645294336,39.651566844875525,-84.837646484375,0,adc0fb,0
34,1645294337,39.651566844875525,-84.837646484375,0,adc0fb,0
35,1645294338,39.651566844875525,-84.837646484375,0,adc0fb,0
36,1645294339,39.651566844875525,-84.837646484375,0,adc0fb,0
37,1645294340,39.651566844875525,-84.837646484375,0,adc0fb,0
38,1645294341,39.651566844875525,-84.837646484375,0,adc0fb,0
39,1645294342,39.651566844875525,-84.837646484375,0,adc0fb,0
40,1645294343,39.651566844875525,-84.837646484375,0,adc0fb,0
41,1645294344,39.651566844875525,-84.837646484375,0,adc0fb,0
42,1645294345,39.651566844875525,-84.837646484375,0,adc0fb,0
43,1645294346,39.651566844875525,-84.837646484375,0,adc0fb,0
44,1645294347,39.651566844875525,-84.837646484375,0,adc0fb,0
45,1645294348,39.651566844875525,-84.837646484375,0,adc0fb,0
46,1645294349,39.651566844875525,-84.837646484375,0,adc0fb,0
47,1645294350,39.651566844875525,-84.837646484375,0,adc0fb,0
48,1645294351,39.651566844875525,-84.837646484375,0,adc0fb,0
49,1645294352,39.651566844875525,-84.837646484375,0,adc0fb,0
50,1645294353,39.651566844875525,-84.837646484375,0,adc0fb,0
51,1645294354,39.651566844875525,-84.837646484375,0,adc0fb,0
52,1645294355,39.651566844875525,-84.837646484375,0,adc0fb,0
53,1645294356,39.651566844875525,-84.837646484375,0,adc0fb,0
54,1645294357,39.651566844875525,-84.837646484375,0,adc0fb,0
55,1645294358,39.651566844875525,-84.837646484375,0,adc0fb,0
56,1645294359,39.700319630431686,-85.02765812420135,1,adc0fb,0
57,1645294360,39.651566844875525,-84.837646484375,0,adc0fb,0
58,1645294361,39.651566844875525,-84.837646484375,0,adc0fb,0
59,1645294362,39.651566844875525,-84.837646484375,0,adc0fb,0
60,1645294363,39.651566844875525,-84.837646484375,0,adc0fb,0
61,1645294364,39.651566844875525,-84.837646484375,0,adc0fb,0
62,1645294365,39.651566844875525,-84.837646484375,0,adc0fb,0
63,1645294366,39.651566844875525,-84.837646484375,0,adc0fb,0
64,1645294367,39.651566844875525,-84.837646484375,0,adc0fb,0
65,1645294368,39.651566844875525,-84.837646484375,0,adc0fb,0
66,1645294369,39.651566844875525,-84.837646484375,0,adc0fb,0
67,1645294370,39.651566844875525,-84.837646484375,0,adc0fb,0
68,1645294371,39.651566844875525,-84.837646484375,0,adc0fb,0
69,1645294372,39.651566844875525,-84.837646484375,0,adc0fb,0
70,1645294373,39.651566844875525,-84.837646484375,0,adc0fb,0
71,1645294374,39.651566844875525,-84.837646484375,0,adc0fb,0
72,1645294375,39.651566844875525,-84.837646484375,0,adc0fb,0
73,1645294376,39.651566844875525,-84.837646484375,0,adc0fb,0
74,1645294377,39.651566844875525,-84.837646484375,0,adc0fb,0
75,1645294378,39.651566844875525,-84.837646484375,0,adc0fb,0
76,1645294379,39.651566844875525,-84.837646484375,0,adc0fb,0
77,1645294380,39.651566844875525,-84.837646484375,0,adc0fb,0
78,1645294381,39.651566844875525,-84.837646484375,0,adc0fb,0
79,1645294382,39.651566844875525,-84.837646484375,0,adc0fb,0
80,1645294383,39.651566844875525,-84.837646484375,0,adc0fb,0
81,1645294384,39.651566844875525,-84.837646484375,0,adc0fb,0
82,1645294385,39.651566844875525,-84.837646484375,0,adc0fb,0
