,time,Latitude,Longitude,signature_label,icao24,trip_number
0,1645993612,39.56521244372352,-84.55389404296875,0,adc0fb,8
1,1645993613,39.56530554819915,-84.55340576171875,0,adc0fb,8
2,1645993614,39.565445204912606,-84.55291748046875,0,adc0fb,8
3,1645993615,39.56553830938824,-84.55242919921875,0,adc0fb,8
4,1645993616,39.565631413863876,-84.55194091796875,0,adc0fb,8
5,1645993617,39.56572451833951,-84.55133056640625,0,adc0fb,8
6,1645993618,39.565817622815146,-84.55084228515625,0,adc0fb,8
7,1645993619,39.565887451171875,-84.55060212508494,0,adc0fb,8
8,1645993620,39.56602478027344,-84.5497065005095,0,adc0fb,8
9,1645993621,39.56611633300781,-84.54928854237431,0,adc0fb,8
10,1645993622,39.566236592955505,-84.548828125,0,adc0fb,8
11,1645993623,39.566283145193324,-84.54852294921875,0,adc0fb,8
12,1645993624,39.566422801906775,-84.5477294921875,0,adc0fb,8
13,1645993625,39.56656245862023,-84.5469970703125,0,adc0fb,8
14,1645993626,39.56660901085805,-84.5467529296875,0,adc0fb,8
15,1645993627,39.56660901085805,-84.5467529296875,0,adc0fb,8
16,1645993628,39.56684177204714,-84.54559326171875,0,adc0fb,8
17,1645993629,39.56684177204714,-84.54559326171875,0,adc0fb,8
18,1645993630,39.56698142876059,-84.54443359375,0,adc0fb,8
19,1645993631,39.56707453323623,-84.54388427734375,0,adc0fb,8
20,1645993632,39.56712341308594,-84.54337742017663,0,adc0fb,8
21,1645993633,39.567169189453125,-84.54272062882131,0,adc0fb,8
22,1645993634,39.5672607421875,-84.54218325407606,0,adc0fb,8
23,1645993635,39.56730651855469,-84.54164587933082,0,adc0fb,8
24,1645993636,39.567352294921875,-84.54116821289062,0,adc0fb,8
25,1645993637,39.56740039890095,-84.54052734375,0,adc0fb,8
26,1645993638,39.56749350337659,-84.53997802734375,0,adc0fb,8
27,1645993639,39.56754005561441,-84.5394287109375,0,adc0fb,8
28,1645993640,39.56767272949219,-84.53889929729957,0,adc0fb,8
29,1645993641,39.5677728168035,-84.5384521484375,0,adc0fb,8
30,1645993642,39.5677728168035,-84.5384521484375,0,adc0fb,8
31,1645993643,39.5677728168035,-84.5384521484375,0,adc0fb,8
32,1645993644,39.5677728168035,-84.5384521484375,0,adc0fb,8
