,time,latitude,longitude,velocity,heading,baroaltitude,geoaltitude,signature,icao24,trip_number
461,1645986605,29.144805908203125,-98.60662607046271,142.64577593157588,206.10299845564722,6949.4400000000005,7254.240000000001,0,0d02a8,2
462,1645986606,29.144805908203125,-98.60662607046271,142.8830587024934,205.82698212361993,6949.4400000000005,7254.240000000001,1,0d02a8,2
463,1645986607,29.142399157507942,-98.60800350413604,143.12364636130374,205.5518873797565,6972.3,7277.1,0,0d02a8,2
464,1645986608,29.1412353515625,-98.60859590418198,142.90250581914944,205.3657977834786,6987.54,7292.34,0,0d02a8,2
465,1645986609,29.140071545617054,-98.60918830422793,142.93120863161846,204.90476880809518,7002.780000000001,7315.200000000001,0,0d02a8,2
466,1645986610,29.1390380859375,-98.60974238469049,143.1828059370965,204.63136225202635,7010.400000000001,7315.200000000001,0,0d02a8,2
467,1645986611,29.137847900390625,-98.61037621131311,142.9691615653174,204.44395478041653,7025.64,7338.06,0,0d02a8,2
468,1645986612,29.136199951171875,-98.61122131347656,143.22623568882076,204.17144420979315,7040.88,7353.3,0,0d02a8,2
469,1645986613,29.135602530786546,-98.61150404986216,143.0163572559998,203.98341511664006,7048.5,7360.92,0,0d02a8,2
470,1645986614,29.134323120117188,-98.61217205341046,143.27888814982614,203.71183459325985,7063.740000000001,7376.160000000001,0,0d02a8,2
471,1645986615,29.133042157706566,-98.61279655905332,143.0727865568888,203.52320902045963,7071.360000000001,7383.780000000001,0,0d02a8,2
472,1645986616,29.1317138671875,-98.61343970665564,143.0727865568888,203.52320902045963,7078.9800000000005,7391.400000000001,0,0d02a8,2
473,1645986617,29.130523681640625,-98.614020714393,143.34075315695287,203.2525921748616,7094.22,7406.64,0,0d02a8,2
474,1645986618,29.12922487420551,-98.61468146829043,143.34075315695287,203.2525921748616,7101.84,7414.26,0,0d02a8,2
475,1645986619,29.128143310546875,-98.6151827298678,143.34075315695287,203.2525921748616,7117.08,7429.5,0,0d02a8,2
476,1645986620,29.126998901367188,-98.61576373760516,143.13843854751843,203.0633954377217,7124.700000000001,7437.120000000001,0,0d02a8,2
477,1645986621,29.125919665320442,-98.61629710477939,143.13843854751843,203.0633954377217,7132.320000000001,7444.740000000001,0,0d02a8,2
478,1645986622,29.124847412109375,-98.61682011530951,143.13843854751843,203.0633954377217,7147.56,7452.360000000001,0,0d02a8,2
479,1645986623,29.123428344726562,-98.61750676081732,142.93768911417033,202.8736651906267,7162.8,7482.84,0,0d02a8,2
480,1645986624,29.122335143008474,-98.61802045036768,142.93768911417033,202.8736651906267,7170.42,7490.46,0,0d02a8,2
481,1645986625,29.12093857587394,-98.6187205595129,142.93768911417033,202.8736651906267,7185.660000000001,7498.08,0,0d02a8,2
482,1645986626,29.119857788085938,-98.61919696514423,142.93768911417033,202.8736651906267,7193.280000000001,7513.320000000001,0,0d02a8,2
483,1645986627,29.118667602539062,-98.6197779728816,142.93768911417033,202.8736651906267,7200.900000000001,7520.9400000000005,0,0d02a8,2
484,1645986628,29.117586814751057,-98.6202823414522,142.93768911417033,202.8736651906267,7208.52,7528.56,0,0d02a8,2
485,1645986629,29.11642300880561,-98.62087474149814,142.93768911417033,202.8736651906267,7223.76,7543.8,0,0d02a8,2
486,1645986630,29.11521265062235,-98.62146714154414,142.93768911417033,202.8736651906267,7231.38,7543.8,0,0d02a8,2
487,1645986631,29.114048844676905,-98.62200568704043,142.93768911417033,202.8736651906267,7239.0,7559.04,0,0d02a8,2
488,1645986632,29.112838486493644,-98.62259808708643,142.93768911417033,202.8736651906267,7254.240000000001,7574.280000000001,0,0d02a8,2
489,1645986633,29.11162812831038,-98.62313663258271,143.13843854751843,203.0633954377217,7261.860000000001,7589.52,0,0d02a8,2
490,1645986634,29.110464322364937,-98.62372903262866,143.13843854751843,203.0633954377217,7269.4800000000005,7589.52,0,0d02a8,2
491,1645986635,29.109146118164062,-98.62437321589545,143.34075315695287,203.2525921748616,7277.1,7604.76,0,0d02a8,2
492,1645986636,29.107857397047137,-98.62502154181988,143.34075315695287,203.2525921748616,7284.72,7612.38,1,0d02a8,2
493,1645986637,29.106765747070312,-98.62553523137018,143.54462632450424,203.44125354065272,7292.34,7620.0,0,0d02a8,2
494,1645986638,29.10548323291843,-98.62620634191177,143.27888814982614,203.71183459325985,7307.58,7635.24,0,0d02a8,2
495,1645986639,29.104888916015625,-98.62648597130408,143.27888814982614,203.71183459325985,7307.58,7635.24,0,0d02a8,2
496,1645986640,29.103574591167902,-98.62712186925552,143.48653815255975,203.89991625153354,7315.200000000001,7635.24,0,0d02a8,2
497,1645986641,29.10194526284428,-98.62798354204966,143.69572985242064,204.08745230863227,7330.4400000000005,7650.4800000000005,0,0d02a8,2
498,1645986642,29.100734904661017,-98.62857594209561,143.90645652607807,204.27444113443943,7338.06,7665.72,0,0d02a8,2
499,1645986643,29.099571098715572,-98.62916834214155,144.11871144033455,204.46088115496494,7345.68,7673.34,0,0d02a8,2
500,1645986644,29.098251342773438,-98.62986637995795,144.3324878529124,204.64677085193117,7353.3,7673.34,0,0d02a8,2
501,1645986645,29.09719693458686,-98.63040699678311,144.0810613142055,204.91802251581925,7353.3,7680.96,0,0d02a8,2
502,1645986646,29.096498651019598,-98.63078397863052,144.2985616786705,205.1032751607868,7360.92,7688.58,0,0d02a8,2
503,1645986647,29.094869322695974,-98.63169950597427,144.73806743396275,205.47210052933295,7368.54,7696.2,0,0d02a8,2
504,1645986648,29.09365896451271,-98.63234576056988,144.96005916595922,205.65567072787886,7376.160000000001,7703.820000000001,1,0d02a8,2
505,1645986649,29.092620849609375,-98.63292987530048,144.72069570232438,205.92744561214462,7376.160000000001,7703.820000000001,0,0d02a8,2
506,1645986650,29.09156411381091,-98.63353056066177,145.17350815013125,206.2926485725653,7383.780000000001,7711.4400000000005,0,0d02a8,2
507,1645986651,29.090400307865465,-98.63417681525738,145.17350815013125,206.2926485725653,7391.400000000001,7711.4400000000005,0,0d02a8,2
508,1645986652,29.08923650192002,-98.63482306985293,145.1725966427104,206.74665367357937,7399.02,7734.3,1,0d02a8,2
509,1645986653,29.08795166015625,-98.63557081956128,145.40484598670284,206.92767785104047,7399.02,7726.68,0,0d02a8,2
510,1645986654,29.087374412407307,-98.63590016084561,145.87367820498307,207.2879879455155,7406.64,7734.3,0,0d02a8,2
511,1645986655,29.085617065429688,-98.6369441105769,146.1102471740276,207.46727233860813,7414.26,7749.54,0,0d02a8,2
512,1645986656,29.084301964711333,-98.63773121553311,146.1102471740276,207.46727233860813,7414.26,7749.54,0,0d02a8,2
513,1645986657,29.083282470703125,-98.63831740159253,146.34824211693905,207.64597536373867,7421.88,7757.16,0,0d02a8,2
514,1645986658,29.081974352820442,-98.63913143382354,146.58765608822338,207.82409638425324,7429.5,7764.78,0,0d02a8,2
515,1645986659,29.080947875976562,-98.6397435114934,146.82848214640973,208.0016348126364,7429.5,7764.78,0,0d02a8,2
516,1645986660,29.079757690429688,-98.64048297588641,147.07071335468578,208.17859010995915,7437.120000000001,7772.400000000001,0,0d02a8,2
517,1645986661,29.07848293498411,-98.64123176125918,147.52438545667567,208.08423991610104,7444.740000000001,7780.02,0,0d02a8,2
518,1645986662,29.077423095703125,-98.64190908578723,147.52438545667567,208.08423991610104,7452.360000000001,7780.02,1,0d02a8,2
519,1645986663,29.07634153204449,-98.6425242704504,147.9784551458143,207.99046849359573,7452.360000000001,7787.64,0,0d02a8,2
520,1645986664,29.075177726099046,-98.64322437959561,148.22059252964021,208.16606917932083,7459.9800000000005,7795.26,0,0d02a8,2
521,1645986665,29.074127197265625,-98.64386338454028,148.22059252964021,208.16606917932083,7459.9800000000005,7795.26,0,0d02a8,2
522,1645986666,29.07293701171875,-98.64460284893329,148.674316,208.07248693585294,7467.6,7802.88,0,0d02a8,2
523,1645986667,29.071872517213983,-98.64527085248164,148.674316,208.07248693585294,7475.22,7810.5,0,0d02a8,2
524,1645986668,29.07019663665254,-98.646240234375,149.1284336790149,207.97947438848013,7482.84,7818.12,0,0d02a8,2
525,1645986669,29.06973111427436,-98.64650950712314,148.88777273188185,207.8046427632325,7490.46,7825.74,0,0d02a8,2
526,1645986670,29.067822472523833,-98.64769430721509,149.34301345495632,207.71257897164946,7498.08,7833.36,0,0d02a8,2
527,1645986671,29.0665283203125,-98.64845862755408,149.34301345495632,207.71257897164946,7505.700000000001,7833.36,0,0d02a8,2
528,1645986672,29.066024780273438,-98.64872272198016,149.79863741640744,207.62107498307552,7505.700000000001,7840.9800000000005,0,0d02a8,2
529,1645986673,29.064605712890625,-98.64962064302881,149.79863741640744,207.62107498307552,7513.320000000001,7848.6,0,0d02a8,2
530,1645986674,29.06341552734375,-98.65030728853662,150.25464112990193,207.53012616962297,7520.9400000000005,7856.22,0,0d02a8,2
531,1645986675,29.062225341796875,-98.65099393404444,150.01755105266193,207.35589361215708,7536.18,7871.46,0,0d02a8,2
532,1645986676,29.060989379882812,-98.6517333984375,150.47465015197616,207.26588202734038,7536.18,7871.46,0,0d02a8,2
533,1645986677,29.059341430664062,-98.6527369572566,150.47465015197616,207.26588202734038,7543.8,7886.7,0,0d02a8,2
534,1645986678,29.058232711533368,-98.65334903492646,150.93211837822815,207.17641586468028,7551.42,7894.32,0,0d02a8,2
535,1645986679,29.05748787572828,-98.65377987132354,150.93211837822815,207.17641586468028,7559.04,7901.94,0,0d02a8,2
536,1645986680,29.05585854740466,-98.65474925321689,151.38995238514875,207.08749061403674,7566.660000000001,7909.56,0,0d02a8,2
537,1645986681,29.055113711599574,-98.65518008961396,151.38995238514875,207.08749061403674,7574.280000000001,7917.18,0,0d02a8,2
538,1645986682,29.053756713867188,-98.65595890925482,151.38995238514875,207.08749061403674,7581.900000000001,7924.8,0,0d02a8,2
539,1645986683,29.05246023404396,-98.65674187155332,151.38995238514875,207.08749061403674,7581.900000000001,7924.8,0,0d02a8,2
540,1645986684,29.05120332362288,-98.65744198069854,152.0823851427626,207.17179166794182,7589.52,7932.42,0,0d02a8,2
541,1645986685,29.049992965439618,-98.65814208984375,152.0823851427626,207.17179166794182,7597.14,7940.04,0,0d02a8,2
542,1645986686,29.048782607256356,-98.65884219898896,152.0823851427626,207.17179166794182,7604.76,7947.66,0,0d02a8,2
543,1645986687,29.047439575195312,-98.65965623121997,152.0823851427626,207.17179166794182,7612.38,7947.66,0,0d02a8,2
544,1645986688,29.046478271484375,-98.66023723895734,152.77514414577428,207.25532837494305,7612.38,7955.28,0,0d02a8,2
545,1645986689,29.045242309570312,-98.66092388446515,152.77514414577428,207.25532837494305,7620.0,7962.9,0,0d02a8,2
546,1645986690,29.044127383474574,-98.66158878102021,152.77514414577428,207.25532837494305,7627.620000000001,7970.52,0,0d02a8,2
547,1645986691,29.042917025291313,-98.66228889016543,152.77514414577428,207.25532837494305,7635.240000000001,7970.52,0,0d02a8,2
548,1645986692,29.041194592492054,-98.66331212660845,153.011420608124,207.42657691164524,7642.860000000001,7985.76,0,0d02a8,2
549,1645986693,29.040023803710938,-98.66398737980768,153.011420608124,207.42657691164524,7650.4800000000005,7993.38,0,0d02a8,2
550,1645986694,29.039291381835938,-98.6644099308894,153.46822497614673,207.33811073310727,7658.1,8008.620000000001,0,0d02a8,2
551,1645986695,29.03747041346663,-98.66552016314341,153.46822497614673,207.33811073310727,7665.72,8016.240000000001,0,0d02a8,2
552,1645986696,29.03621350304555,-98.66622027228863,153.46822497614673,207.33811073310727,7673.34,8016.240000000001,0,0d02a8,2
553,1645986697,29.035629272460938,-98.66657550518329,153.70515785210847,207.5084592856053,7673.34,8023.860000000001,0,0d02a8,2
554,1645986698,29.033792786679022,-98.66767434512866,153.70515785210847,207.5084592856053,7680.96,8031.4800000000005,0,0d02a8,2
555,1645986699,29.03265380859375,-98.66831852839545,153.70515785210847,207.5084592856053,7688.580000000001,8039.100000000001,0,0d02a8,2
556,1645986700,29.03132551807468,-98.66912841796875,153.9434452278247,207.67828197408033,7696.200000000001,8046.720000000001,0,0d02a8,2
557,1645986701,29.030580682269598,-98.66955925436582,154.3992061983593,207.5896056761507,7703.820000000001,8054.340000000001,0,0d02a8,2
558,1645986702,29.02899169921875,-98.67053692157452,154.3992061983593,207.5896056761507,7711.4400000000005,8061.960000000001,0,0d02a8,2
559,1645986703,29.027880652476163,-98.67117489085479,154.3992061983593,207.5896056761507,7719.06,8069.580000000001,0,0d02a8,2
560,1645986704,29.026565551757812,-98.67196303147534,154.63813552359076,207.75854060106002,7726.68,8077.200000000001,0,0d02a8,2
561,1645986705,29.025054931640625,-98.67286095252405,154.63813552359076,207.75854060106002,7734.3,8084.820000000001,0,0d02a8,2
562,1645986706,29.024093627929688,-98.67344196026141,154.63813552359076,207.75854060106002,7741.92,8092.4400000000005,0,0d02a8,2
563,1645986707,29.022713354078387,-98.67424460018384,154.85533483226519,207.5014515627382,7749.54,8100.06,0,0d02a8,2
564,1645986708,29.021347045898438,-98.67507934570312,154.85533483226519,207.5014515627382,7757.160000000001,8100.06,0,0d02a8,2
565,1645986709,29.020843505859375,-98.67534344012921,154.85533483226519,207.5014515627382,7764.780000000001,8115.300000000001,0,0d02a8,2
566,1645986710,29.01950124966896,-98.67618336397061,155.07564316916455,207.24508784252072,7772.400000000001,8130.540000000001,1,0d02a8,2
567,1645986711,29.017732264631885,-98.67720660041363,155.07564316916455,207.24508784252072,7780.02,8130.540000000001,0,0d02a8,2
568,1645986712,29.0169874288268,-98.67763743681064,155.2990473028205,206.98945659643945,7787.64,8138.160000000001,1,0d02a8,2
569,1645986713,29.015396118164062,-98.67856539212738,155.2990473028205,206.98945659643945,7795.26,8153.400000000001,0,0d02a8,2
570,1645986714,29.014114379882812,-98.67930485652045,155.7576382084294,206.90357473870998,7802.88,8161.02,0,0d02a8,2
571,1645986715,29.013030488612287,-98.67995318244488,155.52553389239293,206.73456482305505,7810.5,8168.64,0,0d02a8,2
572,1645986716,29.011773578191207,-98.68065329159009,155.52553389239293,206.73456482305505,7825.740000000001,8176.260000000001,0,0d02a8,2
573,1645986717,29.010516667770126,-98.6813534007353,155.75508949110002,206.48041936342497,7825.740000000001,8183.880000000001,1,0d02a8,2
574,1645986718,29.008980443922137,-98.68221507352939,155.75508949110002,206.48041936342497,7840.9800000000005,8199.12,0,0d02a8,2
575,1645986719,29.007843017578125,-98.6828437218299,156.21572993780566,206.39628648248532,7848.6,8206.74,0,0d02a8,2
576,1645986720,29.006607055664062,-98.68358318622296,155.987700549639,206.22702690114045,7856.22,8214.36,0,0d02a8,2
577,1645986721,29.005599975585938,-98.68411137507513,156.44934773159957,206.14376627290937,7863.84,8221.98,0,0d02a8,2
578,1645986722,29.004318237304688,-98.68485083946814,156.44934773159957,206.14376627290937,7863.84,8221.98,0,0d02a8,2
579,1645986723,29.003036499023438,-98.68553748497595,156.68599535951208,205.89200396315732,7871.46,8229.6,0,0d02a8,2
580,1645986724,29.001625190346928,-98.68630801930146,157.14895938311747,205.81009924057275,7886.700000000001,8244.84,0,0d02a8,2
581,1645986725,29.000368279925848,-98.68700812844668,157.3895996790436,205.5599651718238,7886.700000000001,8244.84,0,0d02a8,2
582,1645986726,28.99896240234375,-98.68775587815503,157.3895996790436,205.5599651718238,7901.9400000000005,8252.460000000001,1,0d02a8,2
583,1645986727,28.9976806640625,-98.6884953425481,157.85385326637362,205.47940104562204,7901.9400000000005,8260.08,1,0d02a8,2
584,1645986728,28.99639892578125,-98.6891819880559,157.633230473714,205.31059955439642,7909.56,8267.7,0,0d02a8,2
585,1645986729,28.994968220338983,-98.68991627412686,158.09844261962078,205.23089283894095,7917.18,8275.32,0,0d02a8,2
586,1645986730,28.99394407110699,-98.6905086741728,158.09844261962078,205.23089283894095,7924.8,8282.94,0,0d02a8,2
587,1645986731,28.992782592773438,-98.69108346792365,158.56395893511953,205.15165398110315,7932.42,8290.56,0,0d02a8,2
588,1645986732,28.991500854492188,-98.69177011343146,159.02977674908965,205.0728791740917,7932.42,8298.18,0,0d02a8,2
589,1645986733,28.99017333984375,-98.69245675893927,159.02977674908965,205.0728791740917,7932.42,8298.18,0,0d02a8,2
590,1645986734,28.989009533898304,-98.69309369255518,159.96230633500556,204.91670667218185,7940.04,8305.8,1,0d02a8,2
591,1645986735,28.987706071239405,-98.6937938017004,160.42901291062037,204.83930154930616,7940.04,8305.8,0,0d02a8,2
592,1645986736,28.98589053396451,-98.69476318359375,160.8960105913012,204.76234562051556,7940.04,8305.8,1,0d02a8,2
593,1645986737,28.984540519067796,-98.69546329273896,161.11216548001235,204.92847413546127,7940.04,8305.8,0,0d02a8,2
594,1645986738,28.983352661132812,-98.69610126201923,161.57882661919928,204.85158585971215,7940.04,8305.8,0,0d02a8,2
595,1645986739,28.98193359375,-98.69686351102939,162.26203132462925,204.94007481955325,7940.04,8305.8,1,0d02a8,2
596,1645986740,28.980697631835938,-98.69747455303485,162.9456198186045,205.02782153051623,7932.42,8305.8,0,0d02a8,2
597,1645986741,28.979233563956566,-98.69826372931988,163.62958729111307,205.11483488614456,7932.42,8298.18,1,0d02a8,2
598,1645986742,28.978591918945312,-98.69863656850958,164.31392900958613,205.20112364547506,7924.8,8298.18,0,0d02a8,2
599,1645986743,28.97681284759004,-98.69955623851104,164.77955315765686,205.1249578152818,7924.8,8290.56,0,0d02a8,2
600,1645986744,28.975462832693324,-98.70025634765625,165.46393711053537,205.210604992321,7924.8,8290.56,0,0d02a8,2
601,1645986745,28.9742431640625,-98.70096059945911,166.1486877466021,205.29554640032654,7917.18,8282.94,0,0d02a8,2
602,1645986746,28.972915649414062,-98.70164724496692,167.05494631935346,205.5392033248597,7917.18,8282.94,0,0d02a8,2
603,1645986747,28.971412788003178,-98.70246438419116,167.74109088667603,205.62199594460697,7909.56,8267.7,0,0d02a8,2
604,1645986748,28.970016220868644,-98.70321834788604,168.42758284930264,205.70411382776726,7901.9400000000005,8267.7,0,0d02a8,2
605,1645986749,28.968666205971928,-98.70397231158091,169.11441797665228,205.7855648559595,7901.9400000000005,8260.08,0,0d02a8,2
606,1645986750,28.967147827148438,-98.7048163780799,169.80159210449565,205.86635679409451,7901.9400000000005,8260.08,1,0d02a8,2
607,1645986751,28.965774536132812,-98.70555584247296,170.48910113370223,205.94649729240982,7894.320000000001,8260.08,0,0d02a8,2
608,1645986752,28.964523056806144,-98.70628805721509,171.17694102901393,206.02599388846517,7886.700000000001,8252.460000000001,0,0d02a8,2
609,1645986753,28.96312648967161,-98.70704202090991,171.17694102901393,206.02599388846517,7886.700000000001,8244.84,0,0d02a8,2
610,1645986754,28.961883544921875,-98.70772141676684,171.865107817846,206.10485400909928,7886.700000000001,8244.84,0,0d02a8,2
611,1645986755,28.96037990764036,-98.70860380284927,172.5535975891134,206.18308497234895,7879.080000000001,8237.220000000001,0,0d02a8,2
612,1645986756,28.959091186523438,-98.7093059833233,173.24240649208286,206.26069398933092,7871.46,8229.6,0,0d02a8,2
613,1645986757,28.957717895507812,-98.71009826660156,173.93153073524945,206.33768816608745,7863.84,8221.98,0,0d02a8,2
614,1645986758,28.95586434057203,-98.71113496668198,173.93153073524945,206.33768816608745,7863.84,8221.98,0,0d02a8,2
615,1645986759,28.9544677734375,-98.71188893037686,174.62096658523717,206.41407450539637,7856.22,8214.36,0,0d02a8,2
616,1645986760,28.95318603515625,-98.71263357309192,175.31071036572337,206.48985990854644,7848.6,8206.74,0,0d02a8,2
617,1645986761,28.952041625976562,-98.71326739971454,175.54077651879356,206.64014389884363,7848.6,8206.74,0,0d02a8,2
618,1645986762,28.950668334960938,-98.7140596829928,176.23142550171883,206.71464817268048,7840.9800000000005,8199.12,0,0d02a8,2
619,1645986763,28.949249267578125,-98.71490478515625,176.46329079094863,206.8638530549776,7840.9800000000005,8199.12,0,0d02a8,2
620,1645986764,28.947391833289192,-98.71598187614893,176.46329079094863,206.8638530549776,7833.360000000001,8191.500000000001,0,0d02a8,2
621,1645986765,28.94594871391684,-98.71678969439341,177.15482501499235,206.9370964642813,7825.740000000001,8183.880000000001,0,0d02a8,2
622,1645986766,28.94511077363612,-98.71727438534009,177.15482501499235,206.9370964642813,7825.740000000001,8183.880000000001,0,0d02a8,2
623,1645986767,28.943527221679688,-98.71817955603967,177.61360700411217,206.86191784440268,7825.740000000001,8183.880000000001,0,0d02a8,2
624,1645986768,28.941513061523438,-98.7193415715144,177.61360700411217,206.86191784440268,7818.120000000001,8176.260000000001,0,0d02a8,2
625,1645986769,28.940269340903072,-98.72007482192095,178.3051326746027,206.934696238925,7810.5,8176.260000000001,0,0d02a8,2
626,1645986770,28.93938484838453,-98.72055951286768,178.07269320473625,206.78712672977144,7810.5,8168.64,0,0d02a8,2
627,1645986771,28.93780517578125,-98.7214543269231,178.07269320473625,206.78712672977144,7810.5,8168.64,0,0d02a8,2
628,1645986772,28.935939982786017,-98.72255213120405,178.53208127007116,206.7127203849381,7810.5,8168.64,0,0d02a8,2
629,1645986773,28.934371948242188,-98.72346144456128,178.53208127007116,206.7127203849381,7802.88,8161.02,0,0d02a8,2
630,1645986774,28.933502197265625,-98.72393681452826,178.53208127007116,206.7127203849381,7802.88,8161.02,0,0d02a8,2
631,1645986775,28.932357788085938,-98.72462346003607,178.53208127007116,206.7127203849381,7802.88,8161.02,0,0d02a8,2
632,1645986776,28.930214057534428,-98.72583725873164,178.7617027152501,206.49131147581838,7802.88,8161.02,0,0d02a8,2
633,1645986777,28.928878784179688,-98.72657775878906,178.7617027152501,206.49131147581838,7795.26,8153.400000000001,0,0d02a8,2
634,1645986778,28.927505493164062,-98.72737004206732,179.22227803933077,206.41795065429247,7795.26,8153.400000000001,0,0d02a8,2
635,1645986779,28.9266357421875,-98.72784541203424,179.22227803933077,206.41795065429247,7795.26,8153.400000000001,0,0d02a8,2
636,1645986780,28.924720893471928,-98.72890696806064,178.99398672358845,206.27047392941054,7795.26,8153.400000000001,0,0d02a8,2
637,1645986781,28.923431396484375,-98.7296412541316,179.45544064311386,206.1977755697399,7795.26,8153.400000000001,0,0d02a8,2
638,1645986782,28.921966552734375,-98.73043353740985,179.2289229428928,206.0502120728856,7787.64,8145.780000000001,1,0d02a8,2
639,1645986783,28.920547485351562,-98.73122582068811,179.69124635812867,205.9781751133209,7787.64,8145.780000000001,0,0d02a8,2
640,1645986784,28.91894841598252,-98.73213824103863,179.46650095728506,205.83053014282316,7787.64,8145.780000000001,0,0d02a8,2
641,1645986785,28.91745874437235,-98.73294605928311,179.46650095728506,205.83053014282316,7787.64,8145.780000000001,0,0d02a8,2
642,1645986786,28.916015625,-98.73375387752759,179.48493329964944,205.4633450618716,7787.64,8145.780000000001,0,0d02a8,2
643,1645986787,28.914688110351562,-98.73444777268628,179.48493329964944,205.4633450618716,7787.64,8145.780000000001,0,0d02a8,2
644,1645986788,28.913223266601562,-98.73524005596454,179.72953556511726,205.24476758852157,7787.64,8145.780000000001,0,0d02a8,2
645,1645986789,28.911758422851562,-98.7360323392428,179.5107353993052,205.09625046269215,7787.64,8145.780000000001,0,0d02a8,2
646,1645986790,28.910150043034957,-98.73687744140625,179.2931443140095,204.94737185220987,7795.26,8153.400000000001,0,0d02a8,2
647,1645986791,28.908828735351562,-98.73756408691406,179.0767667165883,204.79813245343772,7795.26,8153.400000000001,1,0d02a8,2
648,1645986792,28.907363891601562,-98.73830355130707,179.0767667165883,204.79813245343772,7802.88,8153.400000000001,0,0d02a8,2
649,1645986793,28.905899047851562,-98.73909583458533,179.32930484678712,204.57998439072236,7802.88,8161.02,0,0d02a8,2
650,1645986794,28.904284461069913,-98.7399471507353,178.90377207440196,204.2803309143851,7802.88,8168.64,0,0d02a8,2
651,1645986795,28.902969360351562,-98.7405747633714,178.69284726352595,204.12997104509347,7810.5,8168.64,0,0d02a8,2
652,1645986796,28.901351670087394,-98.7414012235754,178.4831559814548,203.97925683465348,7818.120000000001,8176.260000000001,0,0d02a8,2
653,1645986797,28.899861998477224,-98.74215518727021,178.4831559814548,203.97925683465348,7818.120000000001,8176.260000000001,1,0d02a8,2
654,1645986798,28.898574829101562,-98.74279315655048,178.06749140925237,203.67676876990154,7825.740000000001,8183.880000000001,0,0d02a8,2
655,1645986799,28.8969292074947,-98.7436092601103,178.06749140925237,203.67676876990154,7825.740000000001,8183.880000000001,0,0d02a8,2
656,1645986800,28.895050048828125,-98.74458899864783,177.65681311309478,203.3728737160832,7833.360000000001,8191.500000000001,0,0d02a8,2
657,1645986801,28.894134521484375,-98.74501154972955,177.65681311309478,203.3728737160832,7840.9800000000005,8199.12,1,0d02a8,2
658,1645986802,28.892074584960938,-98.74601510854865,176.98069940957933,203.28606491822356,7840.9800000000005,8206.74,0,0d02a8,2
659,1645986803,28.890609741210938,-98.74675457294171,176.98069940957933,203.28606491822356,7848.6,8206.74,0,0d02a8,2
660,1645986804,28.889144897460938,-98.74744121844952,176.98069940957933,203.28606491822356,7848.6,8214.36,1,0d02a8,2
661,1645986805,28.888410147974046,-98.74780991498164,176.30499508528735,203.19859051364818,7856.22,8221.98,0,0d02a8,2
662,1645986806,28.886810302734375,-98.74860323392426,176.30499508528735,203.19859051364818,7863.84,8221.98,0,0d02a8,2
663,1645986807,28.885345458984375,-98.74928987943207,175.8322632178084,203.2646248057856,7863.84,8229.6,0,0d02a8,2
664,1645986808,28.883880615234375,-98.75002934382513,175.8322632178084,203.2646248057856,7871.46,8237.22,0,0d02a8,2
665,1645986809,28.881866455078125,-98.75103290264423,175.3597661660975,203.33101503789607,7879.080000000001,8237.22,0,0d02a8,2
666,1645986810,28.881101446636652,-98.75136431525738,175.3597661660975,203.33101503789607,7879.080000000001,8244.84,0,0d02a8,2
667,1645986811,28.8796583272643,-98.75206442440259,175.09243432859756,203.55226367289464,7879.080000000001,8244.84,0,0d02a8,2
668,1645986812,28.877792358398438,-98.75304002028247,174.62096658523717,203.61971245080366,7886.700000000001,8252.460000000001,0,0d02a8,2
669,1645986813,28.876373291015625,-98.75372666579028,174.3570556536878,203.84233622782355,7894.320000000001,8260.08,0,0d02a8,2
670,1645986814,28.874908447265625,-98.75446613018329,174.3570556536878,203.84233622782355,7894.320000000001,8260.08,0,0d02a8,2
671,1645986815,28.873373775158896,-98.75524184283091,173.88663801105594,203.91085566367138,7901.9400000000005,8267.7,0,0d02a8,2
672,1645986816,28.87220996921345,-98.7557803883272,173.88663801105594,203.91085566367138,7901.9400000000005,8275.32,0,0d02a8,2
673,1645986817,28.87081340207892,-98.75653435202207,173.88663801105594,203.91085566367138,7909.56,8275.32,0,0d02a8,2
674,1645986818,28.8695068359375,-98.75715989332934,173.2080311038058,203.82426058289542,7909.56,8275.32,0,0d02a8,2
675,1645986819,28.86749267578125,-98.75816345214844,173.2080311038058,203.82426058289542,7917.18,8275.32,1,0d02a8,2
676,1645986820,28.866073608398438,-98.75890291654144,173.2080311038058,203.82426058289542,7917.18,8282.94,0,0d02a8,2
677,1645986821,28.864808163400422,-98.75955020680146,173.2080311038058,203.82426058289542,7924.8,8282.94,0,0d02a8,2
678,1645986822,28.863365044028072,-98.76025031594668,173.00087044972088,203.66840090154307,7924.8,8290.56,0,0d02a8,2
679,1645986823,28.862640380859375,-98.7605931208684,172.7949930383503,203.51216866228557,7924.8,8290.56,0,0d02a8,2
680,1645986824,28.860671997070312,-98.7615966796875,173.0628152993043,203.28804520991437,7924.8,8290.56,0,0d02a8,2
681,1645986825,28.85936155157574,-98.76224293428311,173.0628152993043,203.28804520991437,7924.8,8290.56,0,0d02a8,2
682,1645986826,28.857918432203387,-98.76294304342832,173.26684706342536,203.44430190194254,7924.8,8290.56,1,0d02a8,2
683,1645986827,28.855916685977224,-98.76391242532168,173.00087044972088,203.66840090154307,7932.42,8298.18,0,0d02a8,2
684,1645986828,28.855916685977224,-98.76391242532168,173.2080311038058,203.82426058289542,7932.42,8298.18,0,0d02a8,2
