,time,Latitude,Longitude,signature_label,icao24,trip_number
0,1645395804,30.73867539228019,-98.34065551757813,0,a7124d,1
1,1645395805,30.73867539228019,-98.34065551757813,0,a7124d,1
2,1645395806,30.738582287804554,-98.33911743164063,0,a7124d,1
3,1645395807,30.738535735566735,-98.33834838867188,0,a7124d,1
4,1645395808,30.738535735566735,-98.33757934570313,0,a7124d,1
5,1645395809,30.73848918332892,-98.33713989257812,0,a7124d,1
6,1645395810,30.7384426310911,-98.33609619140626,0,a7124d,1
7,1645395811,30.738418579101562,-98.33571490119488,0,a7124d,1
8,1645395812,30.738372802734375,-98.33453010110293,0,a7124d,1
9,1645395813,30.738327026367188,-98.33361457375918,0,a7124d,1
10,1645395814,30.73828125,-98.33291446461396,0,a7124d,1
11,1645395815,30.73828125,-98.33242977366729,0,a7124d,1
12,1645395816,30.73825642213983,-98.33164672851564,0,a7124d,1
13,1645395817,30.73820986990201,-98.3309326171875,0,a7124d,1
14,1645395818,30.738189697265625,-98.33022173713238,0,a7124d,1
15,1645395819,30.738143920898438,-98.32952162798716,0,a7124d,1
16,1645395820,30.73809814453125,-98.32844453699448,0,a7124d,1
17,1645395821,30.73809814453125,-98.32844453699448,0,a7124d,1
18,1645395822,30.738052368164062,-98.32699046415439,0,a7124d,1
19,1645395823,30.738052368164062,-98.32699046415439,0,a7124d,1
20,1645395824,30.73802366095074,-98.32615356445314,0,a7124d,1
21,1645395825,30.737960815429688,-98.32472857306988,0,a7124d,1
22,1645395826,30.737960815429688,-98.32472857306988,0,a7124d,1
23,1645395827,30.737960815429688,-98.32472857306988,0,a7124d,1
24,1645395828,30.737960815429688,-98.32472857306988,0,a7124d,1
25,1645395829,30.737960815429688,-98.32472857306988,0,a7124d,1
26,1645395830,30.737960815429688,-98.32472857306988,0,a7124d,1
27,1645395831,30.737960815429688,-98.32472857306988,0,a7124d,1
28,1645395832,30.737960815429688,-98.32472857306988,0,a7124d,1
29,1645395833,30.737960815429688,-98.32472857306988,0,a7124d,1
30,1645395834,30.737960815429688,-98.32472857306988,0,a7124d,1
31,1645395835,30.737960815429688,-98.32472857306988,0,a7124d,1
32,1645395836,30.737960815429688,-98.32472857306988,0,a7124d,1
33,1645395837,30.737960815429688,-98.32472857306988,0,a7124d,1
34,1645395838,30.737960815429688,-98.32472857306988,0,a7124d,1
35,1645395839,30.737960815429688,-98.32472857306988,0,a7124d,1
