,time,icao24,geoaltitude,datetime
0,1645462434,a837c8,434.34000000000003,2022-02-21 10:53:54
1,1645462435,a837c8,434.34000000000003,2022-02-21 10:53:55
2,1645462436,a837c8,434.34000000000003,2022-02-21 10:53:56
3,1645462437,a837c8,434.34000000000003,2022-02-21 10:53:57
4,1645462438,a837c8,441.96,2022-02-21 10:53:58
5,1645462439,a837c8,441.96,2022-02-21 10:53:59
6,1645462440,a837c8,441.96,2022-02-21 10:54:00
7,1645462441,a837c8,441.96,2022-02-21 10:54:01
8,1645462442,a837c8,441.96,2022-02-21 10:54:02
9,1645462443,a837c8,441.96,2022-02-21 10:54:03
10,1645462444,a837c8,441.96,2022-02-21 10:54:04
11,1645462445,a837c8,441.96,2022-02-21 10:54:05
12,1645462446,a837c8,441.96,2022-02-21 10:54:06
13,1645462447,a837c8,441.96,2022-02-21 10:54:07
14,1645462448,a837c8,441.96,2022-02-21 10:54:08
15,1645462449,a837c8,495.3,2022-02-21 10:54:09
16,1645462450,a837c8,502.92,2022-02-21 10:54:10
17,1645462451,a837c8,502.92,2022-02-21 10:54:11
18,1645462452,a837c8,502.92,2022-02-21 10:54:12
19,1645462453,a837c8,502.92,2022-02-21 10:54:13
20,1645462454,a837c8,502.92,2022-02-21 10:54:14
21,1645462455,a837c8,502.92,2022-02-21 10:54:15
22,1645462456,a837c8,502.92,2022-02-21 10:54:16
23,1645462457,a837c8,518.1600000000001,2022-02-21 10:54:17
24,1645462458,a837c8,518.1600000000001,2022-02-21 10:54:18
25,1645462459,a837c8,525.7800000000001,2022-02-21 10:54:19
26,1645462460,a837c8,525.7800000000001,2022-02-21 10:54:20
27,1645462461,a837c8,525.7800000000001,2022-02-21 10:54:21
28,1645462462,a837c8,525.7800000000001,2022-02-21 10:54:22
29,1645462463,a837c8,533.4000000000001,2022-02-21 10:54:23
30,1645462464,a837c8,541.02,2022-02-21 10:54:24
31,1645462465,a837c8,541.02,2022-02-21 10:54:25
32,1645462466,a837c8,548.64,2022-02-21 10:54:26
33,1645462467,a837c8,556.26,2022-02-21 10:54:27
34,1645462468,a837c8,556.26,2022-02-21 10:54:28
35,1645462469,a837c8,556.26,2022-02-21 10:54:29
36,1645462470,a837c8,563.88,2022-02-21 10:54:30
37,1645462471,a837c8,563.88,2022-02-21 10:54:31
38,1645462472,a837c8,571.5,2022-02-21 10:54:32
39,1645462473,a837c8,571.5,2022-02-21 10:54:33
40,1645462474,a837c8,579.12,2022-02-21 10:54:34
41,1645462475,a837c8,579.12,2022-02-21 10:54:35
42,1645462476,a837c8,579.12,2022-02-21 10:54:36
43,1645462477,a837c8,579.12,2022-02-21 10:54:37
44,1645462478,a837c8,586.7400000000001,2022-02-21 10:54:38
45,1645462479,a837c8,586.7400000000001,2022-02-21 10:54:39
46,1645462480,a837c8,586.7400000000001,2022-02-21 10:54:40
47,1645462481,a837c8,594.36,2022-02-21 10:54:41
48,1645462482,a837c8,594.36,2022-02-21 10:54:42
49,1645462483,a837c8,594.36,2022-02-21 10:54:43
50,1645462484,a837c8,601.98,2022-02-21 10:54:44
51,1645462485,a837c8,601.98,2022-02-21 10:54:45
52,1645462486,a837c8,601.98,2022-02-21 10:54:46
53,1645462487,a837c8,601.98,2022-02-21 10:54:47
54,1645462488,a837c8,609.6,2022-02-21 10:54:48
55,1645462489,a837c8,609.6,2022-02-21 10:54:49
56,1645462490,a837c8,609.6,2022-02-21 10:54:50
57,1645462491,a837c8,617.22,2022-02-21 10:54:51
58,1645462492,a837c8,617.22,2022-02-21 10:54:52
59,1645462493,a837c8,624.84,2022-02-21 10:54:53
60,1645462494,a837c8,624.84,2022-02-21 10:54:54
61,1645462495,a837c8,624.84,2022-02-21 10:54:55
62,1645462496,a837c8,632.46,2022-02-21 10:54:56
63,1645462497,a837c8,632.46,2022-02-21 10:54:57
64,1645462498,a837c8,632.46,2022-02-21 10:54:58
65,1645462499,a837c8,632.46,2022-02-21 10:54:59
66,1645462500,a837c8,640.08,2022-02-21 10:55:00
67,1645462501,a837c8,640.08,2022-02-21 10:55:01
68,1645462502,a837c8,647.7,2022-02-21 10:55:02
69,1645462503,a837c8,647.7,2022-02-21 10:55:03
70,1645462504,a837c8,647.7,2022-02-21 10:55:04
71,1645462505,a837c8,640.08,2022-02-21 10:55:05
72,1645462506,a837c8,647.7,2022-02-21 10:55:06
73,1645462507,a837c8,655.32,2022-02-21 10:55:07
74,1645462508,a837c8,647.7,2022-02-21 10:55:08
75,1645462509,a837c8,655.32,2022-02-21 10:55:09
76,1645462510,a837c8,655.32,2022-02-21 10:55:10
77,1645462511,a837c8,655.32,2022-02-21 10:55:11
78,1645462512,a837c8,662.94,2022-02-21 10:55:12
79,1645462513,a837c8,670.5600000000001,2022-02-21 10:55:13
80,1645462514,a837c8,670.5600000000001,2022-02-21 10:55:14
81,1645462515,a837c8,670.5600000000001,2022-02-21 10:55:15
82,1645462516,a837c8,678.1800000000001,2022-02-21 10:55:16
83,1645462517,a837c8,678.1800000000001,2022-02-21 10:55:17
84,1645462518,a837c8,685.8000000000001,2022-02-21 10:55:18
85,1645462519,a837c8,685.8000000000001,2022-02-21 10:55:19
86,1645462520,a837c8,693.4200000000001,2022-02-21 10:55:20
87,1645462521,a837c8,693.4200000000001,2022-02-21 10:55:21
88,1645462522,a837c8,693.4200000000001,2022-02-21 10:55:22
89,1645462523,a837c8,693.4200000000001,2022-02-21 10:55:23
90,1645462524,a837c8,701.0400000000001,2022-02-21 10:55:24
91,1645462525,a837c8,701.0400000000001,2022-02-21 10:55:25
92,1645462526,a837c8,701.0400000000001,2022-02-21 10:55:26
93,1645462527,a837c8,701.0400000000001,2022-02-21 10:55:27
94,1645462528,a837c8,708.6600000000001,2022-02-21 10:55:28
95,1645462529,a837c8,708.6600000000001,2022-02-21 10:55:29
96,1645462530,a837c8,708.6600000000001,2022-02-21 10:55:30
97,1645462531,a837c8,716.2800000000001,2022-02-21 10:55:31
98,1645462532,a837c8,716.2800000000001,2022-02-21 10:55:32
99,1645462533,a837c8,723.9000000000001,2022-02-21 10:55:33
100,1645462534,a837c8,723.9000000000001,2022-02-21 10:55:34
101,1645462535,a837c8,731.5200000000001,2022-02-21 10:55:35
102,1645462536,a837c8,739.1400000000001,2022-02-21 10:55:36
103,1645462537,a837c8,739.1400000000001,2022-02-21 10:55:37
104,1645462538,a837c8,746.7600000000001,2022-02-21 10:55:38
105,1645462539,a837c8,746.7600000000001,2022-02-21 10:55:39
106,1645462540,a837c8,746.7600000000001,2022-02-21 10:55:40
107,1645462541,a837c8,754.3800000000001,2022-02-21 10:55:41
108,1645462542,a837c8,762.0000000000001,2022-02-21 10:55:42
109,1645462543,a837c8,762.0000000000001,2022-02-21 10:55:43
