,time,lat,lon,velocity,heading,flight_number,signature
837,1645463271,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
838,1645463272,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
839,1645463273,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
840,1645463274,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
841,1645463275,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
842,1645463276,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
843,1645463277,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
844,1645463278,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
845,1645463279,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
846,1645463280,41.53340149,-73.55334195,68.87404246,13.82865097,0,0
847,1645463281,41.53981018,-73.55121959,68.87404246,13.82865097,0,0
848,1645463282,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
849,1645463283,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
850,1645463284,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
851,1645463285,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
852,1645463286,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
853,1645463287,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
854,1645463288,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
855,1645463289,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
856,1645463290,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
857,1645463291,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
858,1645463292,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
859,1645463293,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
860,1645463294,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
861,1645463295,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
862,1645463296,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
863,1645463297,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
864,1645463298,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
865,1645463299,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
866,1645463300,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
867,1645463301,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
868,1645463302,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
869,1645463303,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
870,1645463304,41.54033079,-73.55103958,68.87404246,13.82865097,0,0
871,1645463305,41.54033079,-73.55103958,68.50030011,14.34933204,0,0
872,1645463306,41.54033079,-73.55103958,68.50030011,14.34933204,0,0
873,1645463307,41.54033079,-73.55103958,68.50030011,14.34933204,0,0
874,1645463308,41.556427,-73.54560158,68.50030011,14.34933204,0,0
875,1645463309,41.556427,-73.54560158,68.50030011,14.34933204,0,0
876,1645463310,41.556427,-73.54560158,68.50030011,14.34933204,0,0
877,1645463311,41.556427,-73.54560158,68.50030011,14.34933204,0,0
878,1645463312,41.55857849,-73.54485252,68.50030011,14.34933204,0,0
879,1645463313,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
880,1645463314,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
881,1645463315,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
882,1645463316,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
883,1645463317,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
884,1645463318,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
885,1645463319,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
886,1645463320,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
887,1645463321,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
888,1645463322,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
889,1645463323,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
890,1645463324,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
891,1645463325,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
892,1645463326,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
893,1645463327,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
894,1645463328,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
895,1645463329,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
896,1645463330,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
897,1645463331,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
898,1645463332,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
899,1645463333,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
900,1645463334,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
901,1645463335,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
902,1645463336,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
903,1645463337,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
904,1645463338,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
905,1645463339,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
906,1645463340,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
907,1645463341,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
908,1645463342,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
909,1645463343,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
910,1645463344,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
911,1645463345,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
912,1645463346,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
913,1645463347,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
914,1645463348,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
915,1645463349,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
916,1645463350,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
917,1645463351,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
918,1645463352,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
919,1645463353,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
920,1645463354,41.55890513,-73.54477993,68.50030011,14.34933204,0,0
921,1645463355,41.5841217,-73.53623824,68.50030011,14.34933204,0,0
922,1645463356,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
923,1645463357,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
924,1645463358,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
925,1645463359,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
926,1645463360,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
927,1645463361,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
928,1645463362,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
929,1645463363,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
930,1645463364,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
931,1645463365,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
932,1645463366,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
933,1645463367,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
934,1645463368,41.5841217,-73.53623824,68.37462025,13.93168924,0,0
935,1645463369,41.59286499,-73.53342923,68.37462025,13.93168924,0,0
936,1645463370,41.59286499,-73.53342923,68.37462025,13.93168924,0,0
937,1645463371,41.59286499,-73.53342923,68.37462025,13.93168924,0,0
938,1645463372,41.59286499,-73.53342923,68.5215462,12.5754655,0,0
939,1645463373,41.59484346,-73.53283549,68.5215462,12.5754655,0,0
940,1645463374,41.59484346,-73.53283549,68.5215462,12.5754655,0,0
941,1645463375,41.59605382,-73.53245225,68.5215462,12.5754655,0,0
942,1645463376,41.59703142,-73.53219675,68.5215462,12.5754655,0,0
943,1645463377,41.59767151,-73.53199352,68.5215462,12.5754655,0,0
944,1645463378,41.59824177,-73.53181351,68.5215462,12.5754655,0,0
945,1645463379,41.59890747,-73.53161899,68.5215462,12.5754655,0,0
946,1645463380,41.59917282,-73.53155801,68.5215462,12.5754655,0,0
947,1645463381,41.59986877,-73.5313693,68.5215462,12.5754655,0,0
948,1645463382,41.59986877,-73.5313693,68.5215462,12.5754655,0,0
949,1645463383,41.59986877,-73.5313693,68.01953589,12.66981426,0,0
950,1645463384,41.60142517,-73.53086992,68.01953589,12.66981426,0,0
951,1645463385,41.60142517,-73.53086992,68.01953589,12.66981426,0,0
952,1645463386,41.60142517,-73.53086992,68.01953589,12.66981426,0,0
953,1645463387,41.60373494,-73.53021666,68.41138132,12.1549417,0,0
954,1645463388,41.60373494,-73.53021666,68.41138132,12.1549417,0,0
955,1645463389,41.60373494,-73.53021666,68.5215462,12.5754655,0,0
956,1645463390,41.60555048,-73.52964179,68.5215462,12.5754655,0,0
957,1645463391,41.60555048,-73.52964179,68.5215462,12.5754655,0,0
958,1645463392,41.60555048,-73.52964179,68.5215462,12.5754655,0,0
959,1645463393,41.60555048,-73.52964179,68.01953589,12.66981426,0,0
960,1645463394,41.60792464,-73.52893918,68.01953589,12.66981426,0,0
961,1645463395,41.60824585,-73.5288724,68.01953589,12.66981426,0,0
962,1645463396,41.60824585,-73.5288724,68.01953589,12.66981426,0,0
963,1645463397,41.60987983,-73.52836431,68.01953589,12.66981426,0,0
964,1645463398,41.60987983,-73.52836431,68.01953589,12.66981426,0,0
965,1645463399,41.60987983,-73.52836431,68.01953589,12.66981426,0,0
966,1645463400,41.61155571,-73.5279172,68.01953589,12.66981426,0,0
967,1645463401,41.61218262,-73.52768638,68.01953589,12.66981426,0,0
968,1645463402,41.61248676,-73.52759783,68.01953589,12.66981426,0,0
969,1645463403,41.6133728,-73.52731185,68.01953589,12.66981426,0,0
970,1645463404,41.61369712,-73.52721458,68.01953589,12.66981426,0,0
971,1645463405,41.61460876,-73.52699973,68.01953589,12.66981426,0,0
972,1645463406,41.61520386,-73.52681247,68.01953589,12.66981426,0,0
973,1645463407,41.61520386,-73.52681247,68.01953589,12.66981426,0,0
974,1645463408,41.61520386,-73.52681247,68.01953589,12.66981426,0,0
975,1645463409,41.61698914,-73.52625067,68.01953589,12.66981426,0,0
976,1645463410,41.6175144,-73.52612872,68.01953589,12.66981426,0,0
977,1645463411,41.61811958,-73.5259371,68.01953589,12.66981426,0,0
978,1645463412,41.61811958,-73.5259371,68.01953589,12.66981426,0,0
979,1645463413,41.61932994,-73.52555386,68.01953589,12.66981426,0,0
980,1645463414,41.61993512,-73.52536224,68.01953589,12.66981426,0,0
981,1645463415,41.62049374,-73.52517061,68.01953589,12.66981426,0,0
982,1645463416,41.62106323,-73.52506464,68.01953589,12.66981426,0,0
983,1645463417,41.62133168,-73.52497899,68.01953589,12.66981426,0,0
984,1645463418,41.62225342,-73.52469011,68.01953589,12.66981426,0,0
985,1645463419,41.62291446,-73.524468,68.01953589,12.66981426,0,0
986,1645463420,41.62353516,-73.52425315,68.01953589,12.66981426,0,0
987,1645463421,41.62407827,-73.52414863,68.01953589,12.66981426,0,0
988,1645463422,41.62468344,-73.52395701,68.01953589,12.66981426,0,0
989,1645463423,41.62468344,-73.52395701,67.90855662,12.24633286,0,0
990,1645463424,41.62591553,-73.52356651,67.90855662,12.24633286,0,0
991,1645463425,41.62645243,-73.52344602,67.90855662,12.24633286,0,0
992,1645463426,41.62710571,-73.52325439,67.80129916,11.82148834,0,0
993,1645463427,41.62770081,-73.52306713,67.80129916,11.82148834,0,0
994,1645463428,41.62806702,-73.52300471,67.6977812,11.39532105,0,0
995,1645463429,41.62896625,-73.5227434,67.6977812,11.39532105,0,0
996,1645463430,41.62953186,-73.52256775,67.6977812,11.39532105,0,0
997,1645463431,41.63003695,-73.52242403,67.6977812,11.39532105,0,0
998,1645463432,41.63072205,-73.52225564,67.6977812,11.39532105,0,0
999,1645463433,41.63131714,-73.52213079,67.6977812,11.39532105,0,0
1000,1645463434,41.63194559,-73.52191304,67.6977812,11.39532105,0,0
1001,1645463435,41.63250732,-73.52181868,67.5980199,10.96787218,0,0
1002,1645463436,41.6330163,-73.52165754,67.5980199,10.96787218,0,0
1003,1645463437,41.63369751,-73.52150657,67.5980199,10.96787218,0,0
1004,1645463438,41.63369751,-73.52150657,67.5980199,10.96787218,0,0
1005,1645463439,41.63469218,-73.52121043,67.5980199,10.96787218,0,0
1006,1645463440,41.63497925,-73.52113204,67.5980199,10.96787218,0,0
1007,1645463441,41.63590253,-73.52089106,67.5980199,10.96787218,0,0
1008,1645463442,41.63653564,-73.5207575,67.5980199,10.96787218,0,0
1009,1645463443,41.637206,-73.52057169,67.09304412,11.05145703,0,0
1010,1645463444,41.63786316,-73.52038297,67.09304412,11.05145703,0,0
1011,1645463445,41.63845825,-73.52025812,67.09304412,11.05145703,0,0
1012,1645463446,41.63905334,-73.52007086,67.09304412,11.05145703,0,0
1013,1645463447,41.6393474,-73.51999682,67.5980199,10.96787218,0,0
1014,1645463448,41.64024353,-73.51982117,67.5980199,10.96787218,0,0
1015,1645463449,41.64083862,-73.5196339,67.5980199,10.96787218,0,0
1016,1645463450,41.64143372,-73.51950906,67.5980199,10.96787218,0,0
1017,1645463451,41.64202881,-73.51932179,67.5980199,10.96787218,0,0
1018,1645463452,41.6426239,-73.51919694,67.5980199,10.96787218,0,0
1019,1645463453,41.64299011,-73.5190721,67.5980199,10.96787218,0,0
1020,1645463454,41.64331055,-73.51900968,67.5980199,10.96787218,0,0
1021,1645463455,41.6441803,-73.51875999,67.5980199,10.96787218,0,0
1022,1645463456,41.64500427,-73.51857272,67.5980199,10.96787218,0,0
1023,1645463457,41.64559937,-73.51838545,67.5980199,10.96787218,0,0
1024,1645463458,41.64559937,-73.51838545,67.5980199,10.96787218,0,0
1025,1645463459,41.64684231,-73.5180806,67.5980199,10.96787218,0,0
1026,1645463460,41.64738464,-73.5179485,67.5980199,10.96787218,0,0
1027,1645463461,41.64768025,-73.5178251,67.5980199,10.96787218,0,0
1028,1645463462,41.64834595,-73.51769881,67.5980199,10.96787218,0,0
1029,1645463463,41.64916992,-73.51744912,67.5980199,10.96787218,0,0
1030,1645463464,41.64972855,-73.51731411,67.5980199,10.96787218,0,0
1031,1645463465,41.65036011,-73.51713701,67.5980199,10.96787218,0,0
1032,1645463466,41.65086365,-73.51701216,67.5980199,10.96787218,0,0
1033,1645463467,41.65145874,-73.51688732,67.5980199,10.96787218,0,0
1034,1645463468,41.65200961,-73.51673925,67.5980199,10.96787218,0,0
1035,1645463469,41.65256824,-73.51654762,67.5980199,10.96787218,0,0
1036,1645463470,41.65324402,-73.51638794,67.5980199,10.96787218,0,0
1037,1645463471,41.65354583,-73.516356,67.5980199,10.96787218,0,0
1038,1645463472,41.65447688,-73.51610051,67.5980199,10.96787218,0,0
1039,1645463473,41.65508206,-73.51590888,67.5980199,10.96787218,0,0
1040,1645463474,41.65576172,-73.51576372,67.5980199,10.96787218,0,0
1041,1645463475,41.65629241,-73.51558951,67.5980199,10.96787218,0,0
1042,1645463476,41.65681458,-73.5154516,67.5980199,10.96787218,0,0
1043,1645463477,41.65750277,-73.51533402,67.5980199,10.96787218,0,0
1044,1645463478,41.65810795,-73.5151424,67.5980199,10.96787218,0,0
1045,1645463479,41.65864563,-73.51501465,67.5980199,10.96787218,0,0
1046,1645463480,41.65887451,-73.51495223,67.6977812,11.39532105,0,0
1047,1645463481,41.65969849,-73.51470254,67.6977812,11.39532105,0,0
1048,1645463482,41.66034246,-73.51456753,67.6977812,11.39532105,0,0
1049,1645463483,41.661026,-73.51439043,67.6977812,11.39532105,0,0
1050,1645463484,41.66125488,-73.514328,67.5980199,10.96787218,0,0
1051,1645463485,41.662158,-73.51405654,67.5980199,10.96787218,0,0
1052,1645463486,41.66276318,-73.51392879,68.10313741,10.88552705,0,0
1053,1645463487,41.66336835,-73.51373717,68.10313741,10.88552705,0,0
1054,1645463488,41.66400146,-73.51357894,68.10313741,10.88552705,0,0
1055,1645463489,41.66459656,-73.51345409,68.10313741,10.88552705,0,0
1056,1645463490,41.66523743,-73.51326682,68.10313741,10.88552705,0,0
1057,1645463491,41.66546631,-73.5132044,68.10313741,10.88552705,0,0
1058,1645463492,41.66642761,-73.51295471,68.10313741,10.88552705,0,0
1059,1645463493,41.66702271,-73.51282987,68.20215986,11.30993247,0,0
1060,1645463494,41.66725159,-73.51276744,68.20215986,11.30993247,0,0
1061,1645463495,41.668396,-73.51245969,68.20215986,11.30993247,0,0
1062,1645463496,41.66890807,-73.51233194,68.20215986,11.30993247,0,0
1063,1645463497,41.66944885,-73.51214322,68.20215986,11.30993247,0,0
1064,1645463498,41.66944885,-73.51214322,68.20215986,11.30993247,0,0
1065,1645463499,41.66944885,-73.51214322,68.20215986,11.30993247,0,0
1066,1645463500,41.66944885,-73.51214322,68.20215986,11.30993247,0,0
1067,1645463501,41.66944885,-73.51214322,68.10313741,10.88552705,0,0
1068,1645463502,41.66944885,-73.51214322,68.10313741,10.88552705,0,0
1069,1645463503,41.66944885,-73.51214322,68.10313741,10.88552705,0,0
1070,1645463504,41.66944885,-73.51214322,68.10313741,10.88552705,0,0
1071,1645463505,41.66944885,-73.51214322,68.10313741,10.88552705,0,0
1072,1645463506,41.66944885,-73.51214322,68.10313741,10.88552705,0,0
1073,1645463507,41.66944885,-73.51214322,68.10313741,10.88552705,0,0
1074,1645463508,41.67565815,-73.51054347,68.60839352,10.8043946,0,0
1075,1645463509,41.67565815,-73.51054347,68.60839352,10.8043946,0,0
1076,1645463510,41.67565815,-73.51054347,68.60839352,10.8043946,0,0
1077,1645463511,41.67565815,-73.51054347,68.60839352,10.8043946,0,0
1078,1645463512,41.67565815,-73.51054347,68.60839352,10.8043946,0,0
1079,1645463513,41.67565815,-73.51054347,68.60839352,10.8043946,0,0
1080,1645463514,41.67970276,-73.50952148,68.60839352,10.8043946,0,0
1081,1645463515,41.68035992,-73.50932986,68.10313741,10.88552705,0,0
1082,1645463516,41.68093872,-73.50920937,68.10313741,10.88552705,0,0
1083,1645463517,41.68157028,-73.50901049,68.10313741,10.88552705,0,0
1084,1645463518,41.68190002,-73.50895968,68.10313741,10.88552705,0,0
1085,1645463519,41.682724,-73.50877242,68.10313741,10.88552705,0,0
1086,1645463520,41.68329271,-73.50862725,68.10313741,10.88552705,0,0
1087,1645463521,41.68359375,-73.50852273,68.10313741,10.88552705,0,0
1088,1645463522,41.68418884,-73.50839788,68.10313741,10.88552705,0,0
1089,1645463523,41.6850617,-73.50818013,68.10313741,10.88552705,0,0
1090,1645463524,41.68537903,-73.50808577,68.10313741,10.88552705,0,0
1091,1645463525,41.68627206,-73.50786076,68.10313741,10.88552705,0,0
1092,1645463526,41.68687723,-73.50766914,68.10313741,10.88552705,0,0
1093,1645463527,41.68687723,-73.50766914,68.10313741,10.88552705,0,0
1094,1645463528,41.68808759,-73.50734977,68.10313741,10.88552705,0,0
1095,1645463529,41.68869277,-73.50722202,68.10313741,10.88552705,0,0
1096,1645463530,41.68869277,-73.50722202,68.10313741,10.88552705,0,0
1097,1645463531,41.68995667,-73.50689975,68.10313741,10.88552705,0,0
1098,1645463532,41.69050831,-73.5067749,68.10313741,10.88552705,0,0
1099,1645463533,41.69078064,-73.50671248,67.5980199,10.96787218,0,0
1100,1645463534,41.69160461,-73.50646279,67.50203194,10.53918373,0,0
1101,1645463535,41.69160461,-73.50646279,67.50203194,10.53918373,0,0
1102,1645463536,41.69284058,-73.50615068,67.50203194,10.53918373,0,0
1103,1645463537,41.69284058,-73.50615068,67.50203194,10.53918373,0,0
1104,1645463538,41.69284058,-73.50615068,67.50203194,10.53918373,0,0
1105,1645463539,41.69284058,-73.50615068,67.50203194,10.53918373,0,0
1106,1645463540,41.69284058,-73.50615068,67.50203194,10.53918373,0,0
1107,1645463541,41.69604492,-73.50540161,67.50203194,10.53918373,0,0
1108,1645463542,41.69660665,-73.50524193,67.50203194,10.53918373,0,0
1109,1645463543,41.69660665,-73.50524193,67.50203194,10.53918373,0,0
1110,1645463544,41.69737244,-73.50502708,66.99633266,10.61965528,0,0
1111,1645463545,41.69737244,-73.50502708,66.99633266,10.61965528,0,0
1112,1645463546,41.6987015,-73.50473093,66.99633266,10.61965528,0,0
1113,1645463547,41.6987015,-73.50473093,66.99633266,10.61965528,0,0
1114,1645463548,41.69991186,-73.50441156,66.99633266,10.61965528,0,0
1115,1645463549,41.69991186,-73.50441156,66.99633266,10.61965528,0,0
1116,1645463550,41.69991186,-73.50441156,66.99633266,10.61965528,0,0
1117,1645463551,41.69991186,-73.50441156,66.99633266,10.61965528,0,0
1118,1645463552,41.69991186,-73.50441156,66.99633266,10.61965528,0,0
1119,1645463553,41.69991186,-73.50441156,66.99633266,10.61965528,0,0
1120,1645463554,41.69991186,-73.50441156,66.99633266,10.61965528,0,0
1121,1645463555,41.70428777,-73.50332571,66.99633266,10.61965528,0,0
1122,1645463556,41.70492554,-73.50315441,66.49076755,10.70135072,0,0
1123,1645463557,41.70545158,-73.50300634,66.49076755,10.70135072,0,0
1124,1645463558,41.70545158,-73.50300634,66.49076755,10.70135072,0,0
1125,1645463559,41.70666194,-73.50275084,66.49076755,10.70135072,0,0
1126,1645463560,41.7069878,-73.50262309,66.49076755,10.70135072,0,0
1127,1645463561,41.70782574,-73.50243147,66.49076755,10.70135072,0,0
1128,1645463562,41.70845032,-73.5022805,66.49076755,10.70135072,0,0
1129,1645463563,41.70904541,-73.50209323,66.49076755,10.70135072,0,0
1130,1645463564,41.70941162,-73.50203081,66.49076755,10.70135072,0,0
1131,1645463565,41.71000671,-73.50184354,66.49076755,10.70135072,0,0
1132,1645463566,41.71069336,-73.50171869,66.49076755,10.70135072,0,0
1133,1645463567,41.71136371,-73.50153723,66.49076755,10.70135072,0,0
1134,1645463568,41.71192234,-73.50140949,66.49076755,10.70135072,0,0
1135,1645463569,41.71247864,-73.50121932,66.49076755,10.70135072,0,0
1136,1645463570,41.71302795,-73.50109447,65.98533969,10.78429787,0,0
1137,1645463571,41.71355167,-73.50096237,65.98533969,10.78429787,0,0
1138,1645463572,41.71421814,-73.50078236,65.98533969,10.78429787,0,0
1139,1645463573,41.71444702,-73.50071994,65.98533969,10.78429787,0,0
1140,1645463574,41.71540833,-73.50053267,65.98533969,10.78429787,0,0
1141,1645463575,41.71601894,-73.50032363,65.98533969,10.78429787,0,0
1142,1645463576,41.71648446,-73.50019588,65.98533969,10.78429787,0,0
1143,1645463577,41.71714783,-73.50003329,65.98533969,10.78429787,0,0
1144,1645463578,41.71778792,-73.49987651,65.98533969,10.78429787,0,0
1145,1645463579,41.71842957,-73.49972118,65.98533969,10.78429787,0,0
1146,1645463580,41.71871897,-73.49968489,65.98533969,10.78429787,0,0
1147,1645463581,41.71965001,-73.49942939,65.98533969,10.78429787,0,0
1148,1645463582,41.72016907,-73.49928422,65.98533969,10.78429787,0,0
1149,1645463583,41.72076416,-73.49915938,65.98533969,10.78429787,0,0
1150,1645463584,41.72127934,-73.49898227,65.98533969,10.78429787,0,0
1151,1645463585,41.72190857,-73.49884727,65.98533969,10.78429787,0,0
1152,1645463586,41.72250366,-73.49866,65.98533969,10.78429787,0,0
1153,1645463587,41.72296143,-73.49859758,65.98533969,10.78429787,0,0
1154,1645463588,41.72360695,-73.49840741,65.98533969,10.78429787,0,0
1155,1645463589,41.72421213,-73.49827966,65.98533969,10.78429787,0,0
1156,1645463590,41.72477076,-73.49808804,65.98533969,10.78429787,0,0
1157,1645463591,41.72529602,-73.49797336,65.98533969,10.78429787,0,0
1158,1645463592,41.72598267,-73.49778609,65.98533969,10.78429787,0,0
1159,1645463593,41.72630698,-73.49770479,65.98533969,10.78429787,0,0
1160,1645463594,41.72694397,-73.4975364,65.98533969,10.78429787,0,0
1161,1645463595,41.72756389,-73.49738542,65.98533969,10.78429787,0,0
1162,1645463596,41.72816907,-73.49725768,66.08353073,11.22245807,0,0
1163,1645463597,41.72896046,-73.49700218,66.08353073,11.22245807,0,0
1164,1645463598,41.72950745,-73.49691218,66.08353073,11.22245807,0,0
1165,1645463599,41.73010254,-73.49672491,66.08353073,11.22245807,0,0
1166,1645463600,41.73042297,-73.49666249,66.08353073,11.22245807,0,0
1167,1645463601,41.73110186,-73.49649119,66.08353073,11.22245807,0,0
1168,1645463602,41.73161316,-73.49635038,66.08353073,11.22245807,0,0
1169,1645463603,41.73226567,-73.49617182,66.08353073,11.22245807,0,0
1170,1645463604,41.73275757,-73.49603826,66.08353073,11.22245807,0,0
1171,1645463605,41.73305705,-73.4959802,66.08353073,11.22245807,0,0
1172,1645463606,41.7339881,-73.4957247,65.98533969,10.78429787,0,0
1173,1645463607,41.73472595,-73.49553888,65.98533969,10.78429787,0,0
1174,1645463608,41.73529156,-73.49540533,65.98533969,10.78429787,0,0
1175,1645463609,41.73591614,-73.49522677,66.08353073,11.22245807,0,0
1176,1645463610,41.73651123,-73.49503951,66.08353073,11.22245807,0,0
1177,1645463611,41.73674011,-73.49497708,66.08353073,11.22245807,0,0
1178,1645463612,41.73765564,-73.49472739,66.08353073,11.22245807,0,0
1179,1645463613,41.73794504,-73.49470272,66.08353073,11.22245807,0,0
1180,1645463614,41.73878298,-73.49444722,66.08353073,11.22245807,0,0
1181,1645463615,41.73934161,-73.49431947,66.08353073,11.22245807,0,0
1182,1645463616,41.73994679,-73.49412785,66.08353073,11.22245807,0,0
1183,1645463617,41.74058533,-73.49397833,66.08353073,11.22245807,0,0
1184,1645463618,41.74087783,-73.49393623,66.08353073,11.22245807,0,0
1185,1645463619,41.74150085,-73.49372864,66.58821329,11.13630943,0,0
1186,1645463620,41.74232483,-73.49354137,66.58821329,11.13630943,0,0
1187,1645463621,41.74269104,-73.49341653,66.58821329,11.13630943,0,0
1188,1645463622,41.74351501,-73.49322926,66.58821329,11.13630943,0,0
1189,1645463623,41.74411011,-73.49304199,66.58821329,11.13630943,0,0
1190,1645463624,41.7444158,-73.49297812,66.58821329,11.13630943,0,0
1191,1645463625,41.7444158,-73.49297812,66.58821329,11.13630943,0,0
1192,1645463626,41.74562073,-73.49266746,66.58821329,11.13630943,0,0
1193,1645463627,41.74621582,-73.49254261,66.58821329,11.13630943,0,0
1194,1645463628,41.74681091,-73.49235535,66.58821329,11.13630943,0,0
1195,1645463629,41.74763489,-73.49216808,66.58821329,11.13630943,0,0
1196,1645463630,41.74827964,-73.49195613,66.08353073,11.22245807,0,0
1197,1645463631,41.7485124,-73.49189226,66.08353073,11.22245807,0,0
1198,1645463632,41.7485124,-73.49189226,66.08353073,11.22245807,0,0
1199,1645463633,41.74976931,-73.49157289,66.08353073,11.22245807,0,0
1200,1645463634,41.75056458,-73.49135659,66.08353073,11.22245807,0,0
1201,1645463635,41.75116587,-73.49118965,66.08353073,11.22245807,0,0
1202,1645463636,41.7514801,-73.4911069,66.08353073,11.22245807,0,0
1203,1645463637,41.75216675,-73.49091963,66.08353073,11.22245807,0,0
1204,1645463638,41.75246934,-73.49087028,66.08353073,11.22245807,0,0
1205,1645463639,41.75335693,-73.49060752,66.08353073,11.22245807,0,0
1206,1645463640,41.75372314,-73.4905451,66.08353073,11.22245807,0,0
1207,1645463641,41.75427246,-73.49035783,66.08353073,11.22245807,0,0
1208,1645463642,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1209,1645463643,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1210,1645463644,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1211,1645463645,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1212,1645463646,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1213,1645463647,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1214,1645463648,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1215,1645463649,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1216,1645463650,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1217,1645463651,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
1218,1645463652,41.75427246,-73.49035783,66.58821329,11.13630943,0,0
