,time,Latitude,Longitude,signature_label,icao24,trip_number
0,1645893535,39.634854591498936,-84.78216552734375,0,adc0fb,6
1,1645893536,39.634854591498936,-84.78216552734375,0,adc0fb,6
2,1645893537,39.634854591498936,-84.78216552734375,0,adc0fb,6
3,1645893538,39.634854591498936,-84.78216552734375,0,adc0fb,6
4,1645893539,39.634854591498936,-84.78216552734375,0,adc0fb,6
5,1645893540,39.634854591498936,-84.78216552734375,0,adc0fb,6
6,1645893541,39.634854591498936,-84.78216552734375,0,adc0fb,6
7,1645893542,39.634854591498936,-84.78216552734375,0,adc0fb,6
8,1645893543,39.634854591498936,-84.78216552734375,0,adc0fb,6
9,1645893544,39.634854591498936,-84.78216552734375,0,adc0fb,6
10,1645893545,39.634854591498936,-84.78216552734375,0,adc0fb,6
11,1645893546,39.634854591498936,-84.78216552734375,0,adc0fb,6
12,1645893547,39.634854591498936,-84.78216552734375,0,adc0fb,6
13,1645893548,39.634854591498936,-84.78216552734375,0,adc0fb,6
14,1645893549,39.634854591498936,-84.78216552734375,0,adc0fb,6
15,1645893550,39.634854591498936,-84.78216552734375,0,adc0fb,6
16,1645893551,39.634854591498936,-84.78216552734375,0,adc0fb,6
17,1645893552,39.634854591498936,-84.78216552734375,0,adc0fb,6
18,1645893553,39.634854591498936,-84.78216552734375,0,adc0fb,6
19,1645893554,39.634854591498936,-84.78216552734375,0,adc0fb,6
20,1645893555,39.634854591498936,-84.78216552734375,0,adc0fb,6
21,1645893556,39.634854591498936,-84.78216552734375,0,adc0fb,6
22,1645893557,39.634854591498936,-84.78216552734375,0,adc0fb,6
23,1645893558,39.634854591498936,-84.78216552734375,0,adc0fb,6
24,1645893559,39.634854591498936,-84.78216552734375,0,adc0fb,6
25,1645893560,39.634854591498936,-84.78216552734375,0,adc0fb,6
26,1645893561,39.634854591498936,-84.78216552734375,0,adc0fb,6
27,1645893562,39.634854591498936,-84.78216552734375,0,adc0fb,6
28,1645893563,39.634854591498936,-84.78216552734375,0,adc0fb,6
29,1645893564,39.634854591498936,-84.78216552734375,0,adc0fb,6
30,1645893565,39.634854591498936,-84.78216552734375,0,adc0fb,6
31,1645893566,39.634854591498936,-84.78216552734375,0,adc0fb,6
32,1645893567,39.634854591498936,-84.78216552734375,0,adc0fb,6
33,1645893568,39.634854591498936,-84.78216552734375,0,adc0fb,6
34,1645893569,39.634854591498936,-84.78216552734375,0,adc0fb,6
35,1645893570,39.634854591498936,-84.78216552734375,0,adc0fb,6
36,1645893571,39.634854591498936,-84.78216552734375,0,adc0fb,6
37,1645893572,39.634854591498936,-84.78216552734375,0,adc0fb,6
38,1645893573,39.634854591498936,-84.78216552734375,0,adc0fb,6
39,1645893574,39.634854591498936,-84.78216552734375,0,adc0fb,6
40,1645893575,39.634854591498936,-84.78216552734375,0,adc0fb,6
41,1645893576,39.634854591498936,-84.78216552734375,0,adc0fb,6
42,1645893577,39.634854591498936,-84.78216552734375,0,adc0fb,6
43,1645893578,39.634854591498936,-84.78216552734375,0,adc0fb,6
44,1645893579,39.634854591498936,-84.78216552734375,0,adc0fb,6
45,1645893580,39.634854591498936,-84.78216552734375,0,adc0fb,6
46,1645893581,39.634854591498936,-84.78216552734375,0,adc0fb,6
