,time,latitude,longitude,velocity,heading,baroaltitude,geoaltitude,signature_label,icao24,trip_number
16,1645630927,28.210281372070312,-81.27722520094648,48.488905506767466,252.71850162818333,220.98000000000002,289.56,0,a007c6,2
17,1645630928,28.210281372070312,-81.27722520094648,48.488905506767466,252.71850162818333,220.98000000000002,289.56,0,a007c6,2
18,1645630929,28.210281372070312,-81.27722520094648,48.488905506767466,252.71850162818333,220.98000000000002,289.56,0,a007c6,2
19,1645630930,28.210281372070312,-81.27722520094648,48.488905506767466,252.71850162818333,220.98000000000002,289.56,0,a007c6,2
20,1645630931,28.210281372070312,-81.27722520094648,48.488905506767466,252.71850162818333,220.98000000000002,289.56,0,a007c6,2
21,1645630932,28.210281372070312,-81.27722520094648,48.488905506767466,252.71850162818333,220.98000000000002,289.56,0,a007c6,2
22,1645630933,28.210281372070312,-81.27722520094648,48.488905506767466,252.71850162818333,220.98000000000002,289.56,0,a007c6,2
23,1645630934,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
24,1645630935,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
25,1645630936,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
26,1645630937,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
27,1645630938,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
28,1645630939,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
29,1645630940,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
30,1645630941,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
31,1645630942,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
32,1645630943,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
33,1645630944,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
34,1645630945,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
35,1645630946,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
36,1645630947,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
37,1645630948,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
38,1645630949,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
39,1645630950,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
40,1645630951,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
41,1645630952,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
42,1645630953,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
43,1645630954,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
44,1645630955,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
45,1645630956,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
46,1645630957,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
47,1645630958,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
48,1645630959,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
49,1645630960,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
50,1645630961,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
51,1645630962,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
52,1645630963,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
53,1645630964,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
54,1645630965,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
55,1645630966,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
56,1645630967,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
57,1645630968,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
58,1645630969,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
59,1645630970,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
60,1645630971,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
61,1645630972,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
62,1645630973,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
63,1645630974,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
64,1645630975,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
65,1645630976,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
66,1645630977,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
67,1645630978,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
68,1645630979,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
69,1645630980,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
70,1645630981,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
71,1645630982,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
72,1645630983,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
73,1645630984,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
74,1645630985,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
75,1645630986,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
76,1645630987,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
77,1645630988,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
78,1645630989,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
79,1645630990,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
80,1645630991,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
81,1645630992,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
82,1645630993,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
83,1645630994,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
84,1645630995,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
85,1645630996,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
86,1645630997,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
87,1645630998,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
88,1645630999,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
89,1645631000,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
90,1645631001,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
91,1645631002,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
92,1645631003,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
93,1645631004,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
94,1645631005,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
95,1645631006,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
96,1645631007,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
97,1645631008,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
98,1645631009,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
99,1645631010,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
100,1645631011,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
101,1645631012,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
102,1645631013,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
103,1645631014,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
104,1645631015,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
105,1645631016,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
106,1645631017,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
107,1645631018,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
108,1645631019,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
109,1645631020,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
110,1645631021,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
111,1645631022,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
112,1645631023,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
113,1645631024,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
114,1645631025,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
115,1645631026,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
116,1645631027,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
117,1645631028,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
118,1645631029,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
119,1645631030,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
120,1645631031,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
121,1645631032,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
122,1645631033,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
123,1645631034,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
124,1645631035,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
125,1645631036,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
126,1645631037,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
127,1645631038,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
128,1645631039,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
129,1645631040,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
130,1645631041,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
131,1645631042,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
132,1645631043,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
133,1645631044,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
134,1645631045,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
135,1645631046,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
136,1645631047,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
137,1645631048,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
138,1645631049,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
139,1645631050,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
140,1645631051,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
141,1645631052,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
142,1645631053,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
143,1645631054,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
144,1645631055,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
145,1645631056,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
146,1645631057,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
147,1645631058,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
148,1645631059,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
149,1645631060,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
150,1645631061,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
151,1645631062,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
152,1645631063,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
153,1645631064,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
154,1645631065,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
155,1645631066,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
156,1645631067,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
157,1645631068,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
158,1645631069,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
159,1645631070,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
160,1645631071,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
161,1645631072,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
162,1645631073,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
163,1645631074,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
164,1645631075,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
165,1645631076,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
166,1645631077,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
167,1645631078,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
168,1645631079,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
169,1645631080,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
170,1645631081,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
171,1645631082,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
172,1645631083,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
173,1645631084,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
174,1645631085,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
175,1645631086,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
176,1645631087,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
177,1645631088,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
178,1645631089,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
179,1645631090,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
180,1645631091,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
181,1645631092,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
182,1645631093,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
183,1645631094,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
184,1645631095,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
185,1645631096,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
186,1645631097,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
187,1645631098,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
188,1645631099,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
189,1645631100,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
190,1645631101,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
191,1645631102,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
192,1645631103,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
193,1645631104,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
194,1645631105,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
195,1645631106,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
196,1645631107,28.210281372070312,-81.27722520094648,52.08348537342716,249.77514056883192,220.98000000000002,274.32000000000005,0,a007c6,2
197,1645631108,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
198,1645631109,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
199,1645631110,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
200,1645631111,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
201,1645631112,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
202,1645631113,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
203,1645631114,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
204,1645631115,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
205,1645631116,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
206,1645631117,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
207,1645631118,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
208,1645631119,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
209,1645631120,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
210,1645631121,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
211,1645631122,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
212,1645631123,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
213,1645631124,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
214,1645631125,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
215,1645631126,28.210281372070312,-81.27722520094648,49.239036703766814,242.63178957111174,220.98000000000002,281.94,0,a007c6,2
