,time,Latitude,Longitude,signature_label,icao24,trip_number
0,1645984511,39.48463439941406,-84.44235096807063,0,adc0fb,7
1,1645984512,39.48463439941406,-84.44235096807063,0,adc0fb,7
2,1645984513,39.48463439941406,-84.44235096807063,0,adc0fb,7
3,1645984514,39.48463439941406,-84.44235096807063,0,adc0fb,7
4,1645984515,39.48463439941406,-84.44235096807063,0,adc0fb,7
5,1645984516,39.48463439941406,-84.44235096807063,0,adc0fb,7
6,1645984517,39.48463439941406,-84.44235096807063,0,adc0fb,7
7,1645984518,39.48463439941406,-84.44235096807063,0,adc0fb,7
8,1645984519,39.48463439941406,-84.44235096807063,0,adc0fb,7
9,1645984520,39.48463439941406,-84.44235096807063,0,adc0fb,7
10,1645984521,39.48463439941406,-84.44235096807063,0,adc0fb,7
11,1645984522,39.48463439941406,-84.44235096807063,0,adc0fb,7
12,1645984523,39.48463439941406,-84.44235096807063,0,adc0fb,7
13,1645984524,39.48463439941406,-84.44235096807063,0,adc0fb,7
14,1645984525,39.48463439941406,-84.44235096807063,0,adc0fb,7
15,1645984526,39.48463439941406,-84.44235096807063,0,adc0fb,7
16,1645984527,39.48463439941406,-84.44235096807063,0,adc0fb,7
17,1645984528,39.48463439941406,-84.44235096807063,0,adc0fb,7
18,1645984529,39.48463439941406,-84.44235096807063,0,adc0fb,7
19,1645984530,39.48463439941406,-84.44235096807063,0,adc0fb,7
20,1645984531,39.48463439941406,-84.44235096807063,0,adc0fb,7
21,1645984532,39.48463439941406,-84.44235096807063,0,adc0fb,7
22,1645984533,39.48463439941406,-84.44235096807063,0,adc0fb,7
23,1645984534,39.48463439941406,-84.44235096807063,0,adc0fb,7
24,1645984535,39.48463439941406,-84.44235096807063,0,adc0fb,7
25,1645984536,39.48463439941406,-84.44235096807063,0,adc0fb,7
26,1645984537,39.48463439941406,-84.44235096807063,0,adc0fb,7
27,1645984538,39.48463439941406,-84.44235096807063,0,adc0fb,7
28,1645984539,39.48463439941406,-84.44235096807063,0,adc0fb,7
29,1645984540,39.48463439941406,-84.44235096807063,0,adc0fb,7
30,1645984541,39.48463439941406,-84.44235096807063,0,adc0fb,7
31,1645984542,39.48463439941406,-84.44235096807063,0,adc0fb,7
32,1645984543,39.48463439941406,-84.44235096807063,0,adc0fb,7
33,1645984544,39.48463439941406,-84.44235096807063,0,adc0fb,7
34,1645984545,39.48463439941406,-84.44235096807063,0,adc0fb,7
35,1645984546,39.48463439941406,-84.44235096807063,0,adc0fb,7
36,1645984547,39.48463439941406,-84.44235096807063,0,adc0fb,7
37,1645984548,39.48463439941406,-84.44235096807063,0,adc0fb,7
38,1645984549,39.48463439941406,-84.44235096807063,0,adc0fb,7
39,1645984550,39.48463439941406,-84.44235096807063,0,adc0fb,7
40,1645984551,39.48463439941406,-84.44235096807063,0,adc0fb,7
41,1645984552,39.48463439941406,-84.44235096807063,0,adc0fb,7
42,1645984553,39.48463439941406,-84.44235096807063,0,adc0fb,7
43,1645984554,39.48463439941406,-84.44235096807063,0,adc0fb,7
44,1645984555,39.48463439941406,-84.44235096807063,0,adc0fb,7
45,1645984556,39.48463439941406,-84.44235096807063,0,adc0fb,7
46,1645984557,39.48463439941406,-84.44235096807063,0,adc0fb,7
47,1645984558,39.48463439941406,-84.44235096807063,0,adc0fb,7
48,1645984559,39.48463439941406,-84.44235096807063,0,adc0fb,7
49,1645984560,39.48463439941406,-84.44235096807063,0,adc0fb,7
50,1645984561,39.48463439941406,-84.44235096807063,0,adc0fb,7
51,1645984562,39.48463439941406,-84.44235096807063,0,adc0fb,7
52,1645984563,39.48463439941406,-84.44235096807063,0,adc0fb,7
53,1645984564,39.48463439941406,-84.44235096807063,0,adc0fb,7
54,1645984565,39.48463439941406,-84.44235096807063,0,adc0fb,7
55,1645984566,39.48463439941406,-84.44235096807063,0,adc0fb,7
56,1645984567,39.48463439941406,-84.44235096807063,0,adc0fb,7
57,1645984568,39.48463439941406,-84.44235096807063,0,adc0fb,7
58,1645984569,39.48463439941406,-84.44235096807063,0,adc0fb,7
59,1645984570,39.48463439941406,-84.44235096807063,0,adc0fb,7
60,1645984571,39.48463439941406,-84.44235096807063,0,adc0fb,7
61,1645984572,39.48463439941406,-84.44235096807063,0,adc0fb,7
62,1645984573,39.48463439941406,-84.44235096807063,0,adc0fb,7
63,1645984574,39.48463439941406,-84.44235096807063,0,adc0fb,7
64,1645984575,39.48463439941406,-84.44235096807063,0,adc0fb,7
65,1645984576,39.48463439941406,-84.44235096807063,0,adc0fb,7
66,1645984577,39.48463439941406,-84.44235096807063,0,adc0fb,7
67,1645984578,39.48463439941406,-84.44235096807063,0,adc0fb,7
68,1645984579,39.48463439941406,-84.44235096807063,0,adc0fb,7
69,1645984580,39.48463439941406,-84.44235096807063,0,adc0fb,7
70,1645984581,39.48463439941406,-84.44235096807063,0,adc0fb,7
71,1645984582,39.48463439941406,-84.44235096807063,0,adc0fb,7
72,1645984583,39.48463439941406,-84.44235096807063,0,adc0fb,7
73,1645984584,39.48463439941406,-84.44235096807063,0,adc0fb,7
74,1645984585,39.48463439941406,-84.44235096807063,0,adc0fb,7
75,1645984586,39.48463439941406,-84.44235096807063,0,adc0fb,7
76,1645984587,39.48463439941406,-84.44235096807063,0,adc0fb,7
77,1645984588,39.48463439941406,-84.44235096807063,0,adc0fb,7
78,1645984589,39.48463439941406,-84.44235096807063,0,adc0fb,7
79,1645984590,39.48463439941406,-84.44235096807063,0,adc0fb,7
80,1645984591,39.48463439941406,-84.44235096807063,0,adc0fb,7
81,1645984592,39.48463439941406,-84.44235096807063,0,adc0fb,7
82,1645984593,39.48463439941406,-84.44235096807063,0,adc0fb,7
83,1645984594,39.48463439941406,-84.44235096807063,0,adc0fb,7
84,1645984595,39.48463439941406,-84.44235096807063,0,adc0fb,7
85,1645984596,39.48463439941406,-84.44235096807063,0,adc0fb,7
86,1645984597,39.48463439941406,-84.44235096807063,0,adc0fb,7
87,1645984598,39.48463439941406,-84.44235096807063,0,adc0fb,7
88,1645984599,39.48463439941406,-84.44235096807063,0,adc0fb,7
89,1645984600,39.48463439941406,-84.44235096807063,0,adc0fb,7
90,1645984601,39.48463439941406,-84.44235096807063,0,adc0fb,7
91,1645984602,39.48463439941406,-84.44235096807063,0,adc0fb,7
92,1645984603,39.48463439941406,-84.44235096807063,0,adc0fb,7
93,1645984604,39.48463439941406,-84.44235096807063,0,adc0fb,7
94,1645984605,39.48463439941406,-84.44235096807063,0,adc0fb,7
95,1645984606,39.48463439941406,-84.44235096807063,0,adc0fb,7
96,1645984607,39.48463439941406,-84.44235096807063,0,adc0fb,7
97,1645984608,39.48463439941406,-84.44235096807063,0,adc0fb,7
98,1645984609,39.48463439941406,-84.44235096807063,0,adc0fb,7
99,1645984610,39.48463439941406,-84.44235096807063,0,adc0fb,7
100,1645984611,39.48463439941406,-84.44235096807063,0,adc0fb,7
101,1645984612,39.48463439941406,-84.44235096807063,0,adc0fb,7
102,1645984613,39.48463439941406,-84.44235096807063,0,adc0fb,7
103,1645984614,39.48463439941406,-84.44235096807063,0,adc0fb,7
