,time,latitude,longitude,velocity,heading,baroaltitude,geoaltitude,signature_label,icao24,trip_number
428,1645544138,28.139190673828125,-81.474609375,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
429,1645544139,28.139190673828125,-81.474609375,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
430,1645544140,28.139190673828125,-81.474609375,53.154787824390155,255.42578380196124,594.36,662.94,0,a007c6,0
431,1645544141,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
432,1645544142,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
433,1645544143,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
434,1645544144,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
435,1645544145,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
436,1645544146,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
437,1645544147,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
438,1645544148,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
439,1645544149,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
440,1645544150,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,586.74,662.94,0,a007c6,0
441,1645544151,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,594.36,662.94,0,a007c6,0
442,1645544152,28.136215209960938,-81.48765563964844,53.154787824390155,255.42578380196124,594.36,662.94,0,a007c6,0
443,1645544153,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
444,1645544154,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
445,1645544155,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
446,1645544156,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
447,1645544157,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
448,1645544158,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
449,1645544159,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
450,1645544160,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
451,1645544161,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
452,1645544162,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
453,1645544163,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
454,1645544164,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,1,a007c6,0
455,1645544165,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
456,1645544166,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
457,1645544167,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
458,1645544168,28.136215209960938,-81.48765563964844,52.787569864248766,257.04723548662446,586.74,670.5600000000001,0,a007c6,0
459,1645544169,28.13296043266684,-81.50245217715992,52.787569864248766,257.04723548662446,601.98,670.5600000000001,0,a007c6,0
460,1645544170,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,601.98,678.1800000000001,0,a007c6,0
461,1645544171,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,601.98,678.1800000000001,0,a007c6,0
462,1645544172,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,601.98,678.1800000000001,0,a007c6,0
463,1645544173,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,601.98,678.1800000000001,0,a007c6,0
464,1645544174,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,601.98,678.1800000000001,0,a007c6,0
465,1645544175,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,601.98,678.1800000000001,0,a007c6,0
466,1645544176,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,601.98,678.1800000000001,0,a007c6,0
467,1645544177,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,609.6,678.1800000000001,0,a007c6,0
468,1645544178,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,609.6,678.1800000000001,0,a007c6,0
469,1645544179,28.13296043266684,-81.50245217715992,53.21698774249005,253.1416012322617,609.6,678.1800000000001,0,a007c6,0
470,1645544180,28.131546020507812,-81.50799091045674,53.21698774249005,253.1416012322617,609.6,678.1800000000001,0,a007c6,0
471,1645544181,28.131546020507812,-81.50799091045674,53.21698774249005,253.1416012322617,609.6,685.8000000000001,0,a007c6,0
472,1645544182,28.1312255859375,-81.50915292593149,53.36845130563217,252.61302782308445,601.98,685.8000000000001,0,a007c6,0
473,1645544183,28.1312255859375,-81.50915292593149,52.87773658943658,252.44645517366013,609.6,678.1800000000001,0,a007c6,0
474,1645544184,28.1312255859375,-81.50915292593149,53.03515949308919,251.91655461695132,601.98,685.8000000000001,0,a007c6,0
475,1645544185,28.1312255859375,-81.50915292593149,52.546368854335576,251.74243692461025,601.98,678.1800000000001,0,a007c6,0
476,1645544186,28.1312255859375,-81.50915292593149,52.546368854335576,251.74243692461025,601.98,678.1800000000001,0,a007c6,0
477,1645544187,28.130447387695312,-81.51179387019232,52.546368854335576,251.74243692461025,609.6,678.1800000000001,0,a007c6,0
478,1645544188,28.13031005859375,-81.51232205904444,52.546368854335576,251.74243692461025,609.6,678.1800000000001,0,a007c6,0
479,1645544189,28.130167298397772,-81.5127383961397,52.223034603960734,251.02959219151347,609.6,685.8000000000001,0,a007c6,0
480,1645544190,28.130167298397772,-81.5127383961397,52.223034603960734,251.02959219151347,609.6,685.8000000000001,0,a007c6,0
481,1645544191,28.130167298397772,-81.5127383961397,52.223034603960734,251.02959219151347,609.6,685.8000000000001,0,a007c6,0
482,1645544192,28.129701776019598,-81.51424632352939,52.392528755525746,250.49755149333777,601.98,678.1800000000001,0,a007c6,0
483,1645544193,28.12960867154396,-81.5145694508272,52.392528755525746,250.49755149333777,601.98,678.1800000000001,0,a007c6,0
484,1645544194,28.12960867154396,-81.5145694508272,52.566511210170454,249.96898731910224,601.98,678.1800000000001,0,a007c6,0
485,1645544195,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
486,1645544196,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
487,1645544197,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
488,1645544198,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
489,1645544199,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
490,1645544200,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
491,1645544201,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
492,1645544202,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
493,1645544203,28.12921142578125,-81.51580810546875,52.744937553073584,249.4439547804165,601.98,678.1800000000001,0,a007c6,0
494,1645544204,28.12774658203125,-81.52003361628606,51.40580222040076,247.02727866917132,609.6,678.1800000000001,0,a007c6,0
495,1645544205,28.12774658203125,-81.52003361628606,52.08094465363377,246.727095935918,609.6,685.8000000000001,0,a007c6,0
496,1645544206,28.12774658203125,-81.52003361628606,52.08094465363377,246.727095935918,609.6,685.8000000000001,0,a007c6,0
497,1645544207,28.12774658203125,-81.52003361628606,52.08094465363377,246.727095935918,609.6,685.8000000000001,1,a007c6,0
498,1645544208,28.12774658203125,-81.52003361628606,52.08094465363377,246.727095935918,609.6,685.8000000000001,0,a007c6,0
499,1645544209,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
500,1645544210,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
501,1645544211,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
502,1645544212,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
503,1645544213,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
504,1645544214,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
505,1645544215,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
506,1645544216,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
507,1645544217,28.12774658203125,-81.52003361628606,52.83016777247879,247.68055960702492,609.6,685.8000000000001,0,a007c6,0
508,1645544218,28.125228881835938,-81.52716416579027,54.0729345115884,248.80594351845772,601.98,678.1800000000001,0,a007c6,0
509,1645544219,28.125228881835938,-81.52716416579027,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
510,1645544220,28.12495344776218,-81.52792537913604,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
511,1645544221,28.12495344776218,-81.52792537913604,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
512,1645544222,28.12495344776218,-81.52792537913604,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
513,1645544223,28.12495344776218,-81.52792537913604,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
514,1645544224,28.12495344776218,-81.52792537913604,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
515,1645544225,28.12495344776218,-81.52792537913604,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
516,1645544226,28.123855590820312,-81.53096712552582,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
517,1645544227,28.123855590820312,-81.53096712552582,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
518,1645544228,28.123855590820312,-81.53096712552582,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
519,1645544229,28.123855590820312,-81.53096712552582,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
520,1645544230,28.123855590820312,-81.53096712552582,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
521,1645544231,28.123855590820312,-81.53096712552582,54.261040343307094,248.29946326068253,601.98,678.1800000000001,0,a007c6,0
522,1645544232,28.1223930746822,-81.53433407054229,54.261040343307094,248.29946326068253,609.6,678.1800000000001,0,a007c6,0
523,1645544233,28.1223930746822,-81.53433407054229,52.32429118881516,239.905758523555,609.6,685.8000000000001,0,a007c6,0
524,1645544234,28.1223930746822,-81.53433407054229,52.847698107601694,238.94059117029002,609.6,685.8000000000001,0,a007c6,0
525,1645544235,28.121787895590572,-81.53551887063418,52.847698107601694,238.94059117029002,601.98,685.8000000000001,0,a007c6,0
526,1645544236,28.121648238877118,-81.53573428883271,52.847698107601694,238.94059117029002,601.98,685.8000000000001,0,a007c6,0
527,1645544237,28.121648238877118,-81.53573428883271,52.847698107601694,238.94059117029002,601.98,685.8000000000001,0,a007c6,0
528,1645544238,28.121648238877118,-81.53573428883271,52.847698107601694,238.94059117029002,601.98,685.8000000000001,0,a007c6,0
529,1645544239,28.121648238877118,-81.53573428883271,52.847698107601694,238.94059117029002,601.98,685.8000000000001,0,a007c6,0
530,1645544240,28.121648238877118,-81.53573428883271,52.847698107601694,238.94059117029002,601.98,685.8000000000001,0,a007c6,0
531,1645544241,28.120376586914062,-81.53815049391523,54.56502614110984,241.26020470831196,601.98,670.5600000000001,0,a007c6,0
532,1645544242,28.120376586914062,-81.53815049391523,54.56502614110984,241.26020470831196,601.98,670.5600000000001,0,a007c6,0
533,1645544243,28.120376586914062,-81.53815049391523,54.56502614110984,241.26020470831196,601.98,670.5600000000001,0,a007c6,0
534,1645544244,28.120376586914062,-81.53815049391523,53.62323018583122,241.95984702206505,601.98,678.1800000000001,0,a007c6,0
535,1645544245,28.120376586914062,-81.53815049391523,53.62323018583122,241.95984702206505,601.98,678.1800000000001,0,a007c6,0
536,1645544246,28.120376586914062,-81.53815049391523,53.62323018583122,241.95984702206505,601.98,678.1800000000001,0,a007c6,0
537,1645544247,28.120376586914062,-81.53815049391523,53.62323018583122,241.95984702206505,601.98,678.1800000000001,0,a007c6,0
538,1645544248,28.120376586914062,-81.53815049391523,53.62323018583122,241.95984702206505,601.98,678.1800000000001,0,a007c6,0
539,1645544249,28.11843613446769,-81.54219683478863,52.068239195013916,240.39554925399506,609.6,670.5600000000001,0,a007c6,0
540,1645544250,28.118179321289062,-81.54269291804388,52.068239195013916,240.39554925399506,617.22,670.5600000000001,0,a007c6,0
541,1645544251,28.117950439453125,-81.5431682880108,52.068239195013916,240.39554925399506,617.22,670.5600000000001,0,a007c6,0
542,1645544252,28.117950439453125,-81.5431682880108,52.068239195013916,240.39554925399506,617.22,685.8000000000001,0,a007c6,0
543,1645544253,28.117950439453125,-81.5431682880108,52.068239195013916,240.39554925399506,617.22,685.8000000000001,0,a007c6,0
544,1645544254,28.117950439453125,-81.5431682880108,52.068239195013916,240.39554925399506,617.22,685.8000000000001,0,a007c6,0
545,1645544255,28.117950439453125,-81.5431682880108,52.068239195013916,240.39554925399506,617.22,685.8000000000001,0,a007c6,0
546,1645544256,28.117950439453125,-81.5431682880108,52.068239195013916,240.39554925399506,617.22,685.8000000000001,0,a007c6,0
547,1645544257,28.116620597192796,-81.5460205078125,51.99703125423005,242.9279197620072,617.22,693.4200000000001,0,a007c6,0
548,1645544258,28.116348266601562,-81.54654869666467,52.473288000000004,241.92751306414704,617.22,693.4200000000001,0,a007c6,0
549,1645544259,28.116348266601562,-81.54654869666467,52.473288000000004,241.92751306414704,624.84,693.4200000000001,0,a007c6,0
550,1645544260,28.116348266601562,-81.54654869666467,52.516140835235184,240.67282050954316,624.84,701.0400000000001,0,a007c6,0
551,1645544261,28.1158447265625,-81.54755225548377,52.516140835235184,240.67282050954316,617.22,701.0400000000001,0,a007c6,0
552,1645544262,28.1158447265625,-81.54755225548377,52.516140835235184,240.67282050954316,617.22,701.0400000000001,0,a007c6,0
553,1645544263,28.1158447265625,-81.54755225548377,52.516140835235184,240.67282050954316,617.22,701.0400000000001,0,a007c6,0
554,1645544264,28.1158447265625,-81.54755225548377,52.516140835235184,240.67282050954316,617.22,701.0400000000001,0,a007c6,0
555,1645544265,28.1158447265625,-81.54755225548377,52.516140835235184,240.67282050954316,617.22,701.0400000000001,0,a007c6,0
556,1645544266,28.1158447265625,-81.54755225548377,52.516140835235184,240.67282050954316,617.22,701.0400000000001,0,a007c6,0
557,1645544267,28.1158447265625,-81.54755225548377,52.516140835235184,240.67282050954316,601.98,701.0400000000001,0,a007c6,0
558,1645544268,28.1158447265625,-81.54755225548377,54.87938519669913,239.58891873287462,601.98,678.1800000000001,0,a007c6,0
559,1645544269,28.1158447265625,-81.54755225548377,54.87938519669913,239.58891873287462,601.98,678.1800000000001,0,a007c6,0
560,1645544270,28.1158447265625,-81.54755225548377,54.87938519669913,239.58891873287462,594.36,678.1800000000001,0,a007c6,0
561,1645544271,28.1158447265625,-81.54755225548377,54.87938519669913,239.58891873287462,594.36,678.1800000000001,0,a007c6,0
562,1645544272,28.1158447265625,-81.54755225548377,55.583763749261024,239.40002130679105,594.36,662.94,0,a007c6,0
563,1645544273,28.112849865929554,-81.55339858111213,55.583763749261024,239.40002130679105,594.36,662.94,0,a007c6,0
564,1645544274,28.112849865929554,-81.55339858111213,55.583763749261024,239.40002130679105,594.36,662.94,0,a007c6,0
565,1645544275,28.112228393554688,-81.55457716721753,55.583763749261024,239.40002130679105,594.36,662.94,0,a007c6,0
566,1645544276,28.112228393554688,-81.55457716721753,55.583763749261024,239.40002130679105,594.36,662.94,0,a007c6,0
567,1645544277,28.112228393554688,-81.55457716721753,53.11494165100589,238.4652080948117,594.36,670.5600000000001,0,a007c6,0
568,1645544278,28.112228393554688,-81.55457716721753,53.11494165100589,238.4652080948117,601.98,670.5600000000001,0,a007c6,0
569,1645544279,28.111312866210938,-81.55621455265924,52.2407686740005,237.87500155961246,601.98,678.1800000000001,0,a007c6,0
570,1645544280,28.111312866210938,-81.55621455265924,52.2407686740005,237.87500155961246,601.98,678.1800000000001,0,a007c6,0
571,1645544281,28.110763549804688,-81.55721811147833,52.516140835235184,237.39966642630975,609.6,678.1800000000001,0,a007c6,0
572,1645544282,28.110488891601562,-81.55764066256006,52.08348537342716,237.09475707701208,609.6,685.8000000000001,0,a007c6,0
573,1645544283,28.110122680664062,-81.55827448918268,52.36473899942686,236.62216796356955,609.6,685.8000000000001,0,a007c6,0
574,1645544284,28.10991707494703,-81.55867632697613,52.516140835235184,237.39966642630975,601.98,685.8000000000001,0,a007c6,0
575,1645544285,28.10977741823358,-81.55894559972427,52.79508963966585,236.92932217723833,601.98,678.1800000000001,0,a007c6,0
576,1645544286,28.10977741823358,-81.55894559972427,52.79508963966585,236.92932217723833,601.98,678.1800000000001,0,a007c6,0
577,1645544287,28.10977741823358,-81.55894559972427,52.79508963966585,236.92932217723833,601.98,678.1800000000001,0,a007c6,0
578,1645544288,28.10977741823358,-81.55894559972427,52.79508963966585,236.92932217723833,601.98,678.1800000000001,0,a007c6,0
579,1645544289,28.10977741823358,-81.55894559972427,52.79508963966585,236.92932217723833,601.98,678.1800000000001,0,a007c6,0
580,1645544290,28.108566284179688,-81.56112670898438,53.55408987133319,238.753070586523,594.36,670.5600000000001,0,a007c6,0
581,1645544291,28.108291625976562,-81.5615492600661,53.55408987133319,238.753070586523,601.98,670.5600000000001,0,a007c6,0
582,1645544292,28.108291625976562,-81.5615492600661,53.55408987133319,238.753070586523,601.98,670.5600000000001,0,a007c6,0
583,1645544293,28.108291625976562,-81.5615492600661,53.55408987133319,238.753070586523,601.98,670.5600000000001,0,a007c6,0
584,1645544294,28.108291625976562,-81.5615492600661,53.55408987133319,238.753070586523,601.98,670.5600000000001,0,a007c6,0
585,1645544295,28.108291625976562,-81.5615492600661,53.55408987133319,238.753070586523,601.98,670.5600000000001,0,a007c6,0
586,1645544296,28.108291625976562,-81.5615492600661,53.55408987133319,238.753070586523,601.98,670.5600000000001,0,a007c6,0
587,1645544297,28.108291625976562,-81.5615492600661,53.55408987133319,238.753070586523,594.36,670.5600000000001,0,a007c6,0
588,1645544298,28.106597900390625,-81.56498248760518,53.839950287185516,242.70042778866718,594.36,670.5600000000001,0,a007c6,0
589,1645544299,28.106597900390625,-81.56498248760518,53.839950287185516,242.70042778866718,594.36,670.5600000000001,0,a007c6,0
590,1645544300,28.106597900390625,-81.56498248760518,53.839950287185516,242.70042778866718,594.36,670.5600000000001,0,a007c6,0
591,1645544301,28.106597900390625,-81.56498248760518,53.839950287185516,242.70042778866718,594.36,670.5600000000001,0,a007c6,0
592,1645544302,28.106597900390625,-81.56498248760518,53.839950287185516,242.70042778866718,594.36,670.5600000000001,0,a007c6,0
593,1645544303,28.106597900390625,-81.56498248760518,53.839950287185516,242.70042778866718,594.36,670.5600000000001,0,a007c6,0
594,1645544304,28.1051221944518,-81.56826243681064,53.839950287185516,242.70042778866718,601.98,670.5600000000001,0,a007c6,0
595,1645544305,28.10493598550053,-81.56874712775738,53.60595346748986,243.1890456996513,594.36,670.5600000000001,0,a007c6,0
596,1645544306,28.104812622070312,-81.5689967228816,54.06559246699438,243.43494882292202,594.36,670.5600000000001,0,a007c6,0
597,1645544307,28.104629516601562,-81.56936645507812,54.06559246699438,243.43494882292202,594.36,670.5600000000001,0,a007c6,0
598,1645544308,28.104629516601562,-81.56936645507812,54.06559246699438,243.43494882292202,594.36,670.5600000000001,0,a007c6,0
599,1645544309,28.104191149695442,-81.57041661879595,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
600,1645544310,28.103958388506356,-81.57090130974268,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
601,1645544311,28.10363252284163,-81.5716014188879,54.98778307841479,243.91440022171855,594.36,670.5600000000001,0,a007c6,0
602,1645544312,28.10363252284163,-81.5716014188879,54.98778307841479,243.91440022171855,594.36,670.5600000000001,0,a007c6,0
603,1645544313,28.103302001953125,-81.57248276930585,54.98778307841479,243.91440022171855,594.36,670.5600000000001,0,a007c6,0
604,1645544314,28.103302001953125,-81.57248276930585,54.98778307841479,243.91440022171855,594.36,670.5600000000001,0,a007c6,0
605,1645544315,28.103302001953125,-81.57248276930585,54.98778307841479,243.91440022171855,594.36,670.5600000000001,0,a007c6,0
606,1645544316,28.103302001953125,-81.57248276930585,54.98778307841479,243.91440022171855,594.36,670.5600000000001,0,a007c6,0
607,1645544317,28.103302001953125,-81.57248276930585,54.98778307841479,243.91440022171855,594.36,670.5600000000001,0,a007c6,0
608,1645544318,28.103302001953125,-81.57248276930585,54.98778307841479,243.91440022171855,594.36,670.5600000000001,0,a007c6,0
609,1645544319,28.101882934570312,-81.57565190241888,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
610,1645544320,28.101882934570312,-81.57565190241888,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
611,1645544321,28.101882934570312,-81.57565190241888,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
612,1645544322,28.101882934570312,-81.57565190241888,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
613,1645544323,28.101058959960938,-81.57750056340143,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
614,1645544324,28.100921630859375,-81.57781747671271,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
615,1645544325,28.100921630859375,-81.57781747671271,54.5262105387292,243.6767017321901,594.36,670.5600000000001,0,a007c6,0
616,1645544326,28.100921630859375,-81.57781747671271,53.14980868636936,244.17900802581073,594.36,670.5600000000001,0,a007c6,0
617,1645544327,28.100921630859375,-81.57781747671271,53.14980868636936,244.17900802581073,601.98,670.5600000000001,0,a007c6,0
618,1645544328,28.100921630859375,-81.57781747671271,53.14980868636936,244.17900802581073,601.98,670.5600000000001,0,a007c6,0
619,1645544329,28.100921630859375,-81.57781747671271,53.14980868636936,244.17900802581073,601.98,670.5600000000001,0,a007c6,0
620,1645544330,28.100921630859375,-81.57781747671271,52.46319989301453,244.44003482817618,601.98,678.1800000000001,0,a007c6,0
621,1645544331,28.099411010742188,-81.58130352313702,52.46319989301453,244.44003482817618,601.98,678.1800000000001,0,a007c6,0
622,1645544332,28.099116955773304,-81.58204920151655,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
623,1645544333,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
624,1645544334,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
625,1645544335,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
626,1645544336,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
627,1645544337,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
628,1645544338,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
629,1645544339,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
630,1645544340,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
631,1645544341,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
632,1645544342,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,601.98,678.1800000000001,0,a007c6,0
633,1645544343,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,594.36,678.1800000000001,0,a007c6,0
634,1645544344,28.09902385129767,-81.58221076516543,52.22556841122571,243.68735150521115,594.36,678.1800000000001,0,a007c6,0
635,1645544345,28.09902385129767,-81.58221076516543,53.30642812113031,247.8905516562483,594.36,670.5600000000001,0,a007c6,0
636,1645544346,28.09902385129767,-81.58221076516543,53.30642812113031,247.8905516562483,594.36,670.5600000000001,0,a007c6,0
637,1645544347,28.09902385129767,-81.58221076516543,53.30642812113031,247.8905516562483,594.36,670.5600000000001,0,a007c6,0
638,1645544348,28.09902385129767,-81.58221076516543,52.263560779118905,249.2459286812006,594.36,670.5600000000001,0,a007c6,0
639,1645544349,28.095748901367188,-81.59033555250902,52.263560779118905,249.2459286812006,601.98,670.5600000000001,0,a007c6,0
640,1645544350,28.095625537936968,-81.59077363855698,51.78281991554682,249.04422326936782,601.98,678.1800000000001,0,a007c6,0
641,1645544351,28.095625537936968,-81.59077363855698,51.78281991554682,249.04422326936782,601.98,678.1800000000001,1,a007c6,0
642,1645544352,28.095625537936968,-81.59077363855698,51.78281991554682,249.04422326936782,601.98,678.1800000000001,0,a007c6,0
643,1645544353,28.095625537936968,-81.59077363855698,51.78281991554682,249.04422326936782,601.98,678.1800000000001,0,a007c6,0
644,1645544354,28.095625537936968,-81.59077363855698,51.78281991554682,249.04422326936782,601.98,678.1800000000001,1,a007c6,0
645,1645544355,28.095625537936968,-81.59077363855698,51.78281991554682,249.04422326936782,601.98,678.1800000000001,0,a007c6,0
646,1645544356,28.09469449318061,-81.59341251148896,51.78281991554682,249.04422326936782,601.98,678.1800000000001,0,a007c6,0
647,1645544357,28.09469449318061,-81.59341251148896,51.78281991554682,249.04422326936782,601.98,678.1800000000001,0,a007c6,0
648,1645544358,28.09469449318061,-81.59341251148896,51.78281991554682,249.04422326936782,601.98,678.1800000000001,0,a007c6,0
649,1645544359,28.094192504882812,-81.59508925217847,52.87773658943658,250.68364718049585,601.98,678.1800000000001,0,a007c6,0
650,1645544360,28.094192504882812,-81.59508925217847,53.19709168132454,251.38983527217266,601.98,678.1800000000001,0,a007c6,0
651,1645544361,28.09390310513771,-81.59594367532168,53.19709168132454,251.38983527217266,594.36,678.1800000000001,0,a007c6,0
652,1645544362,28.09390310513771,-81.59594367532168,53.19709168132454,251.38983527217266,594.36,678.1800000000001,0,a007c6,0
653,1645544363,28.09390310513771,-81.59594367532168,53.19709168132454,251.38983527217266,594.36,678.1800000000001,0,a007c6,0
654,1645544364,28.09390310513771,-81.59594367532168,53.19709168132454,251.38983527217266,594.36,678.1800000000001,0,a007c6,0
655,1645544365,28.09390310513771,-81.59594367532168,53.19709168132454,251.38983527217266,594.36,678.1800000000001,0,a007c6,0
656,1645544366,28.09390310513771,-81.59594367532168,53.19709168132454,251.38983527217266,594.36,678.1800000000001,0,a007c6,0
657,1645544367,28.093002319335938,-81.59920912522534,53.36845130563217,252.61302782308445,594.36,670.5600000000001,0,a007c6,0
