,time,Latitude,Longitude,signature_label,icao24,trip_number
0,1645565574,27.921707153320312,-81.96883867371758,0,a007c6,1
1,1645565575,27.921707153320312,-81.96883867371758,0,a007c6,1
2,1645565576,27.921707153320312,-81.96883867371758,0,a007c6,1
3,1645565577,27.921707153320312,-81.96883867371758,0,a007c6,1
4,1645565578,27.921707153320312,-81.96883867371758,0,a007c6,1
5,1645565579,27.921707153320312,-81.96883867371758,0,a007c6,1
6,1645565580,27.921707153320312,-81.96883867371758,0,a007c6,1
7,1645565581,27.921707153320312,-81.96883867371758,0,a007c6,1
8,1645565582,27.921707153320312,-81.96883867371758,0,a007c6,1
9,1645565583,27.921707153320312,-81.96883867371758,0,a007c6,1
10,1645565584,27.921707153320312,-81.96883867371758,0,a007c6,1
11,1645565585,27.924173646054022,-81.9647686298077,0,a007c6,1
12,1645565586,27.92426675052966,-81.96466299203726,0,a007c6,1
13,1645565587,27.924591064453125,-81.96412284419222,0,a007c6,1
14,1645565588,27.924825377383474,-81.96371225210333,0,a007c6,1
15,1645565589,27.925058138572563,-81.96334251990686,0,a007c6,1
16,1645565590,27.925290899761652,-81.96297278771033,0,a007c6,1
17,1645565591,27.9254150390625,-81.96277546432782,0,a007c6,1
18,1645565592,27.9254150390625,-81.96277546432782,0,a007c6,1
19,1645565593,27.925872802734375,-81.96199812979069,0,a007c6,1
20,1645565594,27.925872802734375,-81.96199812979069,0,a007c6,1
21,1645565595,27.926376342773438,-81.96116897295104,0,a007c6,1
22,1645565596,27.926640914658368,-81.96075439453125,0,a007c6,1
23,1645565597,27.926734019134003,-81.96059593787561,0,a007c6,1
24,1645565598,27.926734019134003,-81.96059593787561,0,a007c6,1
25,1645565599,27.926734019134003,-81.96059593787561,0,a007c6,1
26,1645565600,27.926734019134003,-81.96059593787561,0,a007c6,1
27,1645565601,27.926734019134003,-81.96059593787561,0,a007c6,1
28,1645565602,27.928037481792902,-81.95864163912256,0,a007c6,1
29,1645565603,27.92827024298199,-81.95832472581128,0,a007c6,1
30,1645565604,27.92852783203125,-81.95790416789504,0,a007c6,1
31,1645565605,27.92873576536017,-81.95758526141827,0,a007c6,1
32,1645565606,27.92887542207362,-81.95737398587738,0,a007c6,1
33,1645565607,27.929294392213983,-81.95679297814002,0,a007c6,1
34,1645565608,27.929527153403072,-81.95647606482873,0,a007c6,1
35,1645565609,27.9298095703125,-81.95603856500588,0,a007c6,1
36,1645565610,27.930038452148438,-81.95572763119105,0,a007c6,1
37,1645565611,27.930271989208155,-81.95541968712439,0,a007c6,1
38,1645565612,27.930496215820312,-81.95505394125883,0,a007c6,1
39,1645565613,27.930770874023438,-81.954743007444,0,a007c6,1
40,1645565614,27.930770874023438,-81.954743007444,0,a007c6,1
41,1645565615,27.9312744140625,-81.95401749520931,0,a007c6,1
42,1645565616,27.931549072265625,-81.95365473909197,0,a007c6,1
43,1645565617,27.93185476529396,-81.9532541128305,0,a007c6,1
44,1645565618,27.932052612304688,-81.9529810491598,0,a007c6,1
45,1645565619,27.932180630958687,-81.95277874286359,0,a007c6,1
46,1645565620,27.932180630958687,-81.95277874286359,0,a007c6,1
47,1645565621,27.9327392578125,-81.9520482477152,0,a007c6,1
48,1645565622,27.93315822795286,-81.95145827073316,0,a007c6,1
49,1645565623,27.933437541379767,-81.95108853853662,0,a007c6,1
50,1645565624,27.933437541379767,-81.95108853853662,0,a007c6,1
51,1645565625,27.93394961599576,-81.95040189302881,0,a007c6,1
52,1645565626,27.93413582494703,-81.95013779860273,0,a007c6,1
53,1645565627,27.93441513837394,-81.94976806640625,0,a007c6,1
54,1645565628,27.934554795087394,-81.94955679086536,0,a007c6,1
55,1645565629,27.934973765227753,-81.94897578312799,0,a007c6,1
56,1645565630,27.934973765227753,-81.94897578312799,0,a007c6,1
57,1645565631,27.93548583984375,-81.94823631873498,0,a007c6,1
58,1645565632,27.935578944319385,-81.94813068096454,0,a007c6,1
59,1645565633,27.935989379882812,-81.94759152970221,0,a007c6,1
60,1645565634,27.935989379882812,-81.94759152970221,0,a007c6,1
61,1645565635,27.9364013671875,-81.947021484375,0,a007c6,1
62,1645565636,27.93674275026483,-81.94654611440802,0,a007c6,1
63,1645565637,27.937022063691735,-81.94617638221155,0,a007c6,1
64,1645565638,27.937254824880824,-81.94580665001502,0,a007c6,1
65,1645565639,27.9375,-81.94546681530068,0,a007c6,1
66,1645565640,27.937774658203125,-81.94510405918334,0,a007c6,1
67,1645565641,27.938092765161546,-81.94469745342548,0,a007c6,1
68,1645565642,27.938323974609375,-81.94437854694871,0,a007c6,1
69,1645565643,27.938552856445312,-81.94406761313383,0,a007c6,1
70,1645565644,27.938827514648438,-81.94370485701648,0,a007c6,1
71,1645565645,27.939070362155718,-81.94325166590073,0,a007c6,1
72,1645565646,27.939303123344807,-81.94292853860294,0,a007c6,1
73,1645565647,27.939559936523438,-81.9424790602464,0,a007c6,1
74,1645565648,27.939788818359375,-81.94210932804987,0,a007c6,1
75,1645565649,27.939788818359375,-81.94210932804987,0,a007c6,1
76,1645565650,27.940155029296875,-81.94131704477161,0,a007c6,1
77,1645565651,27.9403272725768,-81.94093592026655,0,a007c6,1
78,1645565652,27.9404296875,-81.94073603703424,0,a007c6,1
79,1645565653,27.94069969047934,-81.9400203929228,0,a007c6,1
80,1645565654,27.94088589943061,-81.9396434110754,0,a007c6,1
81,1645565655,27.94088589943061,-81.9396434110754,0,a007c6,1
82,1645565656,27.941207885742188,-81.93883455716644,0,a007c6,1
83,1645565657,27.94135142180879,-81.93845861098345,0,a007c6,1
84,1645565658,27.941491078522244,-81.93802777458643,0,a007c6,1
85,1645565659,27.94158418299788,-81.93775850183823,0,a007c6,1
86,1645565660,27.941816944186968,-81.93711224724268,0,a007c6,1
87,1645565661,27.94200315313824,-81.93668141084561,0,a007c6,1
88,1645565662,27.942123413085938,-81.93629925067609,0,a007c6,1
89,1645565663,27.942169189453125,-81.93614079402045,0,a007c6,1
90,1645565664,27.9424221232786,-81.93544275620405,0,a007c6,1
91,1645565665,27.9424221232786,-81.93544275620405,0,a007c6,1
92,1645565666,27.942581176757812,-81.93497877854566,0,a007c6,1
93,1645565667,27.942855834960938,-81.9341336763822,0,a007c6,1
94,1645565668,27.942947387695312,-81.93392240084131,0,a007c6,1
95,1645565669,27.943027302370233,-81.93371941061582,0,a007c6,1
96,1645565670,27.943267822265625,-81.93297166090741,0,a007c6,1
97,1645565671,27.943405151367188,-81.93260192871094,0,a007c6,1
98,1645565672,27.94344627251059,-81.932373046875,0,a007c6,1
99,1645565673,27.94344627251059,-81.932373046875,0,a007c6,1
100,1645565674,27.94344627251059,-81.932373046875,0,a007c6,1
101,1645565675,27.94386524265095,-81.93113439223345,0,a007c6,1
102,1645565676,27.94386524265095,-81.93113439223345,0,a007c6,1
103,1645565677,27.944191108315678,-81.93011115579043,0,a007c6,1
104,1645565678,27.944191108315678,-81.93011115579043,0,a007c6,1
105,1645565679,27.944191108315678,-81.93011115579043,0,a007c6,1
106,1645565680,27.944610078456037,-81.92887250114893,0,a007c6,1
107,1645565681,27.944732666015625,-81.92842923677881,0,a007c6,1
108,1645565682,27.944732666015625,-81.92842923677881,0,a007c6,1
109,1645565683,27.944889391882942,-81.92790311925552,0,a007c6,1
110,1645565684,27.945029048596396,-81.92747228285845,0,a007c6,1
111,1645565685,27.945261809785485,-81.9268260282629,0,a007c6,1
112,1645565686,27.945261809785485,-81.9268260282629,0,a007c6,1
113,1645565687,27.945510864257812,-81.9260523869441,0,a007c6,1
114,1645565688,27.945680779925848,-81.92558737362134,0,a007c6,1
115,1645565689,27.945785522460938,-81.92526010366583,0,a007c6,1
116,1645565690,27.9459228515625,-81.92483755258411,0,a007c6,1
117,1645565691,27.946053197828387,-81.92445642807905,0,a007c6,1
118,1645565692,27.94623940677966,-81.92402559168198,0,a007c6,1
119,1645565693,27.946285959017477,-81.92386402803311,0,a007c6,1
120,1645565694,27.946563720703125,-81.92309452937201,0,a007c6,1
121,1645565695,27.94665837692002,-81.92284079159009,0,a007c6,1
