,time,Latitude,Longitude,signature_label,icao24,trip_number
0,1645995369,30.679962158203125,-97.54620720358457,0,a7124d,2
1,1645995370,30.679962158203125,-97.54620720358457,0,a7124d,2
2,1645995371,30.679962158203125,-97.54620720358457,0,a7124d,2
3,1645995372,30.679962158203125,-97.54620720358457,0,a7124d,2
4,1645995373,30.679962158203125,-97.54620720358457,0,a7124d,2
5,1645995374,30.679962158203125,-97.54620720358457,0,a7124d,2
6,1645995375,30.679962158203125,-97.54620720358457,0,a7124d,2
7,1645995376,30.679962158203125,-97.54620720358457,0,a7124d,2
8,1645995377,30.679962158203125,-97.54620720358457,0,a7124d,2
9,1645995378,30.679962158203125,-97.54620720358457,0,a7124d,2
10,1645995379,30.679962158203125,-97.54620720358457,0,a7124d,2
11,1645995380,30.679962158203125,-97.54620720358457,0,a7124d,2
12,1645995381,30.679962158203125,-97.54620720358457,0,a7124d,2
13,1645995382,30.679962158203125,-97.54620720358457,0,a7124d,2
14,1645995383,30.679962158203125,-97.54620720358457,0,a7124d,2
15,1645995384,30.679962158203125,-97.54620720358457,0,a7124d,2
16,1645995385,30.679962158203125,-97.54620720358457,0,a7124d,2
17,1645995386,30.679962158203125,-97.54620720358457,0,a7124d,2
18,1645995387,30.679962158203125,-97.54620720358457,0,a7124d,2
19,1645995388,30.679962158203125,-97.54620720358457,0,a7124d,2
20,1645995389,30.679962158203125,-97.54620720358457,0,a7124d,2
21,1645995390,30.679962158203125,-97.54620720358457,0,a7124d,2
22,1645995391,30.679962158203125,-97.54620720358457,0,a7124d,2
23,1645995392,30.679962158203125,-97.54620720358457,0,a7124d,2
24,1645995393,30.679962158203125,-97.54620720358457,0,a7124d,2
25,1645995394,30.679962158203125,-97.54620720358457,0,a7124d,2
26,1645995395,30.679962158203125,-97.54620720358457,0,a7124d,2
27,1645995396,30.679962158203125,-97.54620720358457,0,a7124d,2
28,1645995397,30.679962158203125,-97.54620720358457,0,a7124d,2
29,1645995398,30.679962158203125,-97.54620720358457,0,a7124d,2
30,1645995399,30.679962158203125,-97.54620720358457,0,a7124d,2
31,1645995400,30.679962158203125,-97.54620720358457,0,a7124d,2
32,1645995401,30.679962158203125,-97.54620720358457,0,a7124d,2
33,1645995402,30.679962158203125,-97.54620720358457,0,a7124d,2
34,1645995403,30.679962158203125,-97.54620720358457,0,a7124d,2
35,1645995404,30.679962158203125,-97.54620720358457,0,a7124d,2
36,1645995405,30.679962158203125,-97.54620720358457,0,a7124d,2
37,1645995406,30.679962158203125,-97.54620720358457,0,a7124d,2
38,1645995407,30.679962158203125,-97.54620720358457,0,a7124d,2
39,1645995408,30.679962158203125,-97.54620720358457,0,a7124d,2
40,1645995409,30.679962158203125,-97.54620720358457,0,a7124d,2
41,1645995410,30.679962158203125,-97.54620720358457,0,a7124d,2
42,1645995411,30.679962158203125,-97.54620720358457,0,a7124d,2
43,1645995412,30.679962158203125,-97.54620720358457,0,a7124d,2
44,1645995413,30.679962158203125,-97.54620720358457,0,a7124d,2
45,1645995414,30.679962158203125,-97.54620720358457,0,a7124d,2
46,1645995415,30.679962158203125,-97.54620720358457,0,a7124d,2
47,1645995416,30.679962158203125,-97.54620720358457,0,a7124d,2
48,1645995417,30.679962158203125,-97.54620720358457,0,a7124d,2
49,1645995418,30.679962158203125,-97.54620720358457,0,a7124d,2
50,1645995419,30.679962158203125,-97.54620720358457,0,a7124d,2
51,1645995420,30.687973022460938,-97.5249885110294,0,a7124d,2
52,1645995421,30.688212766485698,-97.52200927734373,0,a7124d,2
53,1645995422,30.688445527674787,-97.52140502929689,0,a7124d,2
54,1645995423,30.688724841101692,-97.52091064453123,0,a7124d,2
55,1645995424,30.688888549804688,-97.52068014705884,0,a7124d,2
56,1645995425,30.688888549804688,-97.52068014705884,0,a7124d,2
57,1645995426,30.688888549804688,-97.52068014705884,0,a7124d,2
58,1645995427,30.688888549804688,-97.52068014705884,0,a7124d,2
59,1645995428,30.688888549804688,-97.52068014705884,0,a7124d,2
60,1645995429,30.688888549804688,-97.52068014705884,0,a7124d,2
61,1645995430,30.688888549804688,-97.52068014705884,0,a7124d,2
62,1645995431,30.688888549804688,-97.52068014705884,0,a7124d,2
