,time,latitude,longitude,velocity,signature_label,icao24,trip_number
38,1645979982,26.355422973632812,-99.73730699071342,174.51408524945583,0,0d02a8,1
39,1645979983,26.405136108398438,-99.69714470629422,174.51408524945583,0,0d02a8,1
40,1645979984,26.405136108398438,-99.69714470629422,174.51408524945583,0,0d02a8,1
41,1645979985,26.405136108398438,-99.69714470629422,176.89843462930617,0,0d02a8,1
42,1645979986,26.408898305084744,-99.69416691706732,176.89843462930617,0,0d02a8,1
43,1645979987,26.410201767743644,-99.69316335824817,176.89843462930617,0,0d02a8,1
44,1645979988,26.41150523040254,-99.69210698054388,176.89843462930617,0,0d02a8,1
45,1645979989,26.41150523040254,-99.69210698054388,176.89843462930617,0,0d02a8,1
46,1645979990,26.41150523040254,-99.69210698054388,177.3160934432798,0,0d02a8,1
47,1645979991,26.41150523040254,-99.69210698054388,177.3160934432798,0,0d02a8,1
48,1645979992,26.41150523040254,-99.69210698054388,177.3160934432798,0,0d02a8,1
49,1645979993,26.41150523040254,-99.69210698054388,177.3160934432798,0,0d02a8,1
50,1645979994,26.41150523040254,-99.69210698054388,177.3160934432798,0,0d02a8,1
51,1645979995,26.41150523040254,-99.69210698054388,178.1529302288761,0,0d02a8,1
52,1645979996,26.41150523040254,-99.69210698054388,178.1529302288761,0,0d02a8,1
53,1645979997,26.423469155521715,-99.68259958120493,178.1529302288761,0,0d02a8,1
54,1645979998,26.42481917041843,-99.68154320350061,178.4520147229406,0,0d02a8,1
55,1645979999,26.42596435546875,-99.68061339180423,178.4520147229406,0,0d02a8,1
56,1645980000,26.427146782309322,-99.67964172363281,178.4520147229406,0,0d02a8,1
57,1645980001,26.427146782309322,-99.67964172363281,178.4520147229406,0,0d02a8,1
58,1645980002,26.429753707627118,-99.67758178710938,178.87048469252395,0,0d02a8,1
59,1645980003,26.431057170286017,-99.67657822829028,178.87048469252395,0,0d02a8,1
60,1645980004,26.431057170286017,-99.67657822829028,178.87048469252395,0,0d02a8,1
61,1645980005,26.431057170286017,-99.67657822829028,178.87048469252395,0,0d02a8,1
62,1645980006,26.43501411050053,-99.67340909517725,179.58811945576645,0,0d02a8,1
63,1645980007,26.436317573159428,-99.67235271747296,179.58811945576645,0,0d02a8,1
64,1645980008,26.436317573159428,-99.67235271747296,179.58811945576645,0,0d02a8,1
65,1645980009,26.43897105071504,-99.67029278094952,179.58811945576645,0,0d02a8,1
66,1645980010,26.440155029296875,-99.6693161298644,179.88776019984516,0,0d02a8,1
67,1645980011,26.441436767578125,-99.66827968381483,179.88776019984516,0,0d02a8,1
68,1645980012,26.442764282226562,-99.66724323776532,179.88776019984516,0,0d02a8,1
69,1645980013,26.443952140161546,-99.6662785456731,179.88776019984516,0,0d02a8,1
70,1645980014,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
71,1645980015,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
72,1645980016,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
73,1645980017,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
74,1645980018,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
75,1645980019,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
76,1645980020,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
77,1645980021,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
78,1645980022,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
79,1645980023,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
80,1645980024,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
81,1645980025,26.445419311523438,-99.66511852336379,180.30583355980298,0,0d02a8,1
82,1645980026,26.445419311523438,-99.66511852336379,181.02362606093342,0,0d02a8,1
83,1645980027,26.46258544921875,-99.65138561320755,181.02362606093342,0,0d02a8,1
84,1645980028,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
85,1645980029,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
86,1645980030,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
87,1645980031,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
88,1645980032,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
89,1645980033,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
90,1645980034,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
91,1645980035,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
92,1645980036,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
93,1645980037,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
94,1645980038,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
95,1645980039,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
96,1645980040,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
97,1645980041,26.463912963867188,-99.65034916715803,181.02362606093342,0,0d02a8,1
98,1645980042,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
99,1645980043,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
100,1645980044,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
101,1645980045,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
102,1645980046,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
103,1645980047,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
104,1645980048,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
105,1645980049,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
106,1645980050,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
107,1645980051,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
108,1645980052,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
109,1645980053,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
110,1645980054,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
111,1645980055,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
112,1645980056,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
113,1645980057,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
114,1645980058,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
115,1645980059,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
116,1645980060,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
117,1645980061,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
118,1645980062,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
119,1645980063,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
120,1645980064,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
121,1645980065,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
122,1645980066,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
123,1645980067,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
124,1645980068,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
125,1645980069,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
126,1645980070,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
127,1645980071,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
128,1645980072,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
129,1645980073,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
130,1645980074,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
131,1645980075,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
132,1645980076,26.463912963867188,-99.65034916715803,180.18837142011583,0,0d02a8,1
133,1645980077,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
134,1645980078,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
135,1645980079,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
136,1645980080,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
137,1645980081,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
138,1645980082,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
139,1645980083,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
140,1645980084,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
141,1645980085,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
142,1645980086,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
143,1645980087,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
144,1645980088,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
145,1645980089,26.528549194335938,-99.60070340138562,180.18837142011583,0,0d02a8,1
146,1645980090,26.547856734970868,-99.59095881535457,180.18837142011583,0,0d02a8,1
147,1645980091,26.547856734970868,-99.59095881535457,179.89732280913955,0,0d02a8,1
148,1645980092,26.552215576171875,-99.58893973872347,180.17662099442157,0,0d02a8,1
149,1645980093,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
150,1645980094,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
151,1645980095,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
152,1645980096,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
153,1645980097,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
154,1645980098,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
155,1645980099,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
156,1645980100,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
157,1645980101,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
158,1645980102,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
159,1645980103,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
160,1645980104,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
161,1645980105,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
162,1645980106,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
163,1645980107,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
164,1645980108,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
165,1645980109,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
166,1645980110,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
167,1645980111,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
168,1645980112,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
169,1645980113,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
170,1645980114,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
171,1645980115,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
172,1645980116,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
173,1645980117,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
174,1645980118,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
175,1645980119,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
176,1645980120,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
177,1645980121,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
178,1645980122,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
179,1645980123,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
180,1645980124,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
181,1645980125,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
182,1645980126,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
183,1645980127,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
184,1645980128,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
185,1645980129,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
186,1645980130,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
187,1645980131,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
188,1645980132,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
189,1645980133,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
190,1645980134,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
191,1645980135,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
192,1645980136,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
193,1645980137,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
194,1645980138,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
195,1645980139,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
196,1645980140,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
197,1645980141,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
198,1645980142,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
199,1645980143,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
200,1645980144,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
201,1645980145,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
202,1645980146,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
203,1645980147,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
204,1645980148,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
205,1645980149,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
206,1645980150,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
207,1645980151,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
208,1645980152,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
209,1645980153,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
210,1645980154,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
211,1645980155,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
212,1645980156,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
213,1645980157,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
214,1645980158,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
215,1645980159,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
216,1645980160,26.552215576171875,-99.58893973872347,179.98189299550776,0,0d02a8,1
217,1645980161,26.656649314751057,-99.5435274564303,179.98189299550776,0,0d02a8,1
218,1645980162,26.656649314751057,-99.5435274564303,179.98189299550776,0,0d02a8,1
219,1645980163,26.656649314751057,-99.5435274564303,179.98189299550776,0,0d02a8,1
220,1645980164,26.656649314751057,-99.5435274564303,179.98189299550776,0,0d02a8,1
221,1645980165,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
222,1645980166,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
223,1645980167,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
224,1645980168,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
225,1645980169,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
226,1645980170,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
227,1645980171,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
228,1645980172,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
229,1645980173,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
230,1645980174,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
231,1645980175,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
232,1645980176,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
233,1645980177,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
234,1645980178,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
235,1645980179,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
236,1645980180,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
237,1645980181,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
238,1645980182,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
239,1645980183,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
240,1645980184,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
241,1645980185,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
242,1645980186,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
243,1645980187,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
244,1645980188,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
245,1645980189,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
246,1645980190,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
247,1645980191,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
248,1645980192,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
249,1645980193,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
250,1645980194,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
251,1645980195,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
252,1645980196,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
253,1645980197,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
254,1645980198,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
255,1645980199,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
256,1645980200,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
257,1645980201,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
258,1645980202,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
259,1645980203,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
260,1645980204,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
261,1645980205,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
262,1645980206,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
263,1645980207,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
264,1645980208,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
265,1645980209,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
266,1645980210,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
267,1645980211,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
268,1645980212,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
269,1645980213,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
270,1645980214,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
271,1645980215,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
272,1645980216,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
273,1645980217,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
274,1645980218,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
275,1645980219,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
276,1645980220,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
277,1645980221,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
278,1645980222,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
279,1645980223,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
280,1645980224,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
281,1645980225,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
282,1645980226,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
283,1645980227,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
284,1645980228,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
285,1645980229,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
286,1645980230,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
287,1645980231,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
288,1645980232,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
289,1645980233,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
290,1645980234,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
291,1645980235,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
292,1645980236,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
293,1645980237,26.66246834447828,-99.54099214993991,179.98189299550776,0,0d02a8,1
294,1645980238,26.66246834447828,-99.54099214993991,181.69780466909975,0,0d02a8,1
295,1645980239,26.66246834447828,-99.54099214993991,181.69780466909975,0,0d02a8,1
296,1645980240,26.66246834447828,-99.54099214993991,181.69780466909975,0,0d02a8,1
297,1645980241,26.66246834447828,-99.54099214993991,181.69780466909975,0,0d02a8,1
298,1645980242,26.66246834447828,-99.54099214993991,181.69780466909975,0,0d02a8,1
299,1645980243,26.66246834447828,-99.54099214993991,181.69780466909975,0,0d02a8,1
300,1645980244,26.66246834447828,-99.54099214993991,181.69780466909975,0,0d02a8,1
301,1645980245,26.78631591796875,-99.48622793521521,181.69780466909975,0,0d02a8,1
302,1645980246,26.78631591796875,-99.48622793521521,181.69780466909975,0,0d02a8,1
303,1645980247,26.78631591796875,-99.48622793521521,181.69780466909975,0,0d02a8,1
304,1645980248,26.78631591796875,-99.48622793521521,181.69780466909975,0,0d02a8,1
305,1645980249,26.78631591796875,-99.48622793521521,181.69780466909975,0,0d02a8,1
306,1645980250,26.78631591796875,-99.48622793521521,181.69780466909975,0,0d02a8,1
307,1645980251,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
308,1645980252,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
309,1645980253,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
310,1645980254,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
311,1645980255,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
312,1645980256,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
313,1645980257,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
314,1645980258,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
315,1645980259,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
316,1645980260,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
317,1645980261,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
318,1645980262,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
319,1645980263,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
320,1645980264,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
321,1645980265,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
322,1645980266,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
323,1645980267,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
324,1645980268,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
325,1645980269,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
326,1645980270,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
327,1645980271,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
328,1645980272,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
329,1645980273,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
330,1645980274,26.78631591796875,-99.48622793521521,182.17565424313062,0,0d02a8,1
