,time,lat,lon,velocity,heading,flight_number,signature
114,1645543824,28.19068909,-81.3216987,48.98036426,252.897271,0,0
115,1645543825,28.19068909,-81.3216987,48.98036426,252.897271,0,0
116,1645543826,28.19068909,-81.3216987,48.98036426,252.897271,0,0
117,1645543827,28.19068909,-81.3216987,48.98036426,252.897271,0,0
118,1645543828,28.19068909,-81.3216987,48.98036426,252.897271,0,0
119,1645543829,28.19068909,-81.3216987,48.98036426,252.897271,0,0
120,1645543830,28.19068909,-81.3216987,48.98036426,252.897271,0,0
121,1645543831,28.19068909,-81.3216987,48.98036426,252.897271,0,0
122,1645543832,28.19068909,-81.3216987,48.98036426,252.897271,0,0
123,1645543833,28.19068909,-81.3216987,48.98036426,252.897271,0,0
124,1645543834,28.19068909,-81.3216987,48.98036426,252.897271,0,0
125,1645543835,28.19068909,-81.3216987,48.98036426,252.897271,0,0
126,1645543836,28.19068909,-81.3216987,48.98036426,252.897271,0,0
127,1645543837,28.19068909,-81.3216987,48.98036426,252.897271,0,0
128,1645543838,28.19068909,-81.3216987,48.98036426,252.897271,0,0
129,1645543839,28.19068909,-81.3216987,48.98036426,252.897271,0,0
130,1645543840,28.19068909,-81.3216987,48.98036426,252.897271,0,0
131,1645543841,28.19068909,-81.3216987,48.98036426,252.897271,0,0
132,1645543842,28.19068909,-81.3216987,48.98036426,252.897271,0,0
133,1645543843,28.19068909,-81.3216987,48.98036426,252.897271,0,0
134,1645543844,28.19068909,-81.3216987,48.98036426,252.897271,0,0
135,1645543845,28.19068909,-81.3216987,48.98036426,252.897271,0,0
136,1645543846,28.19068909,-81.3216987,48.98036426,252.897271,0,0
137,1645543847,28.19068909,-81.3216987,48.98036426,252.897271,0,0
138,1645543848,28.19068909,-81.3216987,48.98036426,252.897271,0,0
139,1645543849,28.19068909,-81.3216987,48.98036426,252.897271,0,0
140,1645543850,28.19068909,-81.3216987,48.98036426,252.897271,0,0
141,1645543851,28.19068909,-81.3216987,48.98036426,252.897271,0,0
142,1645543852,28.19068909,-81.3216987,48.98036426,252.897271,0,0
143,1645543853,28.19068909,-81.3216987,48.98036426,252.897271,0,0
144,1645543854,28.19068909,-81.3216987,48.98036426,252.897271,0,0
145,1645543855,28.19068909,-81.3216987,48.98036426,252.897271,0,0
146,1645543856,28.19068909,-81.3216987,48.98036426,252.897271,0,0
147,1645543857,28.19068909,-81.3216987,48.98036426,252.897271,0,0
148,1645543858,28.19068909,-81.3216987,48.98036426,252.897271,0,0
149,1645543859,28.19068909,-81.3216987,48.98036426,252.897271,0,0
150,1645543860,28.19068909,-81.3216987,48.98036426,252.897271,0,0
151,1645543861,28.19068909,-81.3216987,48.98036426,252.897271,0,0
152,1645543862,28.19068909,-81.3216987,48.98036426,252.897271,0,0
153,1645543863,28.19068909,-81.3216987,48.98036426,252.897271,0,0
154,1645543864,28.19068909,-81.3216987,48.98036426,252.897271,0,0
155,1645543865,28.19068909,-81.3216987,48.98036426,252.897271,0,0
156,1645543866,28.19068909,-81.3216987,48.98036426,252.897271,0,0
157,1645543867,28.19068909,-81.3216987,48.98036426,252.897271,0,0
158,1645543868,28.19068909,-81.3216987,48.98036426,252.897271,0,0
159,1645543869,28.19068909,-81.3216987,48.98036426,252.897271,0,0
160,1645543870,28.19068909,-81.3216987,48.98036426,252.897271,0,0
161,1645543871,28.19068909,-81.3216987,48.98036426,252.897271,0,0
162,1645543872,28.19068909,-81.3216987,48.98036426,252.897271,0,0
163,1645543873,28.19068909,-81.3216987,48.98036426,252.897271,0,0
164,1645543874,28.19068909,-81.3216987,48.98036426,252.897271,0,0
165,1645543875,28.19068909,-81.3216987,48.98036426,252.897271,0,0
166,1645543876,28.19068909,-81.3216987,48.98036426,252.897271,0,0
167,1645543877,28.19068909,-81.3216987,48.98036426,252.897271,0,0
168,1645543878,28.19068909,-81.3216987,48.98036426,252.897271,0,0
169,1645543879,28.19068909,-81.3216987,48.98036426,252.897271,0,0
170,1645543880,28.19068909,-81.3216987,48.98036426,252.897271,0,0
171,1645543881,28.19068909,-81.3216987,48.98036426,252.897271,0,0
172,1645543882,28.19068909,-81.3216987,48.98036426,252.897271,0,0
173,1645543883,28.19068909,-81.3216987,48.98036426,252.897271,0,0
174,1645543884,28.19068909,-81.3216987,48.98036426,252.897271,0,0
175,1645543885,28.19068909,-81.3216987,48.98036426,252.897271,0,0
176,1645543886,28.19068909,-81.3216987,48.98036426,252.897271,0,0
177,1645543887,28.19068909,-81.3216987,48.98036426,252.897271,0,0
178,1645543888,28.19068909,-81.3216987,48.98036426,252.897271,0,0
179,1645543889,28.19068909,-81.3216987,48.98036426,252.897271,0,0
180,1645543890,28.19068909,-81.3216987,48.98036426,252.897271,0,0
181,1645543891,28.19068909,-81.3216987,48.98036426,252.897271,0,0
182,1645543892,28.19068909,-81.3216987,48.98036426,252.897271,0,0
183,1645543893,28.19068909,-81.3216987,48.98036426,252.897271,0,0
184,1645543894,28.19068909,-81.3216987,48.98036426,252.897271,0,0
185,1645543895,28.19068909,-81.3216987,48.98036426,252.897271,0,0
186,1645543896,28.17819214,-81.36474609,50.11012019,250.820992,0,0
187,1645543897,28.17796326,-81.36553838,50.11012019,250.820992,0,0
188,1645543898,28.17796326,-81.36553838,50.11012019,250.820992,0,0
189,1645543899,28.17796326,-81.36553838,50.11012019,250.820992,0,0
190,1645543900,28.17755127,-81.36685885,50.11012019,250.820992,0,0
191,1645543901,28.17755127,-81.36685885,50.11012019,250.820992,0,0
192,1645543902,28.17755127,-81.36685885,50.11012019,250.820992,0,0
193,1645543903,28.1770454,-81.36835435,49.79754146,250.0674634,0,0
194,1645543904,28.17690575,-81.36883904,49.97526249,249.5129858,0,0
195,1645543905,28.17677307,-81.3692357,50.15763045,248.962489,0,0
196,1645543906,28.17668152,-81.36955261,60.15763045,250.962489,0,1
197,1645543907,28.17640686,-81.37018644,50.05992155,247.6518917,0,0
198,1645543908,28.17625401,-81.37072395,50.73210836,247.3354426,0,0
199,1645543909,28.17625401,-81.37072395,50.73210836,247.3354426,0,0
200,1645543910,28.17625401,-81.37072395,50.73210836,247.3354426,0,0
201,1645543911,28.17625401,-81.37072395,50.93255414,246.8014095,0,0
202,1645543912,28.17562866,-81.37240483,50.46011241,246.5713072,0,0
203,1645543913,28.17532297,-81.37309355,50.46011241,246.5713072,0,0
204,1645543914,28.17532297,-81.37309355,50.46011241,246.5713072,0,0
205,1645543915,28.17532297,-81.37309355,50.46011241,246.5713072,0,0
206,1645543916,28.17494202,-81.37420067,50.19718799,245.7990284,0,0
207,1645543917,28.17462469,-81.37497846,50.19718799,245.7990284,0,0
208,1645543918,28.1743927,-81.37546833,50.19718799,245.7990284,0,0
209,1645543919,28.17425537,-81.37583806,50.19718799,245.7990284,0,0
210,1645543920,28.17425537,-81.37583806,49.72840402,245.5560452,0,0
211,1645543921,28.17397295,-81.37654024,49.72840402,245.5560452,0,0
212,1645543922,28.17397295,-81.37654024,49.72840402,245.5560452,0,0
213,1645543923,28.17397295,-81.37654024,49.47763959,244.7671687,0,0
214,1645543924,28.17341433,-81.37794046,49.47763959,244.7671687,0,0
215,1645543925,28.17341433,-81.37794046,49.47763959,244.7671687,0,0
216,1645543926,28.17292786,-81.37895437,49.92492825,243.6989828,0,0
217,1645543927,28.17274475,-81.37942974,49.92492825,243.6989828,0,0
218,1645543928,28.17251587,-81.37995793,49.92492825,243.6989828,0,0
219,1645543929,28.17242432,-81.38016921,49.92492825,243.6989828,0,0
220,1645543930,28.17242432,-81.38016921,50.38663187,243.9581834,0,0
221,1645543931,28.17201776,-81.38111788,50.16290659,244.4861296,0,0
222,1645543932,28.17201776,-81.38111788,50.4102623,245.2656975,0,0
223,1645543933,28.17201776,-81.38111788,50.4102623,245.2656975,0,0
224,1645543934,28.17131948,-81.38278737,50.4102623,245.2656975,0,0
225,1645543935,28.17122637,-81.38305664,50.62766747,244.7369015,0,0
226,1645543936,28.17122637,-81.38305664,50.62766747,244.7369015,0,0
227,1645543937,28.17082214,-81.38391935,50.62766747,244.7369015,0,0
228,1645543938,28.17082214,-81.38391935,50.62766747,244.7369015,0,0
229,1645543939,28.17034188,-81.38510311,50.16290659,244.4861296,0,0
230,1645543940,28.17034188,-81.38510311,50.16290659,244.4861296,0,0
231,1645543941,28.17001601,-81.38591093,50.16290659,244.4861296,0,0
232,1645543942,28.17001601,-81.38591093,50.16290659,244.4861296,0,0
233,1645543943,28.17001601,-81.38591093,50.16290659,244.4861296,0,0
234,1645543944,28.17001601,-81.38591093,50.62766747,244.7369015,0,0
235,1645543945,28.17001601,-81.38591093,50.62766747,244.7369015,0,0
236,1645543946,28.17001601,-81.38591093,51.09338053,244.9831065,0,0
237,1645543947,28.17001601,-81.38591093,51.09338053,244.9831065,0,0
238,1645543948,28.17001601,-81.38591093,51.56001997,245.2248594,0,0
239,1645543949,28.17001601,-81.38591093,51.56001997,245.2248594,0,0
240,1645543950,28.17001601,-81.38591093,51.56001997,245.2248594,0,0
241,1645543951,28.17001601,-81.38591093,51.56001997,245.2248594,0,0
242,1645543952,28.17001601,-81.38591093,51.56001997,245.2248594,0,0
243,1645543953,28.17001601,-81.38591093,51.56001997,245.2248594,0,0
244,1645543954,28.16750219,-81.3921042,51.60875952,246.5014343,0,0
245,1645543955,28.16729736,-81.39263447,52.08094465,246.7270959,0,0
246,1645543956,28.16729736,-81.39263447,52.08094465,246.7270959,0,0
247,1645543957,28.16693115,-81.39358521,61.68306285,249.7749695,0,1
248,1645543958,28.16693115,-81.39358521,51.68306285,247.7749695,0,0
249,1645543959,28.1665246,-81.39474308,51.68306285,247.7749695,0,0
250,1645543960,28.16642761,-81.3949585,51.20720896,247.5572466,0,0
251,1645543961,28.16615218,-81.39571246,50.73210836,247.3354426,0,0
252,1645543962,28.16615218,-81.39571246,50.73210836,247.3354426,0,0
253,1645543963,28.16615218,-81.39571246,50.73210836,247.3354426,0,0
254,1645543964,28.16569519,-81.39696561,50.73210836,247.3354426,0,0
255,1645543965,28.16560364,-81.39717689,50.73210836,247.3354426,0,0
256,1645543966,28.16546631,-81.39759944,50.73210836,247.3354426,0,0
257,1645543967,28.16546631,-81.39759944,60.73210836,249.3354426,0,1
258,1645543968,28.16494182,-81.39899759,50.05992155,247.6518917,0,0
259,1645543969,28.16489527,-81.39915915,50.05992155,247.6518917,0,0
260,1645543970,28.16459656,-81.39987065,50.53610463,247.8736652,0,0
261,1645543971,28.16459656,-81.39987065,50.73210836,247.3354426,0,0
262,1645543972,28.16459656,-81.39987065,51.20720896,247.5572466,0,0
263,1645543973,28.16409302,-81.40134958,51.20720896,247.5572466,0,0
264,1645543974,28.16390991,-81.40182495,51.20720896,247.5572466,0,0
265,1645543975,28.16382457,-81.40201344,50.73210836,247.3354426,0,0
266,1645543976,28.16382457,-81.40201344,50.73210836,247.3354426,0,0
267,1645543977,28.16382457,-81.40201344,50.73210836,247.3354426,0,0
268,1645543978,28.16382457,-81.40201344,50.73210836,247.3354426,0,0
269,1645543979,28.16382457,-81.40201344,50.53610463,247.8736652,0,0
270,1645543980,28.16382457,-81.40201344,50.53610463,247.8736652,0,0
271,1645543981,28.1627655,-81.40494127,50.53610463,247.8736652,0,0
272,1645543982,28.1627655,-81.40494127,60.53610463,249.8736652,0,1
273,1645543983,28.1627655,-81.40494127,50.53610463,247.8736652,0,0
274,1645543984,28.16224179,-81.40642952,50.53610463,247.8736652,0,0
275,1645543985,28.16224179,-81.40642952,50.53610463,247.8736652,0,0
276,1645543986,28.16224179,-81.40642952,50.53610463,247.8736652,0,0
277,1645543987,28.16162109,-81.40800476,51.8798346,247.2490237,0,0
278,1645543988,28.16162109,-81.40800476,52.08094465,246.7270959,0,0
279,1645543989,28.16131075,-81.40896068,52.08094465,246.7270959,0,0
280,1645543990,28.16112454,-81.40944537,52.55392314,246.9486991,0,0
281,1645543991,28.16093445,-81.40985342,52.55392314,246.9486991,0,0
282,1645543992,28.16084522,-81.41014548,52.55392314,246.9486991,0,0
283,1645543993,28.16056591,-81.41089944,52.55392314,246.9486991,0,0
284,1645543994,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
285,1645543995,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
286,1645543996,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
287,1645543997,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
288,1645543998,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
289,1645543999,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
290,1645544000,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
291,1645544001,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
292,1645544002,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
293,1645544003,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
294,1645544004,28.16056591,-81.41089944,53.02767376,247.1663458,0,0
295,1645544005,28.16056591,-81.41089944,54.45335671,247.7965215,0,0
296,1645544006,28.16056591,-81.41089944,54.45335671,247.7965215,0,0
297,1645544007,28.16056591,-81.41089944,54.45335671,247.7965215,0,0
298,1645544008,28.15782166,-81.41856854,54.92999749,247.9993016,0,0
299,1645544009,28.15768433,-81.41888545,54.92999749,247.9993016,0,0
300,1645544010,28.15768433,-81.41888545,54.92999749,247.9993016,0,0
301,1645544011,28.15768433,-81.41888545,54.92999749,247.9993016,0,0
302,1645544012,28.15768433,-81.41888545,54.92999749,247.9993016,0,0
303,1645544013,28.15768433,-81.41888545,54.92999749,247.9993016,0,0
304,1645544014,28.15768433,-81.41888545,55.60042591,247.7063708,0,0
305,1645544015,28.15665552,-81.42188577,55.60042591,247.7063708,0,0
306,1645544016,28.15635681,-81.42268841,55.60042591,247.7063708,0,0
307,1645544017,28.15612793,-81.42316378,55.60042591,247.7063708,0,0
308,1645544018,28.15612793,-81.42316378,55.60042591,247.7063708,0,0
309,1645544019,28.15577103,-81.42409381,55.60042591,247.7063708,0,0
310,1645544020,28.15577103,-81.42409381,56.41318875,245.7722547,0,0
311,1645544021,28.15530396,-81.42527654,56.62624175,245.2975698,0,0
312,1645544022,28.15530396,-81.42527654,56.84315217,244.8264755,0,0
313,1645544023,28.15489197,-81.42633291,56.6005307,244.1336432,0,0
314,1645544024,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
315,1645544025,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
316,1645544026,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
317,1645544027,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
318,1645544028,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
319,1645544029,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
320,1645544030,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
321,1645544031,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
322,1645544032,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
323,1645544033,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
324,1645544034,28.15480042,-81.42654419,56.6005307,244.1336432,0,0
325,1645544035,28.15214539,-81.43267118,56.6005307,244.1336432,0,0
326,1645544036,28.15204685,-81.43292595,56.6005307,244.1336432,0,0
327,1645544037,28.15204685,-81.43292595,56.6005307,244.1336432,0,0
328,1645544038,28.15164185,-81.43399165,54.79492748,245.6005641,0,0
329,1645544039,28.15153478,-81.43421846,54.58442359,246.0923395,0,0
330,1645544040,28.15153478,-81.43421846,64.58442359,248.0923395,0,1
331,1645544041,28.15153478,-81.43421846,54.58442359,246.0923395,0,0
332,1645544042,28.15153478,-81.43421846,54.58442359,246.0923395,0,0
333,1645544043,28.15063477,-81.43647414,53.17718818,245.4184255,0,0
334,1645544044,28.15063477,-81.43647414,53.17718818,245.4184255,0,0
335,1645544045,28.150177,-81.43753052,52.49597915,245.6954507,0,0
336,1645544046,28.15013123,-81.43774179,52.49597915,245.6954507,0,0
337,1645544047,28.15013123,-81.43774179,52.96525152,245.9245017,0,0
338,1645544048,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
339,1645544049,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
340,1645544050,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
341,1645544051,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
342,1645544052,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
343,1645544053,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
344,1645544054,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
345,1645544055,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
346,1645544056,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
347,1645544057,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
348,1645544058,28.15013123,-81.43774179,73.43535548,250.1495261,0,1
349,1645544059,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
350,1645544060,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
351,1645544061,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
352,1645544062,28.15013123,-81.43774179,53.43535548,246.1495261,0,0
353,1645544063,28.15013123,-81.43774179,55.51468154,249.3818119,0,0
354,1645544064,28.15013123,-81.43774179,55.51468154,249.3818119,0,0
355,1645544065,28.15013123,-81.43774179,55.51468154,249.3818119,0,0
356,1645544066,28.15013123,-81.43774179,55.51468154,249.3818119,0,0
357,1645544067,28.15013123,-81.43774179,55.51468154,249.3818119,0,0
358,1645544068,28.15013123,-81.43774179,55.51468154,249.3818119,0,0
359,1645544069,28.15013123,-81.43774179,54.50436461,250.7099538,0,0
360,1645544070,28.14578247,-81.45015423,54.50436461,250.7099538,0,0
361,1645544071,28.14564514,-81.45068242,54.50436461,250.7099538,0,0
362,1645544072,28.14564514,-81.45068242,54.50436461,250.7099538,0,0
363,1645544073,28.14564514,-81.45068242,54.50436461,250.7099538,0,0
364,1645544074,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
365,1645544075,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
366,1645544076,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
367,1645544077,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
368,1645544078,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
369,1645544079,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
370,1645544080,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
371,1645544081,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
372,1645544082,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
373,1645544083,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
374,1645544084,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
375,1645544085,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
376,1645544086,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
377,1645544087,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
378,1645544088,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
379,1645544089,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
380,1645544090,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
381,1645544091,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
382,1645544092,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
383,1645544093,28.14564514,-81.45068242,53.03515949,251.9165546,0,0
384,1645544094,28.14225769,-81.46309486,53.03515949,251.9165546,0,0
385,1645544095,28.14225769,-81.46309486,53.03515949,251.9165546,0,0
386,1645544096,28.14225769,-81.46309486,53.03515949,251.9165546,0,0
387,1645544097,28.14225769,-81.46309486,53.03515949,251.9165546,0,0
388,1645544098,28.14225769,-81.46309486,53.03515949,251.9165546,0,0
389,1645544099,28.14225769,-81.46309486,53.03515949,251.9165546,0,0
